Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
52,48,上海电力大学,一路风光，一路风霜,3,289,-,-,+5(213),+1(5),-,-,+2(97),+3(32),-,-5,-,-,-,63%,Bronze,徐思睿,王鼎皓,朱凯年,N,N
52,49,南京信息工程大学,北风沧海群山恸,3,289,-,-,+1(136),+2(13),-,-,-3,+1(28),-,+5(215),-,-,-,55%,Bronze,曹煜珑,刘阳元,刘一鸣,N,N
52,8,电子科技大学,UESTC_十斤鸭梨,3,289,-,-,+1(172),+1(6),-,-,+4(244),+1(10),-,-3,-,-4,-,42%,Bronze,祁泓金,徐辰烨,黄霖,N,N
55,50,西北大学,剑舞者,3,290,+1(149),-,-12,+2(13),-,-,+1(245),+2(45),-,-,-,-,-,33%,Bronze,朱钊毅,蒋宏烨,伍俊霖,N,N
56,51,北京理工大学,打饿了吃隔壁桌,3,295,-,-,+1(120),+1(7),-,-,+3(298),+1(30),-,-6,-,-2,-,33%,Bronze,彭田栩,牟星宇,陈鹏宇,N,N
57,52,浙大城市学院,扫雷爱好者,3,297,-,-,+3(197),+1(10),-,-,+1(246),+1(25),-,-,-,-,-,33%,Bronze,沈墨昕,褚锦威,陈至之,N,N
58,53,上海理工大学,蔡光,3,324,-,-,+2(205),+1(10),-,-,-2,+1(39),-,+6(163),-,-10,-,60%,Bronze,张皓宇,吴佳霖,董柯演,N,N
59,54,杭州电子科技大学,2024杭电1队,3,340,-,-,+1(232),+1(10),-,-,+4(182),+2(33),-,-3,-,-,-,50%,Bronze,马文浩,黄光升,何卓锟,N,N
60,55,浙江理工大学,马拉车算法算车拉马,3,342,-,-,+3(226),+2(9),-,-,+5(141),+1(25),-,-6,-,-,-,63%,Bronze,卢一鸣,姚仁杰,任麒源,N,N
61,56,重庆大学,拼好队,3,360,-,-,+1(155),+3(15),-,-,-3,+2(31),-,+3(246),-,-,-,55%,Bronze,葛轩铭,杨展途,胡远卓,N,N
62,57,福建理工大学,猿农舟,3,376,-,-,+3(207),+3(11),-,-,+4(159),+2(34),-,-10,-,-,-,66%,Bronze,林舜华,陈鹏,郑晟睿,N,N
63,54,杭州电子科技大学,2024杭电女队,3,377,+1(215),-,+6(235),+1(8),-,-,-3,+1(23),-,-,-,-,-,55%,Bronze,俞越,陈姿颖,,N,N
64,58,哈尔滨工程大学,原来名字超过了二十字只能叫王老板爆杀了(,3,399,-,-,+6(284),+2(11),-,-,-3,+1(29),-,-6,+1(142),-,-,60%,Bronze,金炜东,蒋渡,王一帆,N,N
65,51,北京理工大学,内核恐慌,3,401,-,-,+4(294),+3(17),-,-,+2(109),+2(44),-,-,-,-,-2,63%,Bronze,张书豪,陈驭祺,戴睿,N,N
66,59,成都信息工程大学,冰冷帝企鹅,3,403,-,-,+3(233),+2(13),-,-,+1(169),+2(122),-,-3,-,-,-,50%,Bronze,林莫豪,秦朝超,刘雨葳,N,N
67,60,苏州大学,绫地宁宁公主,3,425,-,-,+1(229),+1(16),-,-,+6(213),+2(42),-,-6,-,-,-,60%,Bronze,周骁逸,林昱彤,史华睿,N,N
68,61,南京理工大学,你怎么知道我在四级考试得了433分,3,447,-2,-,+1(242),+1(5),-,-,+4(276),+2(35),-,-,-,-3,-,50%,Honorable,陈静波,彭锐政,刘懿臻,N,N
68,62,同济大学,仙银,3,447,-,-,+1(291),+1(12),-,-,+2(281),+1(34),-,-,-,-,-,20%,Honorable,郎若谷,高胜寒,李堂辉,N,N
68,63,国防科技大学,雪梦雪花雪幽光,3,447,-,-,+1(213),+1(7),-,-,-5,+3(50),-,+4(276),-,-,-,55%,Honorable,王荣航,杨泽,杨淇斌,N,N
71,64,东南大学,西西弗斯,3,449,-,-,+1(247),+1(18),-,-,+4(226),+3(72),-,-4,-,-,-,55%,Honorable,王俊迪,刘一鸣,何辰玮,N,N
72,65,广西大学,远航者的幻想乡,3,463,-,-,+1(280),+1(15),-,-,+5(229),+2(40),-,-4,-,-,-,55%,Honorable,陶康,孙怿翔,张健明,N,N
73,21,浙江大学,完美冻结,3,470,-,-,+4(241),+2(10),-,-,-,+2(23),-,+3(251),-,-,-,63%,Honorable,张志心,张瑜恒,周遥,N,N
74,66,北京师范大学,苹果狗,3,482,-,-,+6(209),+2(8),-,-,+4(288),+2(21),-,-,-,-,-,71%,Honorable,季涛,王儒斌,陈志锐,N,N
75,39,南方科技大学,南方科技大学-皮尔森,3,501,-,-,+2(294),+1(12),-,-,-,+2(50),-,+4(276),-,-,-,55%,Honorable,项楚涵,王紫漩,钟雨薇,N,N
76,26,武汉理工大学,*幻想乡旅行团,3,513,-,-,+5(259),+1(7),-,-,+6(299),+1(29),-,-8,-,-,-,69%,Honorable,刘泽宇,胡书诚,巫殷凯,N,N
77,67,华南农业大学,会是最后一舞吗？,3,517,-,-,+1(147),+1(6),-,-,-7,+1(35),-,-4,-,-,-,0%,Honorable,何勤政,陈国豪,梁嘉俊,N,N
78,68,北方工业大学,样例都过了,3,534,-,-,+1(126),+2(15),-,-,-,+2(25),-,-,-,-,-,40%,Honorable,周易,邵奕涵,王思诚,N,N
79,69,湖南科技大学,晚萤,3,536,-,-,+2(174),+1(7),-,-,-6,+2(43),-,-2,-,-,-,40%,Honorable,杨紫陌,胡博潇,毛祎昀,N,N
80,70,宁波职业技术学院,你不能拿我们和那些本科队伍比,3,543,-,-,+2(219),+1(10),-,-,-1,+1(24),-,-,-,-,-,25%,Honorable,王泽宇,朱津宏,叶玉龙,N,N
81,71,深圳大学,若我不曾见过星空,3,544,-,-,+2(191),+1(6),-,-,-1,+2(37),-,-3,-,-,-,40%,Honorable,张艺轩,陈洋琛,马午寅,N,N
82,25,哈尔滨工业大学,拒绝虾头队名从我做起,3,574,-,-1,+5(144),+1(4),-,-,-3,+2(35),-,-,-,-,-,62%,Honorable,邱思宇,王羽婷,陈玉千,N,N
83,72,西安电子科技大学,什么都不会也能参加ACM吗？,3,581,-,-,-19,+2(12),-,-,+3(183),+2(21),-,-2,-,-,-,57%,Honorable,汤修齐,吴晨,潘振,N,N
84,32,华中科技大学,CC Final 也是顶会,3,604,-,-,+1(252),+1(9),-,-,-2,+1(38),-,-1,-,-,-,0%,Honorable,万睿朋,聂卓然,杨家祯,N,N
85,73,北京林业大学,上林花似锦,3,608,-,-,+1(191),+1(11),-,-,-,+3(59),-,-1,-,-,-,40%,Honorable,付耀刚,张锦秀,余行健,N,N
86,74,上海科技大学,啊呀，我们教练拿了MVP,3,708,-,-,+3(229),+1(9),-,-,-4,+1(24),-,-,-,-,-,40%,Honorable,杨子烆,王旻昊,居然,N,N
87,75,中国民航大学,四渡赤水,2,91,-,-,+1(232),+2(11),-,-,-,+1(40),-,-3,-,-12,-,25%,Honorable,崔凌宵,颜一鸣,陆浩楠,N,N
88,76,兰州大学,真没睡,2,119,-,-,+1(184),+2(7),-,-,-2,+3(60),-,-,-,-,-,50%,Honorable,张恩彬,李大源,水源,N,N
89,77,河海大学,我的acm铁牌物语果然有问题,2,135,-,-,+2(106),+4(23),-,-,-3,+4(43),-,-7,-,-,-,70%,Honorable,付宏磊,朱庆刚,林桁,N,N
90,78,集美大学,我没耳朵听不见,2,162,-,-,+1(231),+2(18),-,-,-2,+1(49),-,-,-,-,-,25%,Honorable,洪韩毅,周鑫,陈华弘,N,N
91,79,武汉科技大学,RELX悦刻幻影PRO,2,172,-,-,+4(160),+2(8),-,-,-2,+3(34),-,-1,-,-,-,66%,Honorable,万家梁,孙煜恒,朱俊杰,N,N
92,80,福建师范大学,杰尼龟快使用飞叶快刀,2,173,-,-,-,+1(8),-,-,+4(182),+2(57),-,-6,-,-,-,57%,Honorable,夏子洋,王潇,柯培垚,N,N
93,81,大连理工大学,逆元,2,180,-,-,+1(190),+2(17),-,-,-,+4(49),-,-1,-,-,-,57%,Honorable,刘兆洲,刘博文,连茗暄,N,N
94,82,杭州师范大学,春天的草莓和夏天的啤酒花,2,196,-,-,+3(225),+2(10),-,-,-2,+2(33),-,-,-,-,-,57%,Honorable,邵茹怡,尤馨然,林丰,N,N
95,20,湖南大学,凌空摘星,2,218,-,-,+1(298),+1(13),-,-,-,+1(39),-,-,-,-,-,0%,Honorable,朱潇庸,陈罡,刘博文,N,N
96,83,中国科学院大学,啥,2,236,-,-,-,+1(6),-,-,-5,+1(23),-,+3(290),-,-,-,40%,Honorable,石曜铭,尤俊翔,吕安哲,N,N
97,84,华南理工大学,原根,2,258,-,-,+2(220),+3(17),-,-,-,+4(32),-,-,-1,-,-,66%,Honorable,邵弈,欧天毅,马成均,N,N
98,85,河南理工大学,橙子往昔,2,287,-,-,-8,+1(9),-,-,+1(293),+3(56),-,-2,-,-,-,40%,Honorable,高嘉琦,王郅明,罗峻函,N,N
99,86,江西理工大学南昌校区,球球给个工作吧,2,292,-,-,+3(288),+1(8),-,-,-,+1(83),-,-,-,-,-,40%,Honorable,李子昱,刘化龙,黄坪,N,N
100,87,合肥工业大学,天天做早操队,2,294,-,-,+2(298),+1(17),-,-,-,+2(66),-,-3,-,-,-,40%,Honorable,舒雨飞,王腾昊,韩昆桦,N,N
101,88,沈阳师范大学,今夜，星光灿烂,2,314,-,-,+6(246),+2(17),-,-,-2,+1(57),-,-,-,-,-,66%,Honorable,谌致远,章传亮,朱少泽,N,N
102,89,长安大学,对的对的，哦不对不对,2,329,-,-,+6(293),+1(13),-,-,-,+2(73),-,-,-,-,-,66%,Honorable,辜颖燊,钱麦曲,刘葆骐,N,N
103,90,华北水利水电大学,等待下一次花开,2,339,-,-,+9(288),+3(28),-,-,-3,+4(57),-,-1,-,-,-,81%,Honorable,刘桐,张毅,史君豪,N,N
104,9,吉林大学,水水水,2,362,-,-,-2,+1(8),-,-,-2,+1(23),-,-,-,-,-,0%,Honorable,席乐媛,邱天,,N,N
105,91,大连海事大学,晨枫,2,388,-,-,-3,+1(8),-,-,-,+1(31),-,-3,-,-,-,0%,Honorable,张文豪,王金洋,何文韬,N,N
106,92,浙江万里学院,余晖,2,406,-,-,-6,+1(9),-,-,-,+1(37),-,-,-,-,-,0%,Honorable,竺夏,赵之钰,王力澜,N,N
107,93,中南大学,评分3.0,2,431,-,-,-4,+1(7),-,-,-,+1(44),-2,-,-,-,-,0%,Honorable,杜泊西,高显堤,刘鸣晓,N,N
108,94,东华大学,不可视境界线,2,432,-,-,-6,+1(12),-,-,-5,+1(43),-,-,-,-,-,0%,Honorable,杨韵清,金浩帆,沈兴波,N,N
109,95,厦门理工学院,你好世界，再见世界。,2,526,-,-,-7,+2(15),-,-,-,+1(30),-,-,-,-,-,33%,Honorable,陈长志,刘涛,张子漠,N,N
110,96,重庆理工大学,乱,2,595,-,-,-3,+1(13),-,-,-,+1(65),-,-1,-,-,-,0%,Honorable,许润峰,张洋,于张本,N,N
111,97,杭州电子科技大学信息工程学院,无尽的风之轨迹呢,2,623,-,-,-87,+1(8),-,-,-,+1(70),-,-,-,-,-,0%,Honorable,尹凯乐,周越,吴锦豪,N,N
112,98,浙江工业职业技术学院,我都没有想到能参加CCPC总决赛,2,654,-,-,-3,+1(9),-,-,-1,+2(52),-,-,-,-,-,33%,Honorable,赵昱翔,张江,周益锋,N,N
113,99,浙江育英职业技术学院,育英七队,2,725,-,-,-1,+2(15),-,-,-2,+2(28),-,-,-,-,-,50%,Honorable,卢颖,徐诚翰,张杨晨昱,N,N
114,99,浙江育英职业技术学院,育英二队,2,749,-,-,-1,+1(9),-,-,-,+2(56),-,-,-,-11,-,33%,Honorable,刘金维,孙明轩,潘彬泽,N,N
115,100,青岛理工大学,队友要回广州考驾照，所以我们来打ccpcf,2,902,-,-,-,+1(10),-,-,-3,+1(76),-,-,-,-,-,0%,Honorable,魏天意,韦振兴,黄从恺,N,N
116,101,中国传媒大学,再演,1,72,-,-,-4,+1(9),-,-,-4,+3(51),-,-9,-,-,-,50%,Honorable,朱霁,陈旻庚,叶阳,N,N
117,102,哈尔滨理工大学,哈理工202501队GZ,1,166,-,-,-10,+2(12),-,-,-1,+1(72),-,-6,-,-,-,33%,Honorable,林如愿,冉渝旭,刘名洋,N,N
118,103,浙江机电职业技术大学,能和我打一辈子ACM吗？,1,356,-,-,-4,+1(20),-,-,-,+3(49),-,-2,-,-,-,50%,Honorable,王湘豫,陈科睿,谭振鹏,N,N
119,104,浙江金融职业学院,AC自动坤,0,0,-,-,-4,+2(6),-,-,-,+3(50),-,-,-,-,-,60%,Honorable,莫冬娜,陈灵吉,王杰,N,N
120,105,重庆对外经贸学院,汉堡宝宝宝宝巴士队,0,0,-,-,-3,+3(29),-,-,-,+1(51),-,-3,-,-,-,50%,Honorable,刘瑞,詹宇腾,郭铭星,N,N
121,106,西湖大学,我真的想不吃辣,0,0,-,-,-4,+2(12),-,-,-10,+2(69),-,-3,-,-,-,50%,Honorable,周禹卿,周子涵,王子俊,N,N
122,107,郑州轻工业大学,新起点,0,0,-,-,-1,+1(12),-,-,-5,+3(80),-,-,-,-,-,50%,Honorable,栗闫恒,黎志鸿,夏高祥,N,N
