Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
16,,浙江大学,快乐一带二,6,983,+6(296),-,+1(23),+2(14),+2(243),-1,-,-,+1(157),-,-,+2(90),-,57%,Gold,孙晨毓,谢集,陈彦博,N,N
17,14,兰州大学,真没睡,6,1013,+3(269),-4,+1(20),+1(5),-,+3(89),-,-,+4(290),-,-,+1(200),-,53%,Gold,李大源,李文凯,水源,N,N
18,,北京航空航天大学,我不知道.png,6,1015,+5(269),-,+1(13),+1(3),-,+1(213),-,+3(235),-,-,-,+1(162),-,50%,Gold,冯玮琪,廖纪童,牟钰,N,N
19,15,南方科技大学,南方科技大学 - 巴黎,6,1062,+10(291),-,+1(34),+1(4),-,+1(160),-,-,+1(274),-,-,+2(99),-,62%,Gold,冯照航,曹哲振,田若载,N,N
20,16,武汉理工大学,树上猫猫虫,6,1253,+15(232),-,+1(19),+1(3),+2(268),-3,+6(148),-,-,-,-,+1(183),-,76%,Gold,易琢然,赵家荣,闫卢昊,N,N
21,17,吉林大学,柴郡猫猫 QuQ,5,370,+1(191),-,+1(13),+1(3),-,+1(58),-,-,-,-,-,+1(105),-,0%,Gold,李光赫,陈铭豪,黄昌盛,N,N
22,18,北京理工大学,雪崩团灭清一色,5,500,-7,-,+1(22),+1(6),-,+1(71),-,-,+1(288),-,-,+1(113),-,0%,Gold,袁奕晨,费承昱,黄子越,N,N
23,19,暨南大学,Reimei,5,529,-5,-,+1(10),+1(4),-,+1(105),+3(158),-,-1,-,-,+1(212),-,28%,Gold,文荫华,詹方榕,麦骏,N,N
24,20,中国科学技术大学,罚时要罚到无穷,5,551,+3(231),-,+1(30),+1(9),-,+3(69),-,-,-,-,-,+1(132),-,44%,Gold,丁子尧,吕泽龙,张天,N,N
25,,北京理工大学,去马车整点挂件,5,601,+5(282),-2,+1(28),+1(6),-,+1(57),-,-,-,-,-,+1(148),-,44%,Gold,于瀚文,孙嘉珺,焦鹏屹,N,N
26,,南方科技大学,南方科技大学 - 南方科技大学,5,605,+6(217),-,+1(16),+1(5),-,+1(146),-,-,-,-,-,+2(101),-,54%,Gold,周珈伊,周轶凡,李舒欣,N,N
27,,中国科学技术大学,丝路市西套村代表队,5,625,+6(211),-,+1(25),+1(6),-,+2(92),-,-,-,-,-,+1(171),-,54%,Gold,吴开元,周翟恩和,洪文杰,N,N
28,21,哈尔滨工程大学,WA 自动机 Fail 树上建可持久化 RE 树,5,627,+9(293),-,+1(20),+1(3),-,+1(91),-,-,-,-,-,+1(60),-,61%,Gold,吴兆昕,杨春昊,黄凯鹏,N,N
29,22,杭州师范大学,鹤望兰,5,632,-,-,+2(39),+1(4),-,+2(124),-,-,+1(274),-,-,+1(151),-,28%,Gold,林宏磊,邵铁夫,陈银桦,N,N
30,,杭州电子科技大学,杭电 7 队,5,633,+3(108),-,+2(28),+1(4),-,+2(249),-,-,-,-,-,+1(164),-,44%,Gold,林圣钬,林炜钦,赵铁囝,N,N
31,23,中国人民大学,复旦栋梁,5,634,+3(245),-,+1(23),+1(4),-,+1(99),-,-,-,-,-,+1(223),-,28%,Gold,冯友和,张世骐,李修羽,N,N
32,24,华中师范大学,烧冻鸡翅,5,650,+5(294),-,+2(28),+1(4),-,+1(91),-,-,-,-,-,+1(133),-,50%,Gold,熊吉祥,郭子寒,钟鸣,N,N
33,,山东大学,追光者,5,652,+3(119),-,+1(33),+1(3),-,+4(228),-,-,-,-,-,+1(169),-,50%,Gold,庞天祥,战绪丰,袁胜利,N,N
34,,浙江大学,啊对对队,5,660,+4(198),-,+1(24),+1(5),-1,+2(127),-,-,-,-,-,+2(206),-,50%,Gold,尹松屹,王执阔,田宇灼,N,N
34,,北京大学,不是很菜,5,660,+2(172),-,+2(26),+1(12),-,+2(109),-,-,-,-,-,+1(281),-,37%,Gold,林思旭,王晟帆,陈益磊,N,N
36,25,武汉大学,三角加速同调,5,679,+4(241),-,+2(27),+1(6),-,+3(214),-1,-,-,-,-,+1(71),-,54%,Silver,刘锡锐,吴飞洋,陈佳楹,N,N
37,,吉林大学,黑化肥挥发发灰会花飞,5,720,+3(270),-,+2(26),+1(3),-,+2(132),-,-,-,-,-,+1(209),-,44%,Silver,王鹏一,郑翔曦,郭冠男,N,N
38,,电子科技大学,UESTC_地平线,5,746,+5(163),-2,+1(19),+1(4),-,+1(250),-,-,-,-,-,+2(210),-,50%,Silver,吴晓玉,贺皓哲,黄博奕,N,N
39,26,太原理工大学,为嘛黄瓜绿,5,750,+5(274),-,+2(28),+1(3),-,+3(228),-,-,-,-,-,+1(77),-,58%,Silver,何奇璋,李昌荣,李沛霖,N,N
40,27,重庆邮电大学,吃,5,754,+1(104),-,+1(25),+1(4),-,+8(277),-,-,-,-,-,+1(204),-,58%,Silver,封昊杰,崔子龙,辜飞云,N,N
41,28,南开大学,只用 spfa 队,5,814,+4(190),-1,+2(24),+1(5),-,+3(220),-,-,-,-,-,+1(255),-,54%,Silver,孔德嵘,李嘉豪,郭军凯,N,N
42,29,南京大学,admax,5,856,+8(236),-13,+1(25),+1(3),-,+1(253),-,-,-,-,-,+1(199),-1,58%,Silver,吴煜青,杜星语,陆青阳,N,N
43,,北京大学,cxk,5,881,+5(288),-1,+1(59),+1(3),+1(282),-3,-,-,-,-,-,+1(169),-,44%,Silver,张开泰,袁晓坤,陈伯轩,N,N
44,30,上海理工大学,胡学姐像阿尼亚一样可爱,4,200,-2,-,+1(21),+1(3),-,+1(68),-,-,-,-,-,+1(108),-,0%,Silver,刘斌然,潘孝安,胡洁昌,N,N
45,,中山大学,中山大学_无限,4,242,-6,-,+1(10),+1(3),-,+1(87),-,-,-,-,-,+1(142),-,0%,Silver,叶成隆,张凯东,朱泰锟,N,N
46,,哈尔滨工程大学,HH 后援后援会,4,296,-,-,+2(37),+1(3),-,+1(151),-,-,-1,-,-,+1(85),-,20%,Silver,刘书羽,李林轩,胡晗,N,N
47,,上海交通大学,云影徘徊,4,297,-7,-,+2(18),+1(11),-,+2(132),-,-,-,-,-,+1(96),-,33%,Silver,曾子瑞,陈圣尧,陈烨炜,N,N
48,31,河海大学,载流子,4,305,-1,-,+1(21),+1(4),-,+1(159),-,-,-1,-,-,+1(121),-,0%,Silver,仲欣晨,卢亮琦,张宇豪,N,N
49,,杭州电子科技大学,杭电 3 队,4,309,-5,-,+1(16),+1(8),-,+2(101),-,-,-,-,-,+1(164),-,20%,Silver,周栋,周靖涵,黄子梁,N,N
50,,浙江大学,请问今天可以提高一点蔡廷常数嘛,4,310,-,-,+1(28),+1(6),-,+1(126),-,-7,-,-,-,+1(150),-,0%,Silver,倪晗楚,程昕宇,陈科,N,N
51,,中山大学,中山大学_三轮车,4,319,-4,-,+1(13),+1(7),-,+2(172),-,-,-,-,-,+1(107),-,20%,Silver,何宇扬,曾德星,陈冠宏,N,N
52,,山东大学,梦天使,4,320,-9,-,+2(24),+1(3),-,+1(174),-,-,-,-,-,+1(99),-,20%,Silver,张昊雨,耿浩天,蒋裕成,N,N
53,,南京大学,钟山风雨,4,332,-,-,+1(11),+1(3),-,+3(173),-,-,-,-,-,+1(105),-,33%,Silver,王恺翔,陈昊洋,黄梓彦,N,N
54,,湖南大学,相信珂学,4,339,-,-,+2(37),+1(3),-,+1(92),-,-,-,-,-,+1(187),-,20%,Silver,曾逸珂,臧子健,陈莹杰,N,N
55,32,福州大学,热带风味冰红茶,4,343,-8,-,+2(24),+1(3),-,+2(173),-,-,-,-,-,+1(103),-,33%,Silver,叶林忠,李鸿宇,潘泓岳,N,N
55,,中国科学技术大学,中科大少女班,4,343,-1,-,+1(27),+1(3),-,+2(68),-,-,-1,-,-,+1(225),-,20%,Silver,孙旭磊,赵奕,赵泽昆,N,N
57,33,哈尔滨工业大学（深圳）,机房老人,4,346,-7,-,+3(29),+1(6),-,+2(161),-,-,-,-,-,+1(90),-,42%,Silver,井然,周熙言,李源,N,N
58,34,西安交通大学,nisnotnp,4,353,-4,-,+1(31),+1(4),-,+1(180),-,-,-,-,-,+1(138),-,0%,Silver,孙路,施劲松,朱晨曦,N,N
59,35,深圳大学,SZU_Lagrange,4,356,-,-,+1(36),+1(5),-,+1(174),-,-,-,-,-,+1(141),-,0%,Silver,叶瑞华,司徒灏,庞栋文,N,N
60,36,浙江万里学院,风灵月影,4,359,-1,-2,+2(41),+1(6),-1,+1(180),-1,-1,-1,-1,-1,+1(112),-1,20%,Silver,周启鸿,林哲正,郭义杰,N,N
61,37,西安电子科技大学,乱码小飞船,4,368,-2,-,+1(27),+1(5),-,+1(205),-,-,-,-,-,+1(131),-,0%,Silver,刘焕宇,汪文轩,陶天乐,N,N
61,37,东莞理工学院,想好队名了吗,4,368,-,-,+1(21),+1(5),-,+2(216),-,-,-,-,-,+1(106),-,20%,Silver,冯炜亨,叶磊,覃亮,N,N
63,39,大连理工大学,我要做纳西妲的编译器,4,377,-19,-,+1(26),+1(13),-,+1(102),-,-,-,-,-,+1(236),-,0%,Silver,张思凡,袁振,闫希良,N,N
64,40,西南财经大学,前进！冲击！突破！,4,382,-4,-,+2(24),+1(6),-,+1(95),-,-,-,-,-,+1(237),-,20%,Silver,张硕,杨文昊,钟明汉,N,N
65,41,湖南理工学院,GoldKilm,4,383,-,-,+1(43),+1(8),-,-2,-,+2(143),-,-,-,+1(169),-,20%,Silver,许盼,金烜宇,阳金里,N,N
66,42,桂林电子科技大学,无名之辈,4,386,-,-,+1(22),+1(4),-,+2(231),-,-,-,-,-,+1(109),-,20%,Silver,刘思语,汪庭浩,黄思晨,N,N
67,43,西北工业大学,只能说，啊，该摸了,4,387,-11,-,+2(14),+1(3),-,+2(259),-,-,-,-,-,+1(71),-,33%,Silver,徐浩洋,汪梁森,管孙笛,N,N
68,,武汉理工大学,三个铁匠,4,398,-,-,+1(23),+1(3),-,+3(250),-,-,-,-,-,+1(82),-,33%,Silver,宋宝刚,宋长天,郑云飞,N,N
68,44,山东理工大学,无至之境,4,398,-,-11,+2(30),+1(2),-,+1(250),-,-,-,-,-,+1(96),-,20%,Silver,宋天一,张广祺,杨帆,N,N
70,45,华南师范大学,梭哈队,4,404,-1,-1,+2(40),+1(2),-,+1(158),-,-,-,-,-,+1(184),-,20%,Silver,冼嘉荣,林叶华,覃醒亮,N,N
71,46,同济大学,蓝猪,4,405,-,-,+1(34),+1(3),-,+1(255),-,-,-,-,-,+1(113),-,0%,Silver,张弛,杨宇卓,王钧涛,N,N
71,46,广东外语外贸大学,AC 讲究天时地利,4,405,-,-,+1(18),+1(2),-,+1(265),-,-,-,-,-,+1(120),-,0%,Silver,刘泽恩,李梓康,石胡梦,N,N
73,48,广东工业大学,猫猫吃代码,4,407,-5,-4,+1(43),+1(2),-,+3(178),-,-,-,-,-,+1(144),-,33%,Silver,严瑞祺,张峻豪,王镇涛,N,N
74,49,湘潭大学,参宿一,4,410,-3,-,+1(23),+1(3),-1,-4,-,-,+1(219),-,-,+1(165),-,0%,Silver,田楚天,肖志林,胡梁宇,N,N
75,,电子科技大学,UESTC_多重无限,4,412,-12,-,+1(14),+1(8),-,+1(137),-,-,-,-,-,+2(233),-,20%,Silver,冯宇扬,张梅宏,郝益民,N,N
75,50,南华大学,昨天刚学 C++,4,412,-1,-1,+1(31),+1(3),-1,+1(253),-1,-1,-1,-1,-1,+1(125),-1,0%,Silver,司超宁,李奕星,王圣宇,N,N
77,51,东南大学,我过了样例,4,415,-1,-,+2(24),+1(6),-,+2(144),-,-,-2,-,-,+2(181),-,42%,Silver,徐朔,戚雨林,汪子杰,N,N
77,,中南大学,AK 是你的谎言,4,415,-,-,+1(25),+1(4),-,+1(239),-,-,-,-,-,+1(147),-,0%,Silver,唐义丰,崔力鸿,羊宏宇,N,N
79,52,天津大学,文化先和初中生同步,4,417,-7,-1,+1(26),+1(5),-,+2(272),-,-,-,-,-,+1(94),-,20%,Silver,张博凯,杜鼎勋,谢天驰,N,N
80,53,浙江工业大学,铁华团,4,421,-1,-2,+2(29),+1(2),-,+1(252),-,-,-,-,-,+1(118),-,20%,Silver,李汶芝,王瑞,王路,N,N
81,54,乐山师范学院,我的罚时在你之上,4,422,-,-,+2(34),+1(7),-,+1(133),-,-,-,-,-,+1(228),-,20%,Silver,姜涛,崔伟浩,覃彦,N,N
81,54,合肥工业大学,知枚举可而为之,4,422,-,-,+1(29),+1(9),-,+1(261),-,-,-,-,-,+1(123),-,0%,Silver,周家俊,葛嘉晨,陈浩杰,N,N
83,,吉林大学,代码搬运工,4,424,-,-,+1(39),+1(9),-,+2(146),-,-,-,-,-,+2(190),-,33%,Silver,侯德亮,剧若菲,张浩天,N,N
83,56,湖北工业大学,Random(name),4,424,-,-,+1(23),+1(3),-,+2(270),-,-,-,-,-,+1(108),-,20%,Silver,徐億祥,贺鑫宇,颜潇冉,N,N
85,,大连理工大学,给个 AC 吧,4,430,-1,-,+2(42),+1(5),-,+1(168),-,-,-,-,-,+1(195),-,20%,Silver,张正礼,石炎东,韦品桓,N,N
86,57,浙江农林大学,poprbp,4,431,-32,-,+1(23),+1(5),-,+1(271),-,-,-,-,-,+1(132),-,0%,Silver,杨成艺,章恒磊,郑懿,N,N
87,58,成都东软学院,香翅捞饭,4,434,-,-,+1(32),+1(3),-,+1(151),-,-,-,-,-,+1(248),-,0%,Silver,廖华杰,李文瀚,王荣川,N,N
88,59,香港中文大学,ACE,4,439,-,-,+2(47),+1(13),-,+1(127),-,-,-,-,-,+1(232),-,20%,Silver,李俊傑,談知衡,龍瑞希,N,N
88,59,哈尔滨理工大学,哈理工 09 队,4,439,-,-,+1(23),+1(4),-,+1(266),-,-,-,-,-,+1(146),-,0%,Silver,吕锦泽,邓大路,黄兆宇,N,N
90,61,北京交通大学,真有那么难吗？！,4,440,-1,-,+2(34),+1(4),-,+1(162),-,-,-,-,-,+1(220),-,20%,Silver,彭柯岚,郭昱哲,陈景龙,N,N
91,62,东北农业大学,打 ACM 两年，罚坐治好了我的电子杨伟,4,444,-1,-2,+2(42),+1(6),-,+3(237),-,-,-,-,-,+1(99),-,42%,Silver,李子豪,盖永瑞,闫志涛,N,N
92,,湖北工业大学,汤先,4,445,-,-,+1(26),+1(4),-,+1(289),-,-,-,-,-,+1(126),-,0%,Silver,孙嘉豪,柳俊,陈翔,N,N
93,63,国防科技大学,蓝色空间号,4,450,-5,-,+1(32),+1(6),-,+2(123),-,-,-,-,-,+3(229),-,42%,Silver,朱卓锋,王荣航,董理,N,N
93,,西安电子科技大学,点石成我,4,450,-,-,+2(44),+1(3),-,+1(241),-,-,-,-,-,+1(142),-,20%,Silver,曾岩,王舒琪,王言聪,N,N
95,64,四川大学,早八 208,4,452,-,-,+1(21),+1(2),-,+1(242),-,-,-,-,-,+3(147),-,33%,Silver,周钰翔,罗鑫,韩子毅,N,N
96,,暨南大学,菜鸟分割线,4,454,-2,-,+2(33),+1(4),-,+1(225),-,-,-,-,-,+1(172),-,20%,Silver,余欣妍,柯瑞凯,贾子涵,N,N
97,,国防科技大学,保家卫国,4,455,-,-,+2(22),+1(8),-,+4(112),-,-,-,-,-,+1(233),-,50%,Silver,刘冠然,欧闻博,蒋卓彧,N,N
97,65,中国矿业大学（北京）,勇士归来,4,455,-,-,+1(17),+1(4),-,+3(299),-,-,-,-,-,+1(95),-,33%,Silver,杨沛然,罗心伟,邹放达,N,N
99,,浙江工业大学,Insomniac,4,466,-,-,+2(22),+1(2),-,+5(247),-,-,-,-,-,+1(95),-,55%,Silver,吴昊天,胡圣烩,谢洋帆,N,N
100,66,长沙理工大学,生椰玛利颜,4,468,-,-,+2(41),+1(4),-,+4(155),-,-,-,-,-,+1(188),-,50%,Silver,彭本仁,鲍家帅,黄舒怡,N,N
101,67,南昌大学,intmian,4,476,-1,-1,+2(34),+1(3),-,+2(234),-,-,-,-,-,+1(165),-,33%,Silver,彭延飞,李长乐,樊能,N,N
102,,四川大学,摸鱼小队,4,477,-,-,+2(22),+1(4),-,+1(177),-,-,-,-,-,+1(254),-,20%,Silver,彭昌浩,杜双君,黄乙凌,N,N
103,,山东理工大学,LGD•SG•DAI•老干爹•帅哥戴•时代弄潮儿•异灵法奇迹德顶峰•排位悍将•天梯杀戮之神•无敌上分机器•千万少女梦中情人•不可置疑的大师•帅帅帅之无敌帅•异灵术快乐术宗师戴佳伟,4,480,-2,-1,+1(48),+1(2),-1,+3(250),-1,-1,-1,-1,-1,+1(140),-1,33%,Silver,夏远,宋宪浩,王昊燃,N,N
104,,中南大学,千帆星河,4,482,+3(297),-,+1(27),+1(4),-,-,-,-,-,-,-,+1(114),-,33%,Silver,周硕,林谦豫,陈贤,N,N
105,68,东华大学,不可视境界线,4,483,-,-,+2(25),+1(5),-,+2(239),-,-,-,-,-,+1(174),-,33%,Silver,刘青山,方荥荣,黄城帆,N,N
105,68,南京航空航天大学,在 ICPC 中寻求 WA 并没有搞错什么,4,483,-,-,+2(22),+1(6),-,+2(152),-,-,-,-,-,+2(243),-,42%,Silver,岑嘉诚,李亚宁,钱品亦,N,N
107,,北京交通大学,凑不出一摩拉,4,484,-,-,+1(31),+1(7),-,+3(202),-,-,-,-,-,+1(204),-,33%,Bronze,何昌鹏,杨纪升,许根瑞,N,N
108,70,长安大学,教练说让栋哥带我打比赛,4,485,-,-,+2(41),+1(5),-,+3(245),-,-,-,-,-,+1(134),-,42%,Bronze,夏强,李家栋,谢欢,N,N
109,71,华南理工大学,智能码工,4,492,-3,-,+1(18),+1(6),-,+1(260),-,-4,-,-,-,+1(208),-,0%,Bronze,严浩文,李亨,谢丰泽,N,N
110,,西北工业大学,就在今天,4,494,-,-,+1(25),+1(4),-,+3(161),-,-,-,-,-,+1(264),-,33%,Bronze,杨莫凡,范大卫,要凌峰,N,N
110,72,浙江师范大学,前进四,4,494,-,-,+1(13),+1(3),-,+2(272),-,-,-,-,-,+1(186),-,20%,Bronze,王乐琦,王威杰,马嘉斌,N,N
112,73,长春理工大学,龙神神龙,4,498,-,-,+1(17),+1(4),-,+2(282),-,-,-,-,-,+1(175),-,20%,Bronze,任鑫,铁博文,魏龙飞,N,N
113,74,华中科技大学,我们校区本科生住双人间,4,499,-,-1,+2(48),+1(5),-,+1(280),-,-,-,-,-,+2(126),-,33%,Bronze,贺孜卓,陈宇昂,陶奕衡,N,N
114,,河海大学,Akers,4,500,-,-,+1(31),+1(6),-,+2(195),-,-,-,-,-,+1(248),-,20%,Bronze,刘洋,张宇,黄兆彬,N,N
115,75,中国矿业大学,村口型男不秃头,4,503,-,-,+3(43),+1(3),-,+1(129),-,-,-,-,-,+1(288),-,33%,Bronze,周佳炜,张梓渝,陈溪远,N,N
116,,南方科技大学,南方科技大学 - 马赛,4,504,-4,-,+1(62),+1(2),-,+6(202),-,-,-,-,-,+1(138),-,55%,Bronze,眭和,秦禹洲,黎宇杰,N,N
116,76,香港中文大学（深圳）,龙大相遇快乐划水,4,504,-3,-,+2(22),+1(3),-,+3(297),-,-,-,-,-,+1(122),-,42%,Bronze,夏禹扬,蒋一歌,赵子逸,N,N
118,,浙江工业大学,赛博鼠鼠,4,513,-1,-,+3(69),+1(7),-,+1(265),-,-,-,-,-,+1(132),-,33%,Bronze,YufanXue,苗子豪,陈天阳,N,N
118,,北京理工大学,所以爱会消失对不队,4,513,-2,-,+2(35),+1(9),-,+1(268),-,-,-,-,-,+1(181),-,20%,Bronze,刘艺程,周宇傲,张智博,N,N
120,,北京交通大学,届不到的 AC,4,514,-3,-,+2(30),+1(4),-,+2(187),-,-,-,-,-,+3(213),-,50%,Bronze,杨致远,王麒皓,邵天语,N,N
121,77,安徽大学,安大四队,4,516,-,-,+2(45),+1(4),-,+3(292),-,-,-,-,-,+1(115),-,42%,Bronze,张芸祥,洪昱鹏,谢海龙,N,N
122,,浙江工业大学,ZJUT12,4,518,-1,-1,+4(63),+1(5),-,+1(223),-,-,-,-,-,+1(167),-,42%,Bronze,包林鑫,朱锦,陆徐豪,N,N
122,78,北京师范大学,猫喵妙,4,518,-,-,+2(31),+1(5),-,+3(241),-,-,-,-,-,+2(161),-,50%,Bronze,张睿琪,王小普,薄小荷,N,N
124,,武汉理工大学,猫猫虫过家家,4,521,-1,-1,+1(22),+1(4),-1,+4(286),-1,-1,-1,-1,-1,+1(149),-1,42%,Bronze,吴佳伟,师佳琦,索键,N,N
125,79,上海大学,月亮旁的小飞机,4,526,-,-,+3(44),+1(3),-,+4(187),-,-,-,-,-,+1(192),-,55%,Bronze,刘元皓,金霆峰,高轩,N,N
125,,重庆邮电大学,香菜凤仁鸡食不食,4,526,-,-,+2(24),+1(3),-,+5(289),-,-,-,-,-,+1(110),-,55%,Bronze,杨博松,林信劼,陈浩如,N,N
127,80,浙江科技学院,炸鸡腿饭,4,533,-,-3,+3(80),+1(2),-,+1(266),-,-3,-,-,-,+1(145),-,33%,Bronze,应谢吾,王骏,童文韬,N,N
127,80,沈阳航空航天大学,镜花水月,4,533,-,-,+1(43),+1(2),-,+2(292),-,-,-,-,-,+1(176),-,20%,Bronze,张喜瑞,江克威,赵范佑,N,N
129,82,南京信息工程大学,流水线车间,4,534,-,-,+1(22),+1(4),-,+4(294),-,-,-,-,-,+1(154),-,42%,Bronze,张逸凡,林思程,马天顺,N,N
130,83,苏州大学,驯服流星,4,537,-,-1,+1(47),+1(5),-,+1(290),-,-,-,-,-,+1(195),-,0%,Bronze,杨哲元,柯骅,陈夫瑞,N,N
131,84,复旦大学,可持久化菜鸡,4,542,-,-2,+2(54),+1(2),-,+1(250),-,-,-,-,-,+3(176),-,42%,Bronze,杨登宇,王雨晨,秦励超,N,N
132,,国防科技大学,万有引力号,4,545,-10,-,+1(48),+1(2),-,+1(242),-,-,-,-,-,+1(253),-,0%,Bronze,张睿达,李泽锴,王子恒,N,N
133,,南京大学,南小鸟,4,548,-3,-,+4(73),+1(3),-,-,-,+2(254),-,-,-,+1(138),-,50%,Bronze,周相羽,朱家辰,贺卓宇,N,N
134,85,东北师范大学,巨大喷流,4,555,-,-,+2(43),+1(6),-,+1(238),-,-,-,-,-,+2(228),-,33%,Bronze,胡哲瑜,范耀天,邹宇明,N,N
135,,浙江师范大学,贪心,4,559,-,-,+2(32),+1(3),-,+7(207),-,-,-,-,-,+1(177),-,63%,Bronze,吴铮,郑顺帆,黄彬成,N,N
136,86,东北大学秦皇岛分校,扫黑除恶,4,560,-,-,+2(38),+1(6),-,+2(281),-,-,-,-,-,+1(195),-,33%,Bronze,任万钟,徐忠翰,黄子说,N,N
137,,国防科技大学,终极规律号,4,562,-,-3,+2(26),+1(3),-,+2(277),-,-,-,-,-,+1(216),-,33%,Bronze,李剑锋,李天豪,李鑫鹏,N,N
138,,东南大学,我口胡超强,4,564,-,-,+1(26),+1(10),-,+2(234),-,-,-,-,-,+1(274),-,20%,Bronze,徐宽,王梓鹏,肖旭杰,N,N
139,87,贵州大学,青春 NovelAI 不会梦到 AlphaCode,4,567,-,-,+3(43),+1(4),-,+1(283),-,-,-,-,-,+1(197),-,33%,Bronze,李东阳,肖焕,邓惠敏,N,N
140,88,南阳理工学院,HaveFun,4,569,-,-,+2(48),+1(6),-,+3(293),-,-,-,-,-,+1(162),-,42%,Bronze,靳矗,韩金成,魏一豪,N,N
141,,深圳大学,SZU_Dirichlet,4,571,-,-2,+1(36),+1(5),-,+1(275),-,-,-,-,-,+1(255),-,0%,Bronze,刘嘉豪,潘圳贤,蔡子健,N,N
142,89,北京化工大学,一条柚子,4,573,-,-,+5(68),+1(5),-,+3(152),-,-,-,-,-,+1(228),-,60%,Bronze,吕锦豪,蒋英健,赵逸飞扬,N,N
143,90,江苏大学,闪耀之所在,4,577,-,-,+1(51),+1(6),-,+2(216),-,-,-,-,-,+1(284),-,20%,Bronze,姜辰,林海昊,田野,N,N
144,,武汉理工大学,最喜欢 thjj 了,4,583,-,-,+1(47),+1(3),-,+8(288),-,-,-,-,-,+1(105),-,63%,Bronze,王天博,罗铭威,郭程嘉,N,N
145,91,北华大学,卧龙,4,587,-,-,+2(32),+1(6),-,+1(101),-,-,-,-,-,+8(288),-,66%,Bronze,杜琪,袁一骏,陈君杰,N,N
146,,中山大学,中山大学_绿草苍苍,4,588,-2,-1,+2(56),+1(6),-,+3(261),-,-,-,-,-,+2(185),-,50%,Bronze,刘艺凡,张铭昊,林沐,N,N
147,,南京大学,Relife,4,591,-,-,+1(33),+1(3),-,+1(261),-,-,-,-,-,+4(234),-,42%,Bronze,水兵,蒋潇鹏,陈元旻,N,N
