Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
34,24,上海大学,夜归人,6,721,+1(72),+4(215),-,+1(151),-4,-,+1(35),-,+1(4),-,-,-,+3(144),45%,Gold,冀昱昊,金之谦,陶钧,N,N
35,25,北京建筑大学,RE：从爆零开始的 ACM 生活,6,728,+2(132),+2(232),-,+1(158),-6,-,+1(41),-,+1(7),-,-,-,+3(78),40%,Gold,姜皓,李一帆,齐思恺,N,N
36,,浙江大学,Abracadabra,6,740,+5(132),+1(147),-,+3(81),-,-,+2(34),-,+1(9),-5,-,-,+5(117),64%,Silver,王培成,王造时,邓铭辉,N,N
37,,厦门大学,更漏子,6,749,+5(51),+2(128),-,+6(96),-,-,+2(85),-,+1(6),-11,-,-,+2(143),66%,Silver,邹品聪,韩可可,黄凯佳,N,N
38,26,哈尔滨工业大学（深圳）,冰糖屋,6,751,+1(145),+1(231),-,+2(200),-,-,+2(56),-,+1(7),-,-,-,+1(72),25%,Silver,吴泽楷,唐楷杰,李彬昌,N,N
39,27,广东工业大学,金缕衣,6,770,+1(60),+1(258),-,+2(131),-,-,+1(33),-,+1(7),-,-,-,+3(221),33%,Silver,吴汝钊,段环宇,陈浩鹏,N,N
40,,杭州电子科技大学,杭电 15 队,6,774,+1(155),+4(230),-,+2(140),-,-,+1(51),-,+1(14),-,-,-,+1(104),40%,Silver,余梓诚,傅景康,徐熙来,N,N
41,28,天津大学,归零,6,777,+2(202),+1(146),-,+3(89),-3,-,+1(23),-,+1(7),-,-,-,+3(210),45%,Silver,叶泽侬,崔奕凡,陈奕池,N,N
42,,北京大学,大黄鸭信徒,6,785,+3(138),+2(192),-,+5(253),-3,-,+1(16),-,+1(8),-2,-,-,+1(38),53%,Silver,孙嘉伟,张记僖,陈知轩,N,N
43,,西安电子科技大学,嘤嘤嘤,6,810,+2(83),+2(201),-,+2(130),-5,-,+2(57),-,+1(8),-,-,-,+3(211),50%,Silver,丁雅可,万在舟,陶禹成,N,N
43,,电子科技大学,星际幽灵 - 重生之我打南京站 - 亚雷吗，我是 igang 你是谁 - 梅西加油,6,810,+4(190),+1(241),-,+1(129),-,-,+1(24),-,+1(9),-,-,-,+3(117),45%,Silver,张乐恒,王昱栋,罗旅洲,N,N
45,29,山东大学（威海）,听我说先别急,6,817,+2(90),+4(250),-,+2(151),-,-,+1(34),-,+1(10),-,-,-,+1(182),45%,Silver,严一涵,周润杰,陈格,N,N
46,30,北京邮电大学,MeUmy 天下第一,6,823,+2(68),+1(224),-,+3(169),-,-,+1(27),-,+1(6),-5,-,-,+3(229),45%,Silver,张晏宁,祝梓毅,陈睿扬,N,N
47,31,福州大学,卡绒熊,6,867,+1(85),+2(177),-,+3(75),-10,-,+3(130),-,+1(7),-,-,-,+4(233),57%,Silver,廖智炫,洪磊,陈昊旸,N,N
48,32,浙江工商大学,希望代码一次敲队,6,889,+3(113),+3(198),-,+3(155),-2,-,+3(45),-,+1(11),-,-,-,+1(207),57%,Silver,刘冠轩,徐晨威,田博宇,N,N
48,32,吉林大学,回光返照,6,889,+2(101),+1(278),-,+1(164),-,-,+1(32),-,+1(10),-,-,-,+3(244),33%,Silver,徐小权,王品欢,过思齐,N,N
50,34,四川大学,╚(〃∀〃)∀・)∀´)╝,6,910,+2(147),+3(230),-,+2(98),-,-,+1(57),-,+1(9),-,-,-,+2(269),45%,Silver,杨雨豪,楚博然,顾曦骏,N,N
51,35,中国计量大学,你所热爱的,6,934,+1(237),+1(271),-,+1(143),-,-,+1(23),-,+1(7),-,-,-,+2(233),14%,Silver,张迅驰,梁孜祺,汪埕浩,N,N
52,36,中国人民大学,怎么去拥有一道彩虹,6,960,+2(248),+1(228),-,+5(203),-,-22,+2(40),-,+1(12),-,-,-,+2(89),53%,Silver,刘书玮,罗碚,陈志朋,N,N
53,,北京邮电大学,加把劲骑士,6,971,+1(183),+3(144),-,+3(76),-1,-,+1(31),-,+1(9),-,-,-,+9(288),66%,Silver,孙伟哲,王冀恒,黄旭,N,N
54,37,华东师范大学,东方 homo 馆,6,993,+2(143),+1(203),-,+4(157),-1,-,+3(34),-,+1(9),-,-,-,+3(287),57%,Silver,余东桦,漆宇祥,范晨阳,N,N
55,38,中国科学技术大学,0x03A2C940,6,995,+4(200),+4(287),-,+4(115),-,-,+2(49),-,+1(9),-,-,-,+1(135),62%,Silver,徐笑阳,邱慕凡,郭一凡,N,N
56,,电子科技大学,UESTC_阿梓从小就不会算期望,6,1012,+1(81),+5(250),-,+4(268),-,-,+2(20),-,+2(11),-,-,-,+3(162),64%,Silver,彭帅康,李纪甫,诸人豪,N,N
57,,清华大学,大三元,6,1017,+4(52),+3(127),-,+1(189),-,-,+1(163),-,+1(134),-,-,-,+1(252),45%,Silver,丁思源,朱子晗,钱孚嘉,N,N
58,39,哈尔滨工业大学,上海紅茶館,6,1018,+5(123),+1(193),-,-,+2(270),-,+2(101),-,+1(7),-,-,-,+3(164),57%,Silver,张子扬,曲天元,赵育恒,N,N
59,,北京理工大学,阿夸滑滑蛋喝冰红茶,6,1047,+3(135),+3(218),-,+1(95),-2,-,+9(175),-,+1(5),-5,-,-,+1(179),66%,Silver,彭程,李嘉政,李轩宇,N,N
60,40,天津工业大学,铜首无妻,6,1067,+3(145),+3(249),-,+1(290),-,-,+3(98),-,+1(9),-,-,-,+2(136),53%,Silver,姚一鸣,宋一鸣,杨磊,N,N
61,,杭州电子科技大学,杭电 14 队,6,1080,+1(176),+3(288),-,+5(154),-,-,+1(27),-,+1(8),-,-,-,+2(287),53%,Silver,张城楷,梅瑞贤,陈昕展,N,N
62,41,贵州大学,wa 之勇者成名录,6,1086,+2(84),+2(252),-,+8(140),-3,-,+2(37),-,+1(21),-,-,-,+8(212),73%,Silver,姜春磊,胡梦昕,雷继翔,N,N
63,,杭州电子科技大学,杭电 10 队,6,1137,+4(202),+1(218),-,+6(136),+3(276),-,+4(37),-,+1(8),-,-,-,-14,68%,Silver,方博,杜志远,王子习,N,N
64,42,长春理工大学,B 海蓝天，F 生若梦,6,1162,+2(268),+3(176),-,+1(89),-,-,+4(41),-,+1(9),-,-,-,+9(299),70%,Silver,周泊宇,王大睿,郝良友,N,N
65,43,深圳大学,Emanatry,6,1391,+8(173),+3(293),-,+8(74),-,-,+3(28),-,+2(9),-,-,-,+12(214),83%,Silver,叶可禾,杨熙全,蔡壁,N,N
66,44,燕山大学,塔山之巅,5,333,+1(83),+1(132),-,+3(49),-,-,+1(21),-,+1(8),-2,-,-,-9,28%,Silver,孙振轩,李一阳,马信宏,N,N
67,,武汉大学,在 ICPC 中寻求绝杀是否搞错了什么,5,365,+1(70),+1(164),-,+1(102),-2,-,+1(23),-,+1(6),-,-,-,-6,0%,Silver,卢凯宾,水熙锐,谷嘉良,N,N
68,,中山大学,罚时溢出,5,491,+2(119),+3(182),-,+2(77),-3,-,+1(26),-,+1(7),-,-,-,-2,44%,Silver,谢岳良,谢文龙,黄致博,N,N
69,45,上海理工大学,胡学姐像阿尼亚一样可爱,5,496,+2(119),+3(211),-,+1(74),-,-,+1(25),-,+1(7),-,-,-,-7,37%,Silver,刘斌然,潘孝安,胡洁昌,N,N
70,46,中国科学院大学,我们都最可爱队,5,499,+3(120),+2(190),-,+2(62),-,-,+1(35),-,+1(12),-,-,-,-3,44%,Silver,徐致远,楼云韬,蓝天朗,N,N
71,,中山大学,中山大学_破晓,5,531,+1(111),+4(148),-,+4(115),-2,-,+1(32),-,+1(5),-3,-,-,-3,54%,Silver,古鸣浩,吴景图,欧梓洋,N,N
72,,北京航空航天大学,想抱住前面学长的大腿,5,576,+2(71),+3(236),-,+2(131),-,-,+2(30),-,+1(8),-,-,-,-7,50%,Silver,吴昊恒,李秉翰,董雨润,N,N
73,47,华北电力大学（北京）,ncepu_Nanjing_001,5,578,+1(139),-5,-,+4(149),-,-,+1(31),-,+1(8),-,-,-,+1(191),37%,Silver,张政势,李想,武承禹,N,N
74,48,东北大学秦皇岛分校,AC 快才是真的怪,5,621,+1(187),-23,-,+1(250),-,-,+1(53),-,+1(7),-,-,-,+2(104),16%,Silver,吴政龙,张荆冬,祝向博,N,N
75,49,香港中文大学,焦糖布丁,5,629,+1(119),-,-,+2(170),-,-,+3(64),-,+1(8),-,-,-,+1(208),37%,Silver,劉汶楷,袁樂勤,鍾懷哲,N,N
76,,北京航空航天大学,点子,5,641,+1(100),+1(289),-,+1(189),-,-,+1(31),-,+2(12),-,-,-,-9,16%,Silver,蒋世祺,陈弘脉,黄泓亮,N,N
77,,四川大学,差分约束做不队,5,647,+4(212),+1(156),-,+1(81),-8,-,+2(109),-,+1(9),-,-,-,-2,44%,Silver,徐子翔,杜毅衡,杨轶涵,N,N
78,50,河海大学常州校区,几何杀手,5,680,+3(141),-,-,+1(200),-,-,+1(41),-,+2(10),-,-,-,+4(168),54%,Silver,俞天骋,孙嘉昊,王英吉,N,N
79,51,浙江农林大学,Restart,5,688,+8(134),-1,-,+1(179),-,-,+1(24),-,+1(6),-,-,-,+1(205),58%,Silver,王子超,王荣峥,郑伊磊,N,N
80,,广东工业大学,强力去污粉,5,704,+5(262),-,-,+2(92),-,-,+2(36),-,+1(8),-,-,-,+4(126),64%,Silver,张茜,陈逸霖,马一凡,N,N
81,52,西南交通大学,站着挣钱,5,737,+8(255),-3,-,+1(114),-,-,+1(39),-,+1(10),-,-,-,+1(179),58%,Silver,王凯伦,赵一冰,郑星宇,N,N
82,53,郑州大学,发际线和我作对,5,743,+2(132),+1(280),-,+1(225),-,-,+2(59),-,+1(7),-,-,-,-6,28%,Silver,刘玥含,古晨峰,邱宇,N,N
83,54,中国矿业大学（北京）,皇家挖煤人,5,784,+2(226),-3,-,+1(131),-,-,+6(113),-,+1(7),-,-,-,+2(167),58%,Silver,杨沛然,罗心伟,邹放达,N,N
84,,西南交通大学,努力少女希尔薇,5,786,+3(289),-,-,+1(195),-,-,+2(115),-,+1(13),-,-,-,+2(94),44%,Silver,惠子轩,柴艺函,王浩源,N,N
85,,湘潭大学,仿生猫猫也会梦到电子奖牌吗,5,806,+2(139),-,-,+2(247),-,-,+1(59),-,+1(8),-,-,-,+2(293),37%,Silver,付有鑫,梁宇,郝一鹏,N,N
86,,南方科技大学,南方科技大学 - 马赛,5,815,+2(209),-6,-,+6(123),-,-,+3(40),-,+1(8),-,-,-,+3(235),66%,Silver,眭和,秦禹洲,黎宇杰,N,N
87,,北京邮电大学,曙光黎明,5,850,+3(95),+5(251),-,+5(223),-,-,+2(53),-,+1(8),-,-,-,-2,68%,Silver,何宇峰,李冠谕,李晨曦,N,N
88,,华中科技大学,加权没了还想打 ACM？,5,864,-5,+3(297),-,+4(101),-,-,+1(30),-,+2(9),-,-,-,+4(247),64%,Silver,卞曜洋,罗劲豪,陈开宇,N,N
89,55,南京邮电大学,守家大队,5,869,+2(226),+3(174),-,+3(249),-,-,+4(53),-,+1(7),-,-,-,-1,61%,Silver,岳鹏宇,王一权,陈尽微,N,N
90,,哈尔滨工业大学（深圳）,机房老人,5,887,+5(143),-6,-,+6(255),-,-,+1(26),-,+1(8),-,-,-,+4(215),70%,Silver,井然,周熙言,李源,N,N
91,,南京邮电大学,收收心找个电子厂上班了,5,896,+2(151),-,-,+1(288),-,-,+2(77),-,+1(7),-,-,-,+4(273),50%,Silver,冯一帆,张禹健,文超航,N,N
92,56,长沙理工大学,干饭第一名,5,899,+2(91),-,-,+3(255),-,-,+3(117),-,+1(8),-,-,-,+3(288),58%,Silver,刘振林,周臻,杨韬,N,N
93,57,南昌航空大学,到底叫啥 2.0,5,903,+2(250),-,-,+2(160),-,-,+3(57),-,+1(8),-,-,-,+4(288),58%,Silver,吕锴伦,王复兴,王旻镐,N,N
94,,华东师范大学,英文队名逆序队,5,1179,+4(261),-,-,-,-,+6(297),+2(46),-,+1(7),-,-,-,+6(288),73%,Silver,刘凯源,汪鼎尊,罗持,N,N
95,,中山大学,中山大学_攻城狮,4,270,+1(114),-4,-,+1(127),-,-,+1(21),-,+1(8),-,-,-,-,0%,Silver,卢楷悦,王子睿,黄晓蓝,N,N
96,58,北京化工大学,◢🍔◤,4,325,+2(192),-19,-,+1(62),-,-,+2(24),-,+1(7),-,-,-,-8,33%,Silver,张世东,杨青博,洪枢适,N,N
97,,哈尔滨工业大学,明日夜空哨戒班,4,337,+2(89),-,-,-10,-,-,+1(33),-,+1(8),-,-,-,+3(147),42%,Silver,徐琬,王子恺,王梓尧,N,N
98,,南京大学,三妖精 SAY WA,4,338,+3(89),+3(117),-,-,-,-,+1(43),-,+1(9),-,-,-,-7,50%,Silver,赵子轩,邓铭越,邹忠奇,N,N
99,,浙江工商大学,蒟蒻果冻,4,373,+2(92),-3,-,+1(229),-,-,+1(27),-,+1(5),-,-,-,-,20%,Silver,孙浩邦,潘前俊,黄威,N,N
100,59,昆山杜克大学,绿恶魔,4,380,+2(194),-,-,+1(94),-,-,+2(41),-,+1(11),-,-,-,-7,33%,Silver,刘博恩,林宇翔,袁天骏,N,N
101,60,中国矿业大学,矿野之息,4,385,+1(80),+1(229),-,-,-,-,+2(49),-,+1(7),-,-,-,-5,20%,Silver,杨斌涵,肖扬航,雷毅,N,N
102,61,长沙学院,无论云泥意贯一,4,400,+2(167),-,-,+3(119),-,-,+1(47),-,+1(7),-,-,-,-,42%,Silver,李杰,邱一凡,高天宇,N,N
103,62,东莞理工学院,想好队名了吗,4,404,+1(113),-2,-,-2,-,-,+1(26),-,+1(6),-,-,-,+3(219),33%,Silver,冯炜亨,叶磊,覃亮,N,N
104,63,中国民航大学,无问西东,4,445,+3(117),-,-,-4,-,-,+1(41),-,+1(6),-,-,-,+1(241),33%,Silver,冉桐,刘家宁,饶恒,N,N
105,,四川大学,重开,4,468,+1(144),-3,-,+4(225),-,-,+1(30),-,+1(9),-,-,-,-1,42%,Silver,李佳员,杨晶城,赵杰友,N,N
106,64,北京工业大学,Anonymous,4,473,+2(88),-4,-,+3(230),-,-,+3(46),-,+1(9),-,-,-,-1,55%,Bronze,佟祥正,周晟颐,洪蔚杰,N,N
106,64,中南大学,马口铁之舞,4,473,+1(133),-,-,-9,-,-,+1(26),-,+1(8),-,-,-,+3(266),33%,Bronze,李渔,沈方建,郑逸程,N,N
108,,中国人民大学,复旦栋梁,4,475,+3(159),+1(192),-,-2,-,-,+2(55),-,+1(9),-,-,-,-4,42%,Bronze,冯友和,张世骐,李修羽,N,N
109,,浙江农林大学,这个彬彬交题超勇的,4,476,+1(97),-,-,-,-,-,+1(72),-,+1(8),-,-,-,+4(239),42%,Bronze,倪铂涵,朱蕴仪,王健彬,N,N
110,66,北京交通大学,届不到的 AC,4,485,+3(226),-,-,-1,-,-,+3(57),-,+1(8),-,-,-,+1(114),50%,Bronze,杨致远,王麒皓,邵天语,N,N
110,,华南理工大学,HappyACCCC!,4,485,+3(145),-,-,+2(240),-,-,+1(32),-,+1(8),-,-,-,-,42%,Bronze,李亨,杨博,钟宇超,N,N
112,,武汉大学,樱大轻音部,4,488,+2(152),-,-,-8,-,-,+1(26),-,+1(8),-,-,-,+3(242),42%,Bronze,刘锡锐,吴飞洋,陈佳楹,N,N
113,67,华南农业大学,狄利克雷卷积吧,4,496,+2(137),-,-,-6,-,-,+1(35),-,+1(7),-,-,-,+2(277),33%,Bronze,何勤政,何梓信,李泰立,N,N
114,68,南昌大学,最后的战役,4,500,-2,-3,-,+3(156),-,-,+1(40),-,+1(7),-,-,-,+3(217),50%,Bronze,周逸云,欧阳真真,赵赟,N,N
115,69,齐鲁工业大学,三人一狗,4,504,+1(225),-4,-,+3(178),-,-,+1(54),-,+1(7),-,-,-,-,33%,Bronze,吴泽彪,张席畅,王励翔,N,N
116,,浙江工商大学,猫猫二百五,4,505,+5(282),-,-,+1(109),-,-,+1(25),-,+1(9),-,-,-,-,50%,Bronze,张殷杰,郭宇航,韩帅彪,N,N
117,,上海大学,月亮旁的小飞机,4,520,+2(135),-1,-,+4(261),-,-,+1(36),-,+1(8),-,-,-,-4,50%,Bronze,刘元皓,金霆峰,高轩,N,N
118,70,哈尔滨理工大学,哈理工 02 队,4,526,+3(280),-,-,+2(147),-,-,+1(32),-,+1(7),-,-,-,-1,42%,Bronze,刘泽旭,张令羽,牛梓旭,N,N
119,71,广州大学,负负得正,4,536,+1(123),-,-,-,-,-,+1(28),-,+1(7),-,-,-,+6(278),55%,Bronze,张靖,李泽刚,黎宝鸿,N,N
120,,福州大学,我队友什么时候上紫捏,4,550,+1(181),-,-,-6,-,-,+1(29),-,+1(8),-,-,-,+4(272),42%,Bronze,傅安,李哲,黄腾,N,N
121,72,武汉科技大学,阿尼亚能读懂出题人吗,4,554,+1(171),-,-,-,-,-,+3(68),-,+1(10),-,-,-,+3(225),50%,Bronze,丁怡特,姬慧彤,曹阳兴,N,N
122,,南京大学,不卡壳的旋转卡壳,4,562,-3,+1(286),-,+4(166),-,-,+1(39),-,+1(11),-,-,-,-5,42%,Bronze,张乃仁,徐沐杰,陈思睿,N,N
123,,东北大学,东北大学_绝不空军,4,571,+2(271),-,-,-,-,-,+2(45),-,+2(10),-,-,-,+3(145),55%,Bronze,王啸烽,王岩,王志宇,N,N
124,,上海大学,题题都对,4,578,+5(249),-,-,-14,-,-,+1(33),-,+1(9),-,-,-,+2(187),55%,Bronze,史佳朋,施安然,黎思源,N,N
125,73,浙江理工大学,hspaa,4,579,+2(180),-,-,-,-,-,+1(53),-,+1(11),-,-,-,+2(295),33%,Bronze,周志勇,夏意晨,王鸿宇,N,N
126,74,浙江万里学院,风灵月影,4,583,-,+3(289),-,+4(140),-,-,+2(27),-,+1(7),-,-,-,-,60%,Bronze,周启鸿,林哲正,郭义杰,N,N
127,75,大连理工大学,一带三,4,588,+2(250),-,-,+4(178),-,-,+1(51),-,+2(9),-,-,-,-1,55%,Bronze,侯硕伟,李雁志,葛俊辰,N,N
128,,华中科技大学,编译不报错,4,591,+1(228),-,-,-,-,-,+2(65),-,+1(9),-,-,-,+2(249),33%,Bronze,刘明炜,周瑞骁,李赫,N,N
129,,哈尔滨工业大学（深圳）,先交一发,4,604,+1(264),-,-,+2(211),-,-,+3(58),-,+1(11),-,-,-,-6,42%,Bronze,刘一达,裴奕斐,高子烽,N,N
130,76,苏州科技大学,一次就好,4,612,+1(213),-,-,-1,-,-,+1(74),-,+1(8),-,-,-,+4(257),42%,Bronze,蒋城,顾迅,高成杰,N,N
131,77,湖南师范大学,摆烂自动机,4,613,+2(180),-,-,-13,-,-,+6(83),-,+1(7),-,-,-,+6(123),73%,Bronze,唐熙林,石艺鑫,韦天赐,N,N
132,,中国科学院大学,你说的队,4,616,+3(185),-,-,-,-,-,+1(29),-,+1(11),-,-,-,+4(291),55%,Bronze,汪铭煜,燕翼鸣,苑骏康,N,N
133,78,河南工业大学,未来前夕,4,617,+2(270),-,-,+4(190),-,-,+2(45),-,+1(12),-,-,-,-,55%,Bronze,郑永康,高以宁,黄鹏宇,N,N
134,79,浙江工业大学,ZJUT14,4,634,+3(236),-,-,+3(257),-,-,+1(42),-,+1(19),-,-,-,-7,50%,Bronze,徐洋,江银,赵恺捷,N,N
135,80,武汉理工大学,有福同享有难退队,4,636,+5(266),-,-,+1(209),-,-,+1(65),-,+1(16),-,-,-,-,50%,Bronze,李伦喆,林学涛,黄峻,N,N
136,,西安交通大学,亲自读题，亲自通过,4,647,+6(234),-,-,+3(223),-,-,+1(38),-,+1(12),-,-,-,-5,63%,Bronze,张晓昊,曹思宇,王珩,N,N
136,81,江西师范大学,非对称信息下的 ICPC 不平等博弈,4,647,+1(187),-,-,+1(283),-,-,+3(131),-,+1(6),-,-,-,-7,33%,Bronze,庄芷滢,田震雄,陈康,N,N
138,82,哈尔滨工程大学,做 AC 梦,4,662,+1(164),-,-,+5(274),-,-,+4(76),-,+1(8),-,-,-,-3,63%,Bronze,徐玉峰,王冠翔,郭彬,N,N
139,,福州大学,远梦聆泉,4,675,+4(143),+3(261),-,-15,-,-,+2(142),-,+1(9),-,-,-,-,60%,Bronze,庄佳霖,李诺凡,林铮翔,N,N
140,83,河海大学,[プログラミングコンペ] コンテストが大好きな人たちとコンテストしましょう！[Digital][Chinese],4,681,+5(241),-,-,-9,-,-,+2(29),-,+3(75),-,-,-,+1(196),63%,Bronze,张星宇,程诗雪,郭校廷,N,N
141,84,湖南理工学院,GoldKilm,4,686,+4(279),-,-,+4(170),-,-,+1(108),-,+1(9),-,-,-,-1,60%,Bronze,许盼,金烜宇,阳金里,N,N
142,85,浙江师范大学,阿，退！退！退！,4,691,+2(201),-,-,+4(290),-,-,+3(72),-,+1(8),-,-,-,-3,60%,Bronze,倪梦洁,滕佳倩,许凯胤,N,N
143,86,成都信息工程大学,Bia,4,696,+2(196),-35,-,-,-,-,+4(82),-,+1(9),-,-,-,+6(229),69%,Bronze,佘泳霏,曹逸飞,杨尚杰,N,N
