Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
36,,中国科学技术大学,至少看起来像个女队,7,840,+3(148),+1(247),-,+1(10),+1(178),-,+2(65),-,+1(22),-,+1(110),-1,-2,30%,Silver,周一凡,叶余非,肖羿,N,N
37,27,南方科技大学,南方科技大学-坦佩雷,7,841,+2(108),-8,-,+1(7),+4(237),-,+2(57),-,+1(18),-,+1(96),-,+2(198),46%,Silver,王景毅,熊子豪,李雨轩,N,N
38,28,山东大学,黄老师的粉丝团,7,880,+1(55),-25,-,+1(11),+2(177),-,+3(127),-,+4(36),-,+1(93),-,+1(261),46%,Silver,孔轲祎,苏岳,李玉庭,N,N
39,29,华中师范大学,借点金充星穹铁道,7,908,+1(146),-,-,+1(8),+2(252),-,+2(99),-,+2(22),-,+3(89),-,+1(192),41%,Silver,王彬宇,曹俞欣,张宏辉,N,N
40,30,北京师范大学,苹果狗,7,930,+1(107),-5,-,+1(9),+2(261),-,+3(86),-,+1(24),-,+2(159),-,+2(184),41%,Silver,陈志锐,徐若翔,王儒斌,N,N
41,,中南大学,美滋滋,7,942,+3(53),-10,-,+1(8),+1(163),-,+1(79),-,+1(18),-,+8(216),-,+1(225),56%,Silver,周卓,江天运,易光廷,N,N
42,,浙江大学,九衢尘,7,948,+3(257),-3,-,+1(9),+1(183),-,+1(70),-,+1(34),-,+1(40),-,+5(235),46%,Silver,黄嘉尔,王楚淏,马熠阳,N,N
43,,中国科学技术大学,Firezox,7,981,+1(73),-,-,+3(19),+2(286),-,+3(154),-,+1(31),-,+1(100),-,+1(218),41%,Silver,方驰正,周瓯翔,陈卫星,N,N
44,31,吉林大学,Nan上加Nan,7,1113,+1(105),-,-,+1(9),+3(296),-,+2(70),-,+1(22),-,+5(207),-,+2(244),53%,Silver,周宇恒,方涵斌,李祯浩,N,N
45,32,香港城市大学,导师叫我们来打比赛,7,1227,+1(158),-,-,+1(4),+5(297),-,+3(96),-,+1(22),-,+3(290),-,+2(180),56%,Silver,余喆涵,高义雄,何禹,N,N
46,33,厦门大学,瞎打XCPC,7,1229,+6(135),-1,-,+1(42),+2(205),-,+1(121),-,+1(48),-,+4(171),-,+3(287),61%,Silver,栾英石,蔡培,倪家乐,N,N
47,,清华大学,时来运转观光团,7,1236,+1(105),-,-,+1(10),+1(198),-,+7(171),-,+1(49),-,+4(229),-,+3(254),61%,Silver,杜盛全,宋学伟,魏亦翔,N,N
48,,南京大学,明明是我先来的,7,1258,+2(119),-,-,+2(11),+3(296),-,+5(124),-,+2(88),-,+1(187),-,+1(253),56%,Silver,黄文睿,谭泽晖,王崧睿,N,N
49,34,中国科学院大学,果壳挂科王,6,583,+1(69),-,-,+1(7),-4,-,+1(97),-,+2(39),-,+1(142),-,+2(189),25%,Silver,徐亦周,徐致远,蓝天朗,N,N
50,35,华南理工大学,某不科学的AC,6,584,+2(108),-3,-,+1(7),-,-,+1(69),-,+1(37),-,+2(144),-,+1(179),25%,Silver,陈鹏,倪锦坤,赵冬青,N,N
51,,香港中文大學,好有諗法,6,588,+1(64),-,-,+1(8),+1(205),-,+3(76),-,+3(39),-,+1(116),-,-5,40%,Silver,黃梓謙,周禮言,鄭希哲,N,N
52,,华中师范大学,落叶飘零,6,590,+1(87),-,-,+1(9),-2,-,+2(142),-,+1(19),-,+2(76),-,+1(217),25%,Silver,郭子寒,熊吉祥,钟鸣,N,N
53,,浙江大学,复仇之魂,6,606,+2(46),-,-,+1(4),-,-,+3(116),-,+1(12),-,+1(133),-,+1(235),33%,Silver,张志心,楼沁霈,周遥,N,N
54,,浙江师范大学,ZJNU_遵纪守法,6,630,+2(129),-,-,+1(5),-,-,+1(89),-,+1(19),-,+2(64),-,+3(244),40%,Silver,吴铮,陈增豪,陈骏鹏,N,N
55,,杭州电子科技大学,天地万象皆随我意,6,651,+2(88),-,-,+1(16),-1,-,+1(106),-,+1(27),-,+2(182),-,+2(172),33%,Silver,郑文璟,余邦轩,闻人雨泽,N,N
56,36,浙江工业大学,奇思妙想,6,653,+1(126),-1,-,+1(6),-3,-,+1(71),-,+1(39),-,+1(174),-,+1(237),0%,Silver,包林鑫,朱锦,陆徐豪,N,N
57,37,福建师范大学,哇哦！金色传说！,6,655,+2(172),-,-,+1(4),-2,-,+1(72),-,+2(25),-,+1(126),-,+1(216),25%,Silver,林骅,林泰良,周奕帆,N,N
58,38,哈尔滨理工大学,哈理工02队JN,6,678,+1(126),-1,-1,+1(7),-4,-1,+1(130),-1,+1(13),-1,+4(116),-1,+2(206),40%,Silver,吕锦泽,王开纪,王令开,N,N
59,,中山大学,中山大学_干完这杯卡布奇诺！,6,725,+1(116),-,-,+1(7),-,-,+5(172),-,+1(35),-,+1(76),-,+2(219),45%,Silver,梁励,方展鸿,罗以彬,N,N
60,39,苏州大学,金闪闪,6,730,+2(78),-,-,+3(22),-5,-,+1(133),-,+2(28),-,+1(193),-,+3(156),50%,Silver,周进一,肖锦嗣,韩则进,N,N
61,40,华东师范大学,风一样,6,748,+1(83),-,-,+1(6),-1,-,+2(128),-,+1(50),-,+1(242),-,+1(219),14%,Silver,冯中信,田亦海,谢瑞阳,N,N
62,41,南京师范大学,我Python怎么又超时了,6,757,+2(126),-,-,+1(4),-1,-,+4(78),-,+1(27),-,+2(182),-,+1(240),45%,Silver,彭章荣,季润民,周旻硕,N,N
63,42,上海海事大学,打铁之我是菜狗,6,766,+1(107),-3,-,+1(9),-,-,+6(244),-,+1(18),-,+2(87),-,+1(181),50%,Silver,应懿,潘飞扬,陆锦云,N,N
64,43,重庆大学,拒绝精神内耗，WA了直接发疯,6,769,+2(96),-,-,+1(5),+1(168),-,+3(89),-,+1(22),-,+5(249),-,-1,53%,Silver,黄锐,王冀鲁,胡远卓,N,N
65,44,成都信息工程大学,指引明路的苍蓝星,6,770,+2(136),-,-,+1(11),-,-,+2(92),-,+1(27),-,+1(211),-,+1(253),25%,Silver,杨尚杰,曹逸飞,张轩铭,N,N
65,44,香港科技大学（广州）,起洞,6,770,+1(176),-,-,+1(6),-,-,+1(70),-,+1(18),-,+2(148),-,+4(272),40%,Silver,张晋杰,赵欣昊,吴乐毅,N,N
65,44,湖南文理学院,狂点技能树,6,770,+2(114),-,-,+2(10),-,-,+2(67),-,+1(22),-,+2(170),-,+2(287),45%,Silver,吴立强,邓成浩,邹磊洋,N,N
68,,中山大学,中山大学_大三元,6,786,+1(38),-,-,+1(7),-4,-,+1(65),-,+1(21),-,+5(271),-,+2(284),45%,Silver,姚敏清,彭泽铭,郑海俊,N,N
69,,南方科技大学,南方科技大学-伊卡利宁,6,793,+1(125),-1,-,+1(9),+4(163),-,-7,-,+1(18),-,+4(117),-,+1(241),50%,Silver,林政宇,曾子华,赵子悦,N,N
70,47,兰州大学,CCPC忘记报名了,6,803,+1(113),-,-,+1(12),-,-,+2(228),-,+1(49),-,+1(103),-,+3(238),33%,Silver,王徐笙,孟戴浓达,狄农雨,N,N
71,48,新疆大学,Yep,6,818,+1(99),-1,-1,+1(23),+1(187),-,+5(215),-,+1(59),-,+1(155),-,-,40%,Silver,章凇瑜,包喆权,金展博,N,N
72,49,同济大学,本来挺喜欢ACM的,6,819,+2(156),-5,-,+1(6),-,-,+7(161),-,+1(24),-,+1(115),-,+1(217),53%,Silver,孙治弘,刘依扬,张乐天,N,N
73,50,西安电子科技大学,三分之二去零点,6,838,+3(242),-,-,+1(12),-1,-,+3(154),-,+1(34),-,+1(102),-,+1(214),40%,Silver,曾岩,汪文轩,田康杰,N,N
74,,北京航空航天大学,哟哟,6,849,+2(48),-,-1,+1(7),-,-,+3(69),-,+2(30),-,+9(278),-,+1(177),66%,Silver,李澎瑞,孙健钧,黄伟宁,N,N
75,51,浙大城市学院,来三杯拿铁,6,865,+1(87),-1,-1,+1(9),-1,-1,+3(170),-1,+1(18),-1,+3(187),-1,+2(294),45%,Silver,潘劲帆,章晨榆,李时博,N,N
76,,华东师范大学,百折不挠，合作共赢,6,869,+2(130),-,-,+1(15),-,-,+2(112),-,+1(40),-1,+4(261),-,+1(211),45%,Silver,冯顾炜,冯嘉一,许乐,N,N
77,52,河海大学,我的ACM铁牌物语果然有问题,6,872,+1(106),-,-,+1(5),-,-,+3(153),-,+2(39),-,+1(246),-,+1(263),33%,Silver,徐圣翔,付宏磊,朱庆刚,N,N
78,,华中科技大学,队里有人被压力导致的,6,876,+3(67),-,-,+1(14),-,-,+3(77),-,+1(22),-,+2(227),-,+5(289),60%,Silver,方昀昊,陈浩天,李海疆,N,N
79,,中山大学,中山大学_有好有坏有点呆,6,885,+1(63),-,-,+1(10),-,-,+2(109),-,+4(46),-,+5(227),-,+1(270),57%,Silver,潘昊翔,郑少怀,戴骏腾,N,N
80,53,武汉科技大学,RELX悦刻幻影五代PRO,6,899,+3(95),-,-,+1(9),-3,-,+2(107),-,+3(33),-,+4(223),-,+2(252),60%,Silver,肖依如,孙煜恒,聂泽锴,N,N
81,54,北京邮电大学,打完去超市买点东西吃,6,905,+1(264),-,-,+1(11),-6,-,+2(82),-,+1(42),-,+4(195),-,+1(231),40%,Silver,陈杰祥,刘益铭,谢志宏,N,N
82,55,北京交通大学,风追夜白,6,915,+1(191),-,-,+1(17),-,-,+5(155),-,+1(31),-,+1(108),-,+4(273),53%,Silver,彭彦铭,殷澄宇,杨佳昊,N,N
83,56,中国矿业大学（北京）,北矿7队,6,923,+1(174),-,-,+1(11),-,-,+5(199),-,+1(24),-,+2(129),-,+1(286),45%,Silver,罗心伟,郭天茁,高晨莹,N,N
84,57,台州学院,沧浪之水--为梦而战,6,964,+4(287),-,-,+1(12),+1(279),-,+3(145),-,+3(38),-,+1(63),-,-,53%,Silver,任敏浩,孙宇飞,陈景钧,N,N
85,,北京理工大学,锐刻六代,6,989,+1(178),-,-,+2(7),-,-,+4(200),-,+2(30),-,+2(151),-,+2(283),53%,Silver,李昂,梁思源,郑润哲,N,N
86,58,哈尔滨工程大学,奇怪队名gkd,6,1095,+3(192),-,-,+1(6),-,-,+2(166),-,+1(17),-,+4(238),-,+4(296),60%,Silver,于子涵,吴兆昕,杨春昊,N,N
87,,浙江工业大学,才思泉涌,6,1286,+1(95),-,-,+1(9),-,-,+5(274),-,+4(216),-,+3(206),-,+2(286),62%,Silver,黄陈兆鋆,张盛,蔡凯玮,N,N
88,,华南理工大学,伯兰特州U：燃烧的西红柿,5,488,+3(88),-,-,+1(15),-,-,+2(70),-,+1(21),-,+4(174),-,-3,54%,Silver,程琦,华宝杨,徐思飞,N,N
89,,重庆大学,这个队名出现在21世纪还是太超前了,5,500,+1(97),-,-,+1(10),-,-,+4(225),-,+1(27),-,+1(81),-,-2,37%,Silver,葛轩铭,陈泆君,鲁永卓,N,N
90,,武汉大学,天台的月光,5,504,+1(112),-,-,+1(17),-,-,+2(90),-,+2(37),-,+3(168),-,-11,44%,Silver,朱峰琪,史业新,王植,N,N
91,59,长沙学院,最后一舞,5,542,+1(151),-,-,+1(12),-,-,+4(232),-,+1(33),-,-5,-,+1(54),37%,Silver,肖天赐,张孝玉,陈俊豪,N,N
92,60,桂林电子科技大学,Dreamboat,5,563,+3(255),-,-,+1(8),-,-,+2(84),-,+2(18),-,+1(118),-,-,44%,Silver,张安航,张蓝天,陈星宇,N,N
93,61,西南民族大学,我觉得我是,5,570,+1(49),-,-,+1(8),-,-,+3(104),-,+1(17),-,+4(292),-,-4,50%,Silver,刘家乐,潘浩霖,李悦冰,N,N
94,,中国科学技术大学,布吉岛,5,586,+2(52),-,-,+2(15),-,-,+1(89),-,+1(31),-,+6(259),-,-6,58%,Silver,张以诺,张雨阳,戎峻泽,N,N
95,62,大连理工大学,一带三,5,605,+1(128),-,-,+1(9),-,-,+3(109),-,+1(33),-,+1(286),-,-,28%,Silver,侯硕伟,李雁志,葛俊辰,N,N
96,63,江西财经大学,从第一个WA开始,5,609,+1(124),-,-1,+2(8),-1,-1,+3(95),-,+1(27),-,+1(295),-,-,37%,Silver,黄亦诚,王海峰,廖凌翔,N,N
97,64,北京林业大学,地大（北京）栋梁,5,672,+1(66),-,-,+1(10),-,-,+3(217),-,+1(30),-,+2(289),-,-,37%,Silver,梅涵,黄硕,余行健,N,N
98,65,杭州师范大学,Ctrl c v 复制金牌,5,693,+1(103),-,-,+1(8),-2,-,+3(182),-,+1(38),-,+4(262),-,-,50%,Silver,王图南,戴钒宇,童春琦,N,N
99,,西安电子科技大学,神里流:AC,5,705,+1(135),-,-,+1(11),-,-,+3(260),-,+1(34),-,-11,-,+1(225),28%,Silver,柴东辰,剌宾燕,罗嘉诚,N,N
100,,北京邮电大学,来了去了,5,735,+2(188),-,-,+1(8),-,-,+4(136),-,+1(28),-,-5,-,+4(235),58%,Silver,杨凯丞,吴昊,叶笑天,N,N
101,66,河南农业大学,0.o,5,741,+2(167),-,-,+1(5),-1,-,+5(89),-,+2(29),-,+6(231),-,-2,68%,Silver,张潇,闫亚鑫,李云涛,N,N
101,66,复旦大学,秒速1E9,5,741,+3(111),-,-,+2(26),-1,-,-9,-,+2(86),-,+1(270),-,+2(148),50%,Silver,李佳骏,傅全通,骆语行,N,N
103,68,西北工业大学,Undo,5,755,+4(234),-,-,+1(5),-,-,+2(294),-,+1(19),-,+2(103),-,-1,50%,Bronze,王景珩,闻茁,牛马思元,N,N
104,,湖南大学,渡,5,756,+3(203),-,-,+2(12),-,-,+2(74),-,+1(36),-,+5(271),-,-,61%,Bronze,黄家旺,向金城,刘佰幸,N,N
105,69,南开大学,对他使用dijkstra吧,5,759,+2(138),-,-,+1(15),-,-,+2(187),-,+2(34),-,-2,-,+3(285),50%,Bronze,冯宇好,林逸典,杨澍,N,N
106,70,山东科技大学,奋进号,5,788,+3(274),-,-,+1(15),-,-,+2(128),-,+2(57),-,+1(234),-,-2,44%,Bronze,高宇,李来利,高云鹏,N,N
107,71,郑州轻工业大学,VP Master,5,789,+1(191),-,-,+1(7),-,-,+3(256),-,+1(25),-,+2(250),-,-,37%,Bronze,司传钊,郑皓阳,赵永斌,N,N
108,72,西安交通大学,拜登跳动,5,791,+4(128),-,-,+1(11),-,-,+5(232),-,+1(54),-,+1(226),-,-,58%,Bronze,陈执镇,唐梓航,赵宋文,N,N
109,73,云南大学,!再见YNU,5,821,+3(253),-,-,+1(6),-,-,+5(155),-,+2(41),-,+3(186),-,-2,64%,Bronze,李明康,林逸泉,杨佳祺,N,N
110,74,浙大宁波理工学院,现场队,5,842,+5(182),-,-,+1(13),-,-,+2(173),-,+2(44),-,-2,-,+2(290),58%,Bronze,吴承丞,陈铮,陈泽楷,N,N
111,75,河南大学,北极星,5,852,+1(161),-,-,+1(9),-,-,+6(231),-,+1(37),-,+2(294),-,-,54%,Bronze,尤铭,张宇,陈经安,N,N
112,,南京理工大学,睿智猫猫头,5,856,+2(233),-,-,+2(14),-,-,+4(146),-,+1(26),-,+4(277),-,-,61%,Bronze,沈培森,宋廉鸿,王俊鑫,N,N
113,76,哈尔滨工业大学,假嘟尊嘟,5,869,+2(91),-,-,+1(6),-,-,+6(286),-,+2(57),-,-4,-,+1(289),58%,Bronze,金智威,卢海琪,周书扬,N,N
114,77,中国石油大学（华东）,中石大1953,5,889,+4(265),-,-,+1(13),-,-,+2(169),-,+1(34),-,+3(288),-,-,54%,Bronze,秦骉,皮祥剑,刘亚宁,N,N
115,78,香港大学,什么神什么启动,5,891,+1(28),-,-,+2(51),-,-,+10(192),-,+1(43),-,-,-,+5(297),73%,Bronze,嚴正為,李屿霏,罗靖宇,N,N
116,79,哈尔滨工业大学（威海）,地心引力,5,969,+1(192),-,-,+2(11),-,-,+10(233),-,+1(39),-,-4,-,+1(294),66%,Bronze,王昊川,纪鑫鹏,严煜,N,N
117,80,福州大学,很多鸽子,5,1021,+3(279),-,-,+1(7),-,-,+6(287),-,+1(45),-,+3(223),-,-,64%,Bronze,陈宇,翁国樑,李鸿宇,N,N
118,81,南京航空航天大学,水冷头不撕膜,5,1035,+4(134),-,-,+1(5),-,-,+5(295),-,+1(29),-,+8(292),-,-,73%,Bronze,王锴,谢骏鑫,施文韬,N,N
119,,电子科技大学,UESTC_三只雄性,4,188,+1(94),-,-,+1(10),-,-,+1(54),-,+1(30),-,-3,-,-2,0%,Bronze,张昕诺,廖子牧,李毅远,N,N
120,82,绍兴文理学院元培学院,艾欧尼亚专业团队,4,263,-5,-2,-,+1(21),-1,-,+1(71),-,+2(37),-,+1(114),-,-,20%,Bronze,徐冕,江亚君,谢琳涵,N,N
121,,福州大学,飞鱼与蝉,4,293,+1(126),-,-,+1(6),-,-,+2(99),-,+2(22),-,-8,-,-,33%,Bronze,徐彻,王子豪,郑恩琦,N,N
122,,四川大学,自费旅游三小丑,4,294,+1(132),-,-,+1(17),-,-,+1(109),-,+1(36),-,-2,-,-,0%,Bronze,罗实,刘宇凡星,李宣乐,N,N
123,,西安交通大学,AI告诉我这是一个好名字,4,296,+2(86),-,-,+1(17),-,-,+2(93),-,+2(40),-,-2,-,-8,42%,Bronze,王禹皓,张清扬,邓熙健,N,N
124,83,西北农林科技大学,华丽收场,4,308,+1(161),-,-,+3(10),-,-,+1(74),-,+1(23),-,-4,-,-,33%,Bronze,党金鹏,张清凌,曾令顺,N,N
125,84,西湖大学,西湖,4,320,-1,-,-,+1(6),+1(174),-,+1(86),-,+2(34),-,-4,-,-,20%,Bronze,王宇皓,周扬帆,楼鑫浩,N,N
126,85,江南大学,求求你给我块牌吧，队长会玩崩坏星穹铁道的,4,328,+1(66),-,-,+1(8),-,-,+2(205),-,+1(29),-,-1,-,-,20%,Bronze,史传正,林品丞,夏凡,N,N
127,86,青岛理工大学,陟暇自迩,4,331,+2(197),-,-,+1(10),-,-,+2(65),-,+1(19),-,-11,-,-,33%,Bronze,胡书杰,史杰,陈守诚,N,N
128,87,合肥学院,打个表吧,4,345,+1(189),-,-,+1(20),-,-,+1(100),-,+1(36),-,-,-,-,0%,Bronze,汪一明,汪少鸿,王星力,N,N
129,88,浙江理工大学,邪恶泡泡与射线恶魔,4,353,+1(40),-,-,+1(11),-1,-,+5(206),-,+1(16),-,-1,-,-2,50%,Bronze,王显龙,肖泽宇,钟昀铮,N,N
130,89,乐山师范学院,原地踏步者,4,356,+1(162),-,-,+1(9),-,-,+3(103),-,+2(22),-,-,-,-,42%,Bronze,罗明杨,刘家康,黄仪鸥,N,N
131,,北京邮电大学,你说的队,4,364,+2(129),-,-,+1(9),-,-,+2(158),-,+1(28),-,-4,-,-,33%,Bronze,卢安来,孙伟哲,王冀恒,N,N
132,90,山东理工大学,清纯白毛小萝莉,4,365,+5(192),-,-,+1(10),-,-,+1(51),-,+1(32),-,-,-,-,50%,Bronze,王鹤翱,从文杰,孙童乐,N,N
133,,哈尔滨工业大学,三个不会起名的人,4,382,+2(84),-,-,+1(10),-,-,+6(153),-,+1(15),-,-3,-,-4,60%,Bronze,寒钟书,郭昕旸,李志轩,N,N
134,91,重庆邮电大学,前面的题面以后再来探索吧？,4,387,+1(46),-,-,+1(4),-2,-,-5,-,+2(51),-,-3,-,+1(266),20%,Bronze,罗昊,江骏扬,辜飞云,N,N
135,,北京航空航天大学,不ak不改名,4,393,+2(160),-,-,+1(10),-1,-,+3(127),-,+1(36),-,-15,-,-,42%,Bronze,廖鹏飞,徐才峻,陈睿正,N,N
136,92,天津仁爱学院,梦幻小丑,4,398,+1(173),-,-,+1(21),-,-,+1(143),-,+2(41),-,-8,-,-,20%,Bronze,李安磊,方思源,刘征,N,N
136,,苏州大学,韩氏空指针上可持久化雨自动机,4,398,+1(120),-,-,+1(10),-,-,+3(174),-,+2(34),-,-,-,-,42%,Bronze,李承庚,赵鹏,周逸扬,N,N
138,93,华南师范大学,虾虎遨游直至AC,4,405,+1(185),-,-,+1(7),-,-,+3(151),-,+1(22),-,-,-,-3,33%,Bronze,袁子锋,陈家骏,陈嘉成,N,N
139,,浙江理工大学,不死图腾,4,408,+3(217),-,-,+1(7),-,-,-5,-,+1(39),-,-,-,+1(105),33%,Bronze,戴亮,汪明,鲁洁阳,N,N
140,,山东科技大学,柏林队,4,414,+3(230),-,-,+1(10),-,-,+1(106),-,+1(28),-3,-,-,-,33%,Bronze,岳立冬,张一炜,赵凯旭,N,N
141,94,深圳大学,橙色奇迹,4,433,+3(157),-,-,+1(8),-,-,+2(129),-,+3(39),-,-,-,-,55%,Bronze,李林一,陈天行,蔡子健,N,N
