Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
164,108,西安电子科技大学,超额剩余价值,2,66,-,-4,-,-,-,-,+1(36),-,-4,-,-3,-,+1(30),0%,Honorable,何贯中,蒋叶桢,陈俊丞,N,N
165,109,武汉科技大学,长征之我要成神,2,132,-,-1,-,-,-,-,+3(68),-,-6,-,-3,-,+1(24),50%,Honorable,侯丞志,马长敬,周神洲,N,N
166,,重庆大学,这个队名出现在21世纪还是太超前了,2,135,-,-6,-,-,-,-,+2(43),-,-,-,-,-,+2(52),50%,Honorable,鲁永卓,陈泆君,葛轩铭,N,N
167,110,华中农业大学,最后一舞,2,152,-,-3,-,-,-,-,+2(81),-,-,-,-,-,+1(51),33%,Honorable,张馨月,马杰,郭竣豪,N,N
168,111,郑州大学,孔乙己在流水线上哭着要回古代,2,160,-,-5,-,-,-,-,+3(76),-,-,-,-,-,+1(44),50%,Honorable,刘贵源,刘鹏举,李自攀,N,N
169,112,成都东软学院,说我可以但不能说她啦,2,184,-,-,-,-,-,-,+2(94),-,-5,-,-,-,+1(70),33%,Honorable,程仲远,肖荣荣,李磊,N,N
170,113,武汉工程大学,习惯hack爱上WA,2,208,-,-,-,-,-,-,+3(108),-,-,-,-2,-,+1(60),50%,Honorable,伍智杰,任胤衡,邓豪,N,N
171,114,合肥工业大学宣城校区,Please,2,209,-,-,-,-,-,-,+2(83),-,-,-,-,-,+1(106),33%,Honorable,胡菽颖,余华安,张益,N,N
172,115,湖北工业大学,一拳打穿宇宙,2,211,-,-2,-,-,-,-,+3(53),-,-1,-,-4,-,+1(118),50%,Honorable,曾鼎仁,喻洋,杨玥,N,N
173,116,乐山师范学院,先交一发再说,2,214,-,-5,-,-,-,-,+2(63),-,-10,-,-,-,+3(91),60%,Honorable,魏杰,罗明杨,杜佳蔚,N,N
174,117,浙大城市学院,广告位招租,2,216,-,-4,-,-,-,-,+1(39),-,-,-,-,-,+3(137),50%,Honorable,上官天韵,陈至之,俞怡灵,N,N
175,118,广东技术师范大学,智慧织影,2,224,-,-3,-,-,-,-,+2(74),-,-2,-,-,-,+3(90),60%,Honorable,郑伊延,谢合松,冯俊杰,N,N
176,119,阿坝师范学院,火攻 Plus,2,237,-,-1,-,-,-,-,+2(120),-,-,-,-,-,+2(77),50%,Honorable,李先笙,胡航,陈李鑫,N,N
177,120,广西民族大学,痛贯天灵,2,245,-,-,-,-,-,-,+4(116),-,-,-,-,-,+1(69),60%,Honorable,王志贤,杨子龙,罗伟杰,N,N
178,,吉林大学,打不好就回去调整,2,249,-,-,-,-,-,-,+2(37),-,-,-,-,-,+3(152),60%,Honorable,徐恒奕,穆冠霖,刘洋,N,N
179,121,常州大学,我必须思考这是否是我此生仅有的机会,2,257,-,-2,-,-,-,-,+2(74),-,-,-,-1,-,+2(143),50%,Honorable,陈翔,徐天麟,徐阳,N,N
180,122,湖南工学院,雁鸣湖里游泳,2,266,-,-,-,-,-,-,+5(78),-,-,-,-,-,+1(108),66%,Honorable,胡梦泽,朱敏奇,刘洋,N,N
181,,西安电子科技大学,队名是啥,2,295,-,-3,-,-,-,-,+3(40),-,-,-,-,-,+4(155),71%,Honorable,朱星宇,黄旭,王靖恒,N,N
182,123,湖南工业大学,我有一个小秘密,2,296,-,-,-,-,-,-,+2(86),-,-,-,-,-,+2(170),50%,Honorable,曹磊,易洋,丁泽成,N,N
183,,东莞理工学院,莞专,2,318,-,-3,-,-,-,-,+2(114),-,-1,-,-,-,+3(144),60%,Honorable,许智超,许鸿华,黄裕甲,N,N
184,124,成都工业学院,她又不打XCPC,2,322,-1,-,-,-,-,-,+4(181),-,-,-,-,-,+2(61),66%,Honorable,刘志伟,李立华,巫宗霖,N,N
185,125,江西理工大学南昌校区,魔法少女,2,333,-,-,-,-,-,-,+5(118),-,-,-,-8,-,+2(115),71%,Honorable,苏奕昕,孙港,胡传陆,N,N
185,125,南昌理工学院,翻斗花园第二Coder胡图图,2,333,-,-,-,-,-,-,+3(80),-,-,-,-1,-,+1(213),50%,Honorable,谢文灿,薛博豪,葛海彬,N,N
187,,山东大学,芝士队名,2,339,-,-6,-,-,-,-,+4(88),-,-,-,-7,-,+4(131),75%,Honorable,吴一豪,王政骁,王路阳,N,N
188,,合肥学院,三核低效率解题机,2,349,-,-,-,-,-,-,+3(63),-,-,-,-7,-,+3(206),66%,Honorable,高欢欢,李鹏飞,王国梁,N,N
189,127,深圳技术大学,SZTU_一眼盯帧,2,360,-,-,-,-,-,-,+4(125),-,-,-,-6,-,+1(175),60%,Honorable,张俊城,庄志航,范佳铭,N,N
190,128,安徽工程大学,刘华强买瓜,2,397,-,-9,-,-,-,-,+5(193),-,-,-,-2,-,+3(84),75%,Honorable,程辉,石鹏,周子豪,N,N
190,128,南阳理工学院,已经没有什么可以失去的了,2,397,-,-,-,-,-,-,+2(73),-,-,-,+3(264),-,-2,60%,Honorable,马兵德,吕龙,郭欣睿,N,N
192,130,浙江育英职业技术学院,育英七队,2,405,-,-5,-,-,-,-,+2(169),-,-,-,-,-,+5(136),71%,Honorable,徐诚翰,卢颖,薛骏诚,N,N
193,131,江西财经大学,彩虹海,2,417,-,-1,-,-,-,-,+4(126),-,-,-,-2,-,+3(191),71%,Honorable,喻琰,肖丛宇,郭宇航,N,N
194,,厦门大学,"既不说话又不动,我们都是木头人",2,435,-,-,-,-,-,-,+4(110),-,-1,-,-1,-,+2(245),66%,Honorable,蔡培,连亮瑜,林育立,N,N
195,,东北大学秦皇岛分校,超越INF,2,441,-,-6,-,-,-,-,+8(104),-,-2,-,-5,-,+3(157),81%,Honorable,史哲成,刘骐瑞,廖乐源,N,N
196,132,杭州电子科技大学信息工程学院,清蒸狮子头,2,467,-,-,-,-,-,-,+3(104),-,-,-,-,-,+8(183),81%,Honorable,杨鑫,尹凯乐,柳徐吉,N,N
197,,浙江财经大学,赛场睡觉遥遥领先,2,517,-,-,-,-,-,-,+1(113),-,-,-,-,-,+7(284),75%,Honorable,王志祥,唐俊杰,陈凯煜,N,N
198,133,河南农业大学,CFboys,2,588,-,-,-,-,-,-,+7(158),-,-,-,-,-,+7(190),85%,Honorable,贾懿,宋博文,齐子昊,N,N
199,134,西南石油大学,上周西安才铁,2,615,-,-,-,-,-,-,+1(30),-,+16(285),-,-,-,-11,88%,Honorable,李冉曦,刁俊熙,王艺钢,N,N
200,,深圳技术大学,SZTU_为了我，对他使用AC吧,2,659,-,-,-,-,-,-,+5(186),-,-,-,-,-,+7(273),83%,Honorable,马坤林,张宇昕,李佳鑫,N,N
201,135,湖北第二师范学院,西太平洋i刘god组织,2,900,-,-,-,-,-,-,+17(293),-,-,-,-,-,+5(207),90%,Honorable,翁佳杭,游俊爽,刘保智,N,N
202,136,湖南涉外经济学院,奇迹的平A,1,32,-,-,-,-,-,-,+1(32),-,-,-,-,-,-9,0%,Honorable,黄再浥,汤佳,郑宇,N,N
203,,湖南工业大学,虚无之色,1,54,-,-,-,-,-,-,+2(34),-,-5,-,-,-,-2,50%,Honorable,陈柏伶,陈锦硕,朱翰雯,N,N
204,,西南民族大学,SMU-2301,1,55,-,-,-,-,-,-,+1(55),-,-,-,-,-,-5,0%,Honorable,买鑫鑫,韦慧欣,龚科宇,N,N
205,,武汉大学,CCPC，启动！,1,57,-,-3,-,-,-,-,+2(37),-,-9,-,-,-,-2,50%,Honorable,怀菁,覃咸勋,武尚柯,N,N
206,,同济大学,魔法少女,1,63,-,-2,-,-,-,-,+2(43),-,-,-,-,-,-3,50%,Honorable,康力,夏尧民,尚莉强,N,N
207,137,怀化学院,跟着党走就对,1,73,-,-,-,-,-,-,+2(53),-,-1,-,-1,-,-4,50%,Honorable,刘小晴,杨宇俊,方佳鹏,N,N
208,,北京交通大学,三人成行,1,77,-,-1,-,-,-,-,+2(57),-,-,-,-,-,-3,50%,Honorable,魏浩桓,郭津涛,邬健翔,N,N
209,138,长春理工大学,我绝不和煎蛋不放糖的家伙结婚！,1,86,-,-,-,-,-,-,+2(66),-,-,-,-,-,-,50%,Honorable,范泽涛,孟天,潘奕霖,N,N
210,139,厦门理工学院,附魔绿宝石钻石镐打铁贼猛,1,96,-,-,-,-,-,-,+3(56),-,-,-,-,-,-3,66%,Honorable,林嘉昱,张子漠,洪世炜,N,N
211,140,闽南师范大学,粉红色小猪请求配对@,1,101,-,-4,-,-,-,-,+3(61),-,-,-,-,-,-3,66%,Honorable,沈金荣,吴连捷,叶诗恒,N,N
212,141,宁波大学,演员小队,1,102,-,-3,-,-,-,-,+3(62),-,-,-,-,-,-1,66%,Honorable,蒋轶波,胡值闻,吴凯晟,N,N
213,142,湖南科技大学,厵神高手,1,103,-,-,-,-,-,-,+2(83),-,-,-,-5,-,-2,50%,Honorable,万佳文,项嘉森,文帅,N,N
214,143,杭州师范大学,渡我者何人？,1,106,-,-,-,-,-,-,+3(66),-,-,-,-,-,-3,66%,Honorable,何家琛,邵茹怡,黄晨烨,N,N
215,,南昌理工学院,翻斗花园第一Coder牛魔魔,1,123,-,-,-,-,-,-,+2(103),-,-,-,-,-,-1,50%,Honorable,余涛,杨涛,向梒宇,N,N
216,144,战略支援部队信息工程大学,冰雪圆舞曲,1,124,-,-,-,-,-,-,+3(84),-,-,-,-,-,-,66%,Honorable,闫国基,危东,王华锋,N,N
217,,浙江工业职业技术学院,逢暮蝉,1,125,-,-,-,-,-,-,+2(105),-,-,-,-3,-,-4,50%,Honorable,施世泽,周益锋,温作航,N,N
218,,南京信息工程大学,小砌砖大震撼,1,128,-,-,-,-,-,-,+4(68),-,-,-,-,-,-,75%,Honorable,曹煜珑,刘阳元,魏林东,N,N
219,145,中国传媒大学,GGBond不是死猪，是我的男神,1,131,-,-,-,-,-,-,+4(71),-,-1,-,-,-,-1,75%,Honorable,郑华庆,邓何奇,张恒嘉,N,N
220,146,湖南中医药大学,小青wa跳台阶,1,138,-,-,-,-,-,-,+3(98),-,-1,-,-,-,-9,66%,Honorable,周子豪,付海洋,刘亦凡,N,N
220,146,西南大学,西南大学啦啦队,1,138,-,-,-,-,-,-,+3(98),-,-,-,-,-,-8,66%,Honorable,盛明睿,韩金鹏,彭,N,N
222,148,湖南大学,奇巧,1,143,-,-,-,-,-,-,+3(103),-,-,-,-,-,-1,66%,Honorable,周之翔,王承志,秦梓轩,N,N
223,149,中国地质大学（武汉）,后会无期,1,147,-,-7,-,-,-,-,+4(87),-,-,-,-,-,-,75%,Honorable,樊瑞航,余熙,龚候嘉,N,N
224,150,东北师范大学,巨大喷流,1,152,-,-3,-,-,-,-,+4(92),-,-,-,-,-,-,75%,Honorable,范耀天,胡哲瑜,王心雨,N,N
225,151,广西科技大学,牡蛎摸牡蛎,1,153,-,-1,-,-,-,-,+3(113),-,-,-,-,-,-2,66%,Honorable,叶思斌,卢宇翔,韦培潇,N,N
226,152,浙江金融职业学院,一切都是命运石之门的选择,1,158,-,-,-,-,-,-,+4(98),-,-,-,-,-,-,75%,Honorable,邓瑞琦,朱磊,金汝霖,N,N
227,153,河南师范大学,GGbond，一起去抓水母吧,1,161,-,-,-,-,-,-,+3(121),-,-,-,-,-,-6,66%,Honorable,张新可,黄尹鸿,冯常林,N,N
228,154,桂林信息科技学院,参赛人员有刘某甘某,1,174,-,-,-,-,-,-,+4(114),-,-,-,-,-,-1,75%,Honorable,谢锐,于文豪,郑政祺,N,N
229,,杭州电子科技大学,2023杭电11队,1,190,-,-,-,-,-,-,+5(110),-,-4,-,-,-,-1,80%,Honorable,祝立轩,陈煜,陈润澎,N,N
230,,东北大学秦皇岛分校,坐牢CPC，启动！,1,206,-,-1,-,-,-,-,-10,-,-,-,-,-,+1(206),0%,Honorable,曹朝阳,崔梓晖,焦一晟,N,N
231,155,武汉纺织大学,来自Euler的祝福,1,216,-,-,-,-,-,-,+4(156),-,-,-,-3,-,-1,75%,Honorable,何书帆,李哲,林扬斌,N,N
232,,长春理工大学,给个牌吧，球球了QvQ,1,220,-,-,-,-,-,-,+4(160),-,-,-,-,-,-2,75%,Honorable,李新康,程仁杰,曾荣熹,N,N
233,,浙江金融职业学院,福布斯富婆队,1,222,-,-,-,-,-,-,+3(182),-,-,-,-,-,-1,66%,Honorable,陈暄,莫冬娜,陈濛濛,N,N
234,,湖北第二师范学院,HUE二队,1,251,-,-1,-,-,-,-,+6(151),-,-,-,-,-,-,83%,Honorable,龚鹏辉,张进,刘俊康,N,N
235,156,吉利学院,吉利太美,1,270,-,-,-,-,-,-,+6(170),-,-,-,-,-,-,83%,Honorable,薛翀,何正,罗志豪,N,N
236,,浙江育英职业技术学院,育英五队,1,323,-,-,-,-,-,-,+4(263),-,-,-,-,-,-17,75%,Honorable,张杨晨昱,陈华鹏,金朝翔,N,N
237,,重庆科技学院,公费来吃螺蛳粉,1,325,-,-1,-,-,-,-,+8(185),-,-,-,-,-,-1,87%,Honorable,杨越,廖章昊,余臻,N,N
238,,西南财经大学,滋火蝾螈,1,336,-,-,-,-,-,-,+7(216),-,-,-,-,-,-2,85%,Honorable,赵行康,戴群,万正奇,N,N
239,157,常熟理工学院,能学会期望,1,361,-,-,-,-,-,-,+8(221),-,-,-,-,-,-3,87%,Honorable,陈文钰,邵文杰,钱图,N,N
240,158,重庆对外经贸学院,勇往无前,0,0,-,-,-,-,-,-,-8,-,-,-,-,-,-7,0%,Honorable,舒国强,谭杰,邹鑫,N,N
