Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
142,87,合肥学院,想要变成猫猫虫,4,515,+2(280),-,-3,-,-,+3(91),+2(50),-,+1(14),-,-,-,-,50%,Bronze,朱艺杭,朱望新,葛新雨,N,N
143,88,青岛大学,老年艺术团,4,517,-,-,-1,-,-,+1(100),+3(54),-,+1(18),-,-,+3(265),-,50%,Bronze,陈贺,韩明睿,张卫正,N,N
144,89,浙江财经大学,秃如其来,4,519,-1,-,-5,-,-,+1(81),+2(57),-,+3(26),-,-,+1(295),-,42%,Bronze,张垚垚,叶国钊,朱新宇,N,N
145,90,上海大学,夜航星,4,544,-,-,+1(139),-,-,+4(203),+1(85),-,+2(37),-,-,-5,-,50%,Bronze,房辰燏,连昊宇,张学鹏,N,N
146,,武汉大学,ICPC，启动！,4,548,-4,-,+4(135),-,-,+1(193),-,-,+1(18),-,-,-4,+4(82),60%,Bronze,怀菁,覃咸勋,武尚柯,N,N
147,91,湖南文理学院,我在理塘玩原神,4,560,+1(202),-,+1(106),-,-,+4(175),-7,-,+1(17),-,-,-4,-,42%,Bronze,席超博,洪响,高锋,N,N
148,92,盐城工学院,北巷清风,4,562,-1,-,+2(246),-,-,+1(114),+2(148),-,+1(14),-,-,-1,-,33%,Bronze,戴赟,韩逸凡,张涛,N,N
149,93,广州大学,海底食碗米,4,563,+1(250),-,-1,-,-,+4(151),+1(78),-,+1(24),-,-,-,-,42%,Bronze,袁磊,王奕建,雷昊,N,N
150,94,浙江农林大学,夜的命名术,4,567,-1,-,+1(141),-,-,+4(230),+1(122),-,+1(14),-,-,-,-,42%,Bronze,章宇科,杨悦,金沈扬,N,N
151,,上海理工大学,她与AC皆遗憾,4,586,-1,-,+3(106),-,-,+5(262),+2(57),-,+1(21),-,-,-,-,63%,Bronze,魏秋桐,周圣杰,潘嘉阳,N,N
152,95,山东理工大学,WA哈哈,4,593,-1,-,+4(218),-,-,+2(168),+3(67),-,+1(20),-,-,-,-,60%,Bronze,鲍啸天,武向阳,王安卫,N,N
153,,上海大学,只要微笑就好,4,597,-1,-,+1(67),-,-,+3(271),+4(146),-,+1(13),-,-,-,-,55%,Bronze,贺新宇,王健宇,李扬帆,N,N
154,,哈尔滨工程大学,三只也熊,4,612,-3,-,+2(149),-,-,+7(255),+1(52),-,+1(16),-,-,-,-,63%,Bronze,郭彬,盛海洋,廖世立,N,N
155,,广州大学,疯猾绝代,4,622,+1(151),-,+3(156),-,-,+1(202),-9,-,+2(53),-,-,-,-,42%,Bronze,陈旭明,刘成,谢荣栩,N,N
155,,哈尔滨工业大学（威海）,leaf,4,622,-,-,+2(88),-,-,+4(153),-13,-,+1(18),-,-,+3(243),-,60%,Bronze,李泳明,唐炜堤,姚天奇,N,N
157,,华南理工大学,答应我不要用endl好吗,4,632,-7,-,+1(71),-,-,+3(127),-,-,+1(15),-,-,+7(259),-,66%,Bronze,赵玺焱,褚湘琦,李嘉锐,N,N
158,,四川大学,自费旅游三小丑,4,660,+2(229),-,+4(105),-,-,+3(193),-8,-,+1(13),-,-,-,-,60%,Bronze,罗实,刘宇凡星,李宣乐,N,N
159,96,青岛科技大学,斯卡布罗集市,4,661,-,-,+4(253),-,-,+3(195),+1(92),-,+1(21),-,-,-,-,55%,Bronze,朱文杰,高英翔,侯佳文,N,N
160,,西安电子科技大学,队名是啥,4,663,-,-,+3(166),-,-,+4(277),+1(85),-,+1(35),-,-,-,-,55%,Bronze,朱星宇,王靖恒,黄旭,N,N
161,97,深圳大学,SZU_Manacher,4,685,-,-,+2(138),-,-,+4(144),+3(260),-,+1(23),-,-,-,-,60%,Bronze,马午寅,张少南,陈洋琛,N,N
162,,大连理工大学,爱喝果粒橙,4,686,-,-,-2,-,-,+3(183),+1(84),-1,+1(18),-,-,+6(261),-,63%,Bronze,都天翔,刘博文,连茗暄,N,N
163,98,湖北工业大学,队里有神，但是原神,4,688,-1,-,+3(240),-,-,+3(194),+5(79),-,+1(15),-,-,-,-,66%,Bronze,张昕,王敬,许王浩,N,N
164,99,集美大学,For++,4,691,-4,-,+5(107),-,-,+2(130),+9(185),-,+1(9),-,-,-,-,76%,Bronze,周鑫,陈文静,蔡培伟,N,N
165,100,郑州大学,哈哈哈哈,4,694,-,-,+2(203),-,-,+5(245),+2(82),-,+1(44),-,-,-,-,60%,Bronze,罗飞云,杜金展,彭俊儒,N,N
166,101,台州学院,别急,4,714,+5(271),-,-11,-,-,+4(243),+1(48),-,+1(12),-,-,-,-,63%,Bronze,徐浩阳,金鑫,刘韬,N,N
167,102,西湖大学,西湖1队,4,747,-1,-,+4(156),-,-,+4(197),-,-,+1(20),-,-,+5(174),-,71%,Bronze,严密,贾熠飞,张乐程,N,N
168,,深圳大学,SZU_Nyaru,4,783,-,-,+1(89),-,-,+4(286),+4(260),-,+1(28),-,-,-,-,60%,Bronze,刘嘉豪,潘圳贤,邱晓睿,N,N
169,103,南开大学,又到了想队伍名的时间,4,786,-,-,+1(116),-,-,+3(246),-,-,+1(22),-,-,-,+5(282),60%,Bronze,陈冠修,袁熙,刘志豪,N,N
170,104,西南交通大学,猫猫生的,4,810,-5,-,+1(205),-,-,+1(200),-5,-,+1(17),-,-,+6(288),-,55%,Bronze,王梓翕,陈加林,宁晟,N,N
171,,哈尔滨工程大学,月色真美,4,813,+1(267),-,+2(170),-,-,+3(255),-9,-,+2(41),-,-,-,-,50%,Bronze,罗仕玮,李在熙,昝研,N,N
172,,中国科学技术大学,404 Not Found,4,818,-,-,+3(143),-,-,-2,+2(270),-,+1(14),-,-,-,+7(211),69%,Bronze,郑心舟,娄彦轩,陈天添,N,N
173,105,鲁东大学,星星之火 - 银狼,4,819,-,-,+2(240),-,-,+4(266),+5(129),-,+1(24),-,-,-1,-,66%,Bronze,张瑞哲,朱德翔,潘佳雨,N,N
174,,西湖大学,西湖2队,4,831,-1,-,+4(233),-,-,+7(261),+1(104),-,+2(33),-,-,-1,-,71%,Bronze,周子涵,朱睿辰,江易娴,N,N
175,106,常州大学,WA你走开 我怕AC误会,4,841,+6(296),-,+2(86),-,-,+3(242),-4,-,+2(37),-,-,-,-,69%,Bronze,陈翔,赵可鉴,陈超伟,N,N
176,107,湖南理工学院,流泪猫猫头,4,866,+3(299),-,+4(210),-,-,+5(161),-2,-,+1(16),-,-,-,-,69%,Bronze,金烜宇,陈睿轩,唐天华,N,N
177,,北京化工大学,北京化工大学蔚蓝档案沙勒支教分部,4,886,-,-,+2(275),-,-,+2(151),-2,-,+2(11),-,-,+6(289),-1,66%,Bronze,翟浩天,郑良飞,安晓阳,N,N
178,108,新疆大学,XJU01,4,888,-,-,+1(280),-,-,+3(273),+2(177),-,+3(58),-,-,-,-,55%,Bronze,温智鹏,陈永园,韩希铖,N,N
179,109,贵州大学,青春NovelAI不会梦到AlphaCode,4,889,-,-,+3(113),-,-,+1(151),+12(256),-,+4(49),-,-,-,-2,80%,Bronze,肖焕,李东阳,邓惠敏,N,N
180,,华东师范大学,英文队名逆序队,4,901,+3(190),-,+2(293),-,-,+4(253),-8,-,+2(25),-,-1,-,-,63%,Bronze,汪鼎尊,刘凯源,罗持,N,N
181,,北京邮电大学,未闻队名,4,908,-,-,-,-,-,+3(140),-2,-3,+2(15),-,-,+3(296),+4(297),66%,Bronze,张颢龄,谢牧航,王若竹,N,N
182,110,中国石油大学（华东）,中石大1953,4,958,-,-,+7(233),-,-,+2(229),+4(246),-,+2(30),-,-,-,-,73%,Bronze,秦骉,皮祥剑,刘亚宁,N,N
183,111,成都信息工程大学,恶行易施,4,1056,-,-,+4(234),-,-,+11(297),+7(132),-,+1(13),-,-,-,-,82%,Bronze,张轩铭,张李欣,林莫豪,N,N
184,112,东北农业大学,异世界泥头车司机,4,1132,-,-,+19(298),-,-,+7(264),+1(65),-,+1(25),-,-,-,-,85%,Bronze,陈优,谢克渊,纪昱彤,N,N
185,113,广东工业大学揭阳校区,GDUTJY_天依不加糖,3,176,-,-,+1(103),-,-,-3,+1(59),-,+1(14),-,-,-,-,0%,Bronze,袁畅,钟鸣,黄子扬,N,N
186,114,江西师范大学,Watch A-SOUL and become Au,3,207,-3,-,+1(72),-,-,+2(94),-4,-,+1(21),-,-,-,-,25%,Bronze,颜玮琦,张天福,陈哲,N,N
187,115,天津理工大学,BMS：不为所动，做更闪耀的自己,3,263,-,-1,+2(84),-,-,+1(137),-4,-,+1(22),-,-,-,-1,25%,Bronze,李衍硕,成冰阳,刘潇迪,N,N
188,116,广东工业大学,三地鼠,3,284,-,-,+2(109),-,-,+1(140),-5,-,+1(15),-,-,-,-,25%,Bronze,林翦,刘浩洋,赵焕雄,N,N
189,117,华南农业大学,怎么越睡越困,3,289,-2,-,-6,-,-,+1(153),+1(125),-,+1(11),-,-,-,-,0%,Bronze,何勤政,陈柏祺,冯雨泽,N,N
190,118,天津大学,为什么要演奏春日影,3,295,-,-,-3,-,-,+4(126),+1(89),-,+1(20),-,-,-,-,50%,Bronze,邓锦源,王贝琦,马明朝,N,N
191,119,武汉科技大学,长征之我要成神,3,319,-,-,+1(114),-,-,+3(151),-7,-,+1(14),-,-,-,-,40%,Bronze,侯丞志,马长敬,周神洲,N,N
192,120,浙大宁波理工学院,芜湖糊,3,324,-,-,+3(167),-,-,-5,+2(77),-,+1(20),-,-,-1,-,50%,Bronze,夏宇,谢俊喆,蔡禹杰,N,N
193,121,常熟理工学院,CCZ,3,336,-,-,+1(128),-,-,+2(164),-11,-,+1(24),-,-,-,-1,25%,Bronze,常博豪,曾谷优,杨淳智,N,N
194,,浙江理工大学,附魔金苹果,3,360,-5,-,+1(137),-,-,+2(191),-5,-,+1(12),-,-,-1,-,25%,Bronze,陶稼辉,项帅,张莉曼,N,N
195,122,南京林业大学,reji3tr,3,381,-,-,+1(191),-,-,-6,+2(71),-,+4(39),-,-,-,-,57%,Bronze,邢超宇,雷宇,祝峰楠,N,N
196,123,北京科技大学,我不行了,3,383,+3(228),-,-12,-,-,-4,+1(74),-,+2(21),-,-,-,-,50%,Bronze,苏锦波,王诺贤,高嘉然,N,N
197,124,南通大学,集思广益,3,389,-5,-,+2(162),-,-,+1(184),-3,-,+1(23),-,-,-,-,25%,Bronze,周杰,张世梁,陆玺州,N,N
198,,西北工业大学,徐浩洋粉丝团,3,391,+1(108),-,-,-,-,+2(204),-4,-,+2(39),-,-,-,-,40%,Bronze,吴优,郝春博,刘伟业,N,N
199,,西南科技大学,劲脆铁牌堡,3,403,-,-,+1(83),-,-,+4(242),-1,-,+1(18),-,-,-,-,50%,Honorable,刘雨凡,张智韬,袁志伟,N,N
200,125,徐州工程学院,"抱歉,这集没有美少女",3,406,-,-,-5,-,-,+2(268),+2(79),-,+1(19),-,-,-,-,40%,Honorable,王士豪,朱绪洋,邵文杰,N,N
201,,郑州大学,仲夏夜之梦,3,410,-,-,+4(190),-,-,+3(112),-2,-,+1(8),-,-,-,-,62%,Honorable,王亚琪,乔培元,徐政中,N,N
202,126,华南师范大学,梭哈队,3,421,-,-,+3(102),-,-,+3(216),-2,-,+1(23),-,-,-,-,57%,Honorable,覃醒亮,林叶华,黄磊,N,N
203,,湘潭大学,提瓦特一日游,3,432,-,-,-4,-,-,+3(279),+1(95),-,+1(18),-,-,-,-,40%,Honorable,方云卓,夏楠林,丁奥丞,N,N
204,,中南大学,怎么才能做对,3,454,-,-,+5(207),-,-,+2(128),-3,-,+1(19),-,-,-,-,62%,Honorable,吕飞扬,马思博,何炳琨,N,N
205,127,河北师范大学,黎明之光,3,455,-,-,+1(199),-,-,-4,+2(218),-,+1(18),-,-1,-,-,25%,Honorable,黄巍赟,张圣哲,翟一可,N,N
206,128,浙江工商大学,又是看不懂题的一天,3,458,-,-,+2(122),-,-,+2(205),-5,-,+3(51),-,-,-,-,57%,Honorable,魏道,黄文豪,黄威,N,N
207,,福州大学,不ac不睡觉,3,459,-,-,-2,-,-,+2(199),+5(144),-,+1(16),-,-,-,-,62%,Honorable,李盈盈,翁国樑,高孙炜,N,N
208,129,南昌大学,欺骗女性这种事情我做不到,3,460,-,-,+3(231),-,-,+1(165),-2,-,+1(24),-,-,-,-,40%,Honorable,徐铚濠,曹禹,林博宇,N,N
209,,浙江工业大学,ZJUT11,3,469,-,-,+3(175),-,-,-7,+4(162),-,+1(32),-,-,-1,-,62%,Honorable,杨若童,高钰峰,苏雨钦,N,N
210,130,国防科技大学,都可以吧,3,471,-2,-,+2(234),-,-,+4(146),-,-,+1(11),-,-2,-,-,57%,Honorable,刘冠然,程星桦,宋怀源,N,N
211,,中国民航大学,最后之舞,3,480,-,-,+5(242),-,-,-11,+1(81),-,+3(37),-,-,-,-,66%,Honorable,葛朋林,颜一鸣,刘瑞轩,N,N
212,,华南理工大学,1mparter,3,482,-,-,-3,-,-,-2,+1(268),-,+1(36),-,-3,+4(118),-,50%,Honorable,唐瑞林,邵弈,欧天毅,N,N
213,,武汉理工大学,幻想乡旅行团,3,501,+5(206),-,-1,-,-,+1(192),-,-,+1(23),-,-,-,-,57%,Honorable,刘泽宇,巫殷凯,胡书诚,N,N
214,,浙江师范大学,星期天彻底疯狂,3,502,-,-,+1(92),-,-,+6(241),-,-,+3(29),-,-,-,-,70%,Honorable,李羿辰,苏得昂,项展,N,N
215,,广东工业大学,遇到问题先喝茶,3,504,-,-,-8,-,-,+6(239),+3(81),-,+2(24),-,-,-,-,72%,Honorable,陈奕杏,马煜彬,彭德鑫,N,N
216,131,桂林电子科技大学,hh,3,505,+3(159),-,+7(151),-,-,-5,-2,-,+2(15),-,-,-1,-,75%,Honorable,陈星宇,林镔壕,鲁智昊,N,N
217,132,北京工业大学,原神启动！,3,523,+2(235),-,-10,-,-,+3(151),-5,-,+3(37),-,-,-,-,62%,Honorable,陈榆坤,索春祥,王驰,N,N
218,133,江西财经大学,彩虹海,3,534,-,-,-,-,-,+3(183),+3(242),-,+1(29),-,-,-,-,57%,Honorable,喻琰,肖丛宇,郭宇航,N,N
219,134,河南农业大学,5+2那维莱特,3,537,-,-,+2(145),-,-,+5(278),-10,-,+1(14),-,-,-,-,62%,Honorable,贾懿,宋博文,齐子昊,N,N
220,,上海大学,地球三体组织,3,543,-,-,+2(123),-,-,+3(243),-4,-,+3(77),-,-,-,-2,62%,Honorable,田凯文,曾子敬,骆星宇,N,N
220,,南京邮电大学,星球移居者_ACM分部,3,543,-,-,+1(176),-,-,+4(265),-,-,+2(22),-,-,-,-,57%,Honorable,蒋亦祥,曹志鹏,黄平坤,N,N
222,135,南京邮电大学通达学院,求求了拿个奖吧,3,548,-,-,+3(160),-,-,+4(216),-2,-,+3(32),-,-,-,-,70%,Honorable,陈天意,葛涛宁,杨有成,N,N
223,,南京理工大学,"ICPC,启动",3,555,-,-,+6(187),-,-,+2(229),-,-,+1(19),-,-,-,-,66%,Honorable,丁宗健,刘懿臻,仇星博,N,N
224,136,江南大学,心慌则褒姒，心泰则香槟,3,560,-,-,+5(253),-,-,+1(195),-5,-,+1(32),-,-,-6,-,57%,Honorable,熊宇非,夏凡,张程,N,N
225,,东南大学,神奇海螺,3,562,+1(297),-,-4,-,-,+4(180),-,-,+1(25),-,-,-,-,50%,Honorable,胡佳栋,王俊,郝舒扬,N,N
226,,中国科学技术大学,杂鱼队,3,566,-1,-1,+6(140),-,-1,+4(258),-14,-,+1(8),-,-,-,-,72%,Honorable,叶力天,解亿凡,刘彦宏,N,N
227,137,河北工业大学,我来写你们别走,3,571,-,-,+3(98),-,-,+7(289),-6,-,+1(24),-,-,-,-,72%,Honorable,赵一玮,高泽文,杨佳豪,N,N
228,138,华中农业大学,三人成行,3,577,-,-,+3(208),-,-,+2(245),-8,-,+2(44),-,-,-,-,57%,Honorable,马杰,郭竣豪,张馨月,N,N
229,,南京邮电大学,鲜葱大队,3,579,-,-,+1(83),-,-,+11(226),-10,-1,+2(50),-,-,-,-,78%,Honorable,蔡亦张,缪瑞明,吴天宇,N,N
229,,长沙理工大学,初旅,3,579,+2(252),-,-2,-,-,+1(293),-2,-,+1(14),-,-,-,-,25%,Honorable,辜湘利,周杨涛,彭烨青,N,N
231,139,哈尔滨理工大学,哈理工01队NJ,3,582,-,-,+4(264),-,-,-6,+1(211),-,+2(27),-,-,-,-,57%,Honorable,曾凡欧,齐宇航,代伊扬,N,N
232,140,中国矿业大学,原神异闻录,3,601,-,-,+4(187),-,-,+3(291),-4,-,+1(23),-,-,-,-,62%,Honorable,汉坤成,王伦,李法东,N,N
233,141,华中师范大学,因你AC的题目,3,631,-,-,+4(220),-,-,+2(299),-2,-,+1(32),-,-,-,-,57%,Honorable,邝明琛,谭婷婷,田爽爽,N,N
234,,浙江工业大学,ZJUT14,3,675,+3(281),-,-5,-,-,+5(252),-,-,+1(22),-,-,-,-,66%,Honorable,罗一鸣,余慈豪,朱科睿,N,N
235,142,绍兴文理学院元培学院,保一争二,3,677,-,-,-1,-,-,+7(243),+1(284),-,+1(30),-,-,-,-,66%,Honorable,汤靖,尤可扬,江雨珊,N,N
236,143,上海应用技术大学,彼岸葬送！,3,702,-,-,+2(272),-,-,+6(278),-6,-,+1(32),-,-,-,-,66%,Honorable,朱嘉钧,叶之捷,许豪骏,N,N
237,144,成都理工大学,还在整薯条的摸鱼队！,3,729,-,-,+1(257),-,-,+7(255),-1,-,+4(37),-,-,-,-,75%,Honorable,何年,李灿,朱皓宇,N,N
238,,东南大学,猫和老鼠,3,787,-,-,+4(249),-,-,+5(264),-2,-,+5(54),-,-,-,-,78%,Honorable,李思诚,顾枢衡,陈鑫,N,N
239,145,杭州师范大学,自由之翼,2,117,-,-,-7,-,-,+1(88),-4,-,+1(29),-,-,-,-,0%,Honorable,陈俊安,周奕,张朝,N,N
240,,浙大城市学院,WA：wonderful answer,2,120,-,-,-6,-,-,-10,+1(96),-,+1(24),-,-,-,-,0%,Honorable,许航杰,林嘉亮,林景阳,N,N
241,146,河南理工大学,三个猛男,2,123,-1,-,+2(80),-,-,-8,-1,-,+1(23),-,-,-,-,33%,Honorable,闫滋豪,杜欣恒,程佳豪,N,N
242,,杭州师范大学,注意差距,2,142,-,-,-2,-,-,+1(120),-3,-,+1(22),-,-,-,-,0%,Honorable,蔡宇欣,尤馨然,林丰,N,N
243,,哈尔滨工业大学（深圳）,做题先疯队,2,147,-4,-,+2(106),-,-,-6,-,-,+1(21),-,-,-,-,33%,Honorable,勾世杰,陈昊,陈畅霖,N,N
244,147,郑州轻工业大学,alt+f4 一键榜一,2,157,-,-,+1(115),-,-,-5,-4,-,+2(22),-,-,-,-,33%,Honorable,刘成博,李云浩,何嘉乐,N,N
245,148,山东农业大学,羊村护卫队,2,196,-3,-,-1,-,-,+1(143),-2,-,+2(33),-,-,-,-,33%,Honorable,王德申,孙笑扬,王明东,N,N
246,,湘潭大学,随便起一个,2,198,-,-,+4(121),-,-,-5,-2,-,+1(17),-,-,-,-,60%,Honorable,罗旺,欧鹏夫,曾鸿文,N,N
247,,广东工业大学,茶餐厅,2,199,-,-,-2,-,-,+1(182),-1,-,+1(17),-,-,-,-,0%,Honorable,车文超,蔡嘉乐,江舒婷,N,N
248,,哈尔滨理工大学,哈理工06队NJ,2,234,-,-,+2(192),-,-,-4,-,-,+1(22),-,-,-,-,33%,Honorable,黄忆杭,薛皓元,林如愿,N,N
249,149,中国人民大学,养老人员专属薏米茶,2,241,-,-,-4,-,-,+4(141),-,-,+2(20),-,-,-5,-,66%,Honorable,程云飞,陈路晰,潘俊达,N,N
250,150,烟台大学,别人AC，我们寄,2,247,-,-,+1(166),-,-,-4,-1,-,+3(41),-,-,-,-,50%,Honorable,艾雪飞,曹志强,靳有田,N,N
251,151,南京工业大学,像我们一样爆零就泰裤辣,2,248,-,-,+1(232),-,-,-3,-3,-,+1(16),-,-,-,-,0%,Honorable,杨苏陇,叶劭伟,钱致宁,N,N
252,,香港中文大学,只會一坤題,2,251,-4,-,-1,-,-,+1(225),-1,-,+1(26),-,-,-,-,0%,Honorable,龍瑞希,吴宣卫,方朗為,N,N
253,,新疆大学,XJU02,2,256,-,-,-,-,-,-8,+1(193),-,+2(43),-,-,-,-,33%,Honorable,刘云,庄凌浩,古恩豪,N,N
254,,西南交通大学,应季水果批发,2,261,-,-,+3(186),-,-,-2,-1,-,+1(35),-,-,-,-,50%,Honorable,赵刚毅,邱启源,谢栩珲,N,N
255,152,北京理工大学珠海学院,翻译鬼才,2,264,-,-,-4,-,-,+2(190),-,-,+2(34),-,-,-,-,50%,Honorable,丘晖扬,杨淦旭,张梓俊,N,N
256,,华中师范大学,一笑AC,2,270,-,-,-1,-,-,+3(201),-,-,+1(29),-,-,-,-,50%,Honorable,易嘉鸣,张蓬月,严展翔,N,N
257,153,湖南大学,古名地觉,2,271,-,-,+5(170),-,-,-4,-13,-,+1(21),-,-,-,-,66%,Honorable,吕乐,邹桐,刘继云,N,N
258,154,浙江万里学院,歪比巴卜,2,273,-,-,-6,-,-,-2,+7(137),-,+1(16),-,-,-,-,75%,Honorable,陶璐,戴单一,钱沁浩,N,N
259,,杭州师范大学,这题A不A，交一发就知道了,2,279,-,-,+2(211),-,-,-15,-,-,+2(28),-,-,-,-,50%,Honorable,郑奇鸿,潘苏雄,祝胜毅,N,N
260,,湖南大学,一眼铁木真，假不了一点,2,285,-4,-,-6,-,-,+3(226),-,-,+1(19),-,-,-,-,50%,Honorable,林新晨,张世东,周新城,N,N
261,155,上海科技大学,张理工514队,2,287,-,-,+1(247),-,-,-6,-1,-,+2(20),-,-,-,-,33%,Honorable,赵思哲,夏博扬,张哲轩,N,N
262,,杭州师范大学,ACM再爱我一次,2,294,-,-,+4(212),-,-,-7,-3,-,+1(22),-,-,-,-,60%,Honorable,江宇帆,戴子晟,章诚益,N,N
262,156,浙江科技学院,随便白给,2,294,-,-,-4,-,-,+2(217),-1,-,+2(37),-,-,-,-,50%,Honorable,徐林灿,许城玮,张德军,N,N
264,157,山东科技大学,阿贾克斯号,2,298,-1,-,-2,-,-,+4(220),-3,-,+1(18),-,-,-,-,60%,Honorable,陈志泉,黄潇,李智豪,N,N
265,158,重庆大学,今年欢笑复明年，不知退役在眼前,2,301,-3,-,-,-,-,+1(169),-,-,+5(52),-,-,-,-,66%,Honorable,张恩宁,游越涵,毛顺强,N,N
266,159,西北大学,一定是那ICPC，它把大哥打至跪地。可能是迫大哥跟它回去打CF口牙！,2,307,-,-,-4,-,-,+1(290),-5,-,+1(17),-,-,-,-,0%,Honorable,朱钊毅,伍俊霖,朱珈成,N,N
267,160,武汉工程大学,深藏blue,2,341,-,-,+4(265),-,-,-2,-2,-,+1(16),-,-,-,-,60%,Honorable,王尔强,邱泽旭,符轩豪,N,N
268,,南京邮电大学,明天会更好,2,344,-,-,+5(251),-,-,-,-,-,+1(13),-,-,-,-,66%,Honorable,廖梓轩,王瑞阳,林家栋,N,N
269,,华南农业大学,吃饱就睡,2,355,-1,-,-1,-,-,+6(211),-,-,+2(24),-,-,-,-,75%,Honorable,古权锋,郑浩楠,赖伟鑫,N,N
270,,武汉科技大学,以上队伍成绩全部无效,2,366,-,-,-4,-,-,+4(279),-1,-,+1(27),-,-,-,-,60%,Honorable,张子豪,曾令卓,张晨旭,N,N
271,,江南大学,这一次南京！,2,367,-,-,-,-,-,+5(265),-,-,+1(22),-,-,-,-,66%,Honorable,诸丁玮,陈昕,鲍骏驰,N,N
272,,中国矿业大学,三条菜狗,2,396,-,-,+5(271),-,-,-,-,-,+2(25),-,-,-,-,71%,Honorable,罗浩巍,张士豪,刘凯,N,N
273,161,河海大学,移欲丁真，鉴定为：万缘生万德,2,401,-1,-,+7(228),-,-,-2,-2,-,+2(33),-,-,-,-,77%,Honorable,余睿,许正正,刘佳琛,N,N
274,162,中南民族大学,offer不饱三战士,2,406,-,-,-,-,-,+1(222),-,-,+6(84),-,-,-2,-,71%,Honorable,李雪松,闪陆易,陈珍,N,N
275,,河海大学,重生之我是O始人,2,429,-,-,+1(206),-,-,-,-3,-,+4(163),-,-,-,-,60%,Honorable,江建谕,谭锐,许玮,N,N
276,,江西师范大学,Last,2,437,-,-,+8(260),-,-,-,-4,-,+1(37),-,-,-,-,77%,Honorable,张子航,谢炎臻,宗昊辉,N,N
277,163,莆田学院,雪王不wa队,2,561,-,-,+9(222),-,-,-1,-3,-,+6(79),-,-,-,-,86%,Honorable,柳永康,王佳闽,谭冰涛,N,N
278,164,南京工程学院,NJIT_0队,2,757,-,-,+10(273),-,-,-,-5,-,+8(164),-,-,-,-,88%,Honorable,张释予,刘传星,谢逢派,N,N
279,165,西南石油大学,原神，启动！,1,9,-,-,-3,-,-,-,-3,-,+1(9),-,-,-,-,0%,Honorable,张皓然,王艺钢,宋遗平,N,N
280,166,香港城市大学,原神，启动！,1,13,-,-,-,-,-,-,-11,-,+1(13),-,-1,-,-,0%,Honorable,洪琛皓,王锦杰,徐澎杨,N,N
280,166,重庆邮电大学,转生成华为手机拍出金牌,1,13,-,-,-4,-,-,-10,-,-,+1(13),-,-,-,-,0%,Honorable,姜星洲,李豪,李宣龙,N,N
282,,河海大学,唱支山歌给党听,1,15,-,-,-,-,-,-,-,-,+1(15),-,-,-,-,0%,Honorable,杨家辉,吴厚宇,王雨乐,N,N
283,168,山东师范大学,南风,1,17,-,-,-8,-,-,-2,-,-,+1(17),-,-,-,-,0%,Honorable,喻齐,许家禄,刘鑫,N,N
284,169,西南民族大学,反恐精英全球购,1,18,-,-,-3,-,-,-5,-1,-,+1(18),-,-,-,-,0%,Honorable,蓝浩晨,樊胤鸿,杨楚华,N,N
285,170,安徽工业大学,算我一个,1,19,-,-,-1,-,-,-1,-1,-,+1(19),-,-,-,-,0%,Honorable,游子翔,叶浙余,朱冬阳,N,N
286,171,东北师范大学,炫我嘴里,1,20,-,-,-4,-,-,-2,-3,-,+1(20),-,-,-,-,0%,Honorable,朱文博,吕志远,郭芊橙,N,N
286,171,暨南大学,胜天半子,1,20,-,-,-6,-,-,-4,-,-,+1(20),-,-,-,-,0%,Honorable,曾琪瑶,黎广镕,郑冰伟,N,N
288,,南京理工大学,死亡一刀斩,1,21,-,-,-4,-,-,-2,-3,-,+1(21),-,-,-,-,0%,Honorable,吴其乐,顾怀安,邓谢喆,N,N
289,,河南理工大学,榜歪了吗？如歪,1,22,-,-,-2,-,-,-,-2,-,+1(22),-,-,-,-,0%,Honorable,黄加钦,李梦华,任娱莹,N,N
290,173,深圳技术大学,"SZTU_为了我,对他使用ac吧",1,23,-,-,-1,-,-,-3,-2,-,+1(23),-,-,-,-,0%,Honorable,张宇昕,马坤林,肖文航,N,N
291,,安徽大学,码码我呀，今天必须得写下去,1,24,-,-,-1,-,-,-2,-6,-,+1(24),-,-,-,-,0%,Honorable,刘圆博,张嘉怡,沈欣悦,N,N
292,,天津大学,愤怒的小鸟,1,25,-,-,-,-,-,-9,-7,-,+1(25),-,-,-,-,0%,Honorable,黄涛,马宏伟,周昊忆,N,N
293,,南开大学,保铜争银,1,27,-,-,-7,-,-,-,-1,-,+1(27),-,-,-,-,0%,Honorable,罗宇,董昱华,姜子杨,N,N
293,,暨南大学,空白格,1,27,-,-,-,-,-,-,-2,-,+1(27),-,-,-,-,0%,Honorable,黄一帆,林楷,冼胡兵,N,N
295,,同济大学,Ciallo,1,28,-1,-,-13,-,-,-,-13,-,+1(28),-,-,-,-,0%,Honorable,赵克祥,朱昱芃,李宣辰,N,N
296,174,齐鲁工业大学,打一块炙热的铁,1,30,-,-,-4,-,-,-,-3,-,+1(30),-,-,-,-,0%,Honorable,国展源,张宸维,刁玉洁,N,N
297,175,济南大学,ICPC哪里跪了,1,31,-,-,-3,-,-,-,-,-,+1(31),-,-,-,-,0%,Honorable,王文博,陈同帅,廖在兴,N,N
