Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
139,88,哈尔滨工业大学（威海）,小伙defineintLL就被管家打断腿,5,940,-,-,-,-,-,+1(240),+1(15),-,+1(125),+6(299),-,+5(81),-,64%,Bronze,詹柏川,卜家骏,郭嘉豪,N,N
140,,西安电子科技大学,嘻小癫学院超自研,5,948,-,-,-,-,-,+2(256),+1(10),-,+5(267),+3(207),-,+2(48),-,61%,Bronze,张力文,童彦闽,周佳暄,N,N
141,,长安大学,彩虹岛之戮 Pro Max,5,964,-,-10,-,-,-,+1(228),+2(11),-,+2(146),+16(206),-,+1(33),-,77%,Bronze,刘葆骐,辜颖燊,高源,N,N
142,,华东师范大学,河西食堂转生队,5,967,-,+5(280),-,-,-,+1(217),+1(5),-,-2,+2(109),-,+5(176),-,64%,Bronze,刘昕东,沈崇焕,宗乃一,N,N
143,89,江苏大学,耄耋的icpc之旅,5,1008,-,-,-,-,-,+7(160),+2(7),-,+6(284),+1(250),-,+1(67),-,70%,Bronze,杨宇骞,周文杰,杨皓煜,N,N
144,90,西北大学,不吃罚时,5,1300,-,-,-,-,-,+5(296),+3(13),-,+4(278),+3(283),-,+4(150),-,73%,Bronze,徐善谨,袁文杰,吴俊杰,N,N
145,91,江西师范大学,嘻嘻，我要赢口牙,4,209,-,-9,-,-,-,+1(112),+1(5),-,-2,+1(69),-,+1(23),-,0%,Bronze,冯尉旺,徐磊,张志伟,N,N
146,92,东北师范大学,运行错误,4,228,-,-1,-,-,-,-10,+1(5),-,+2(78),+1(89),-,+2(16),-,33%,Bronze,周文琦,齐昊坤,曹勇麟,N,N
147,93,西安理工大学,AC.cpp,4,250,-,-4,-,-,-,+1(121),+1(4),-,-1,+1(62),-,+2(43),-,20%,Bronze,韩明轩,留昊,周彦泽,N,N
148,,同济大学,云开自天明,4,270,-,-11,-,-,-,+1(88),+2(9),-,-5,+2(74),-,+2(39),-,42%,Bronze,姜乃珲,李烨,杜宇轩,N,N
149,,江西师范大学,WA_on_test_1,4,274,-,-4,-,-,-,+1(166),+1(3),-,-9,+1(77),-,+1(28),-,0%,Bronze,杨扬骁,刘俊豪,叶潮辉,N,N
150,,华南理工大学,散养走地鸡,4,278,-,-7,-,-,-,+1(113),+1(5),-,-11,+1(100),-1,+2(40),-,20%,Bronze,陈祖榆,王奕凯,张麟,N,N
151,94,浙大城市学院,别碰我键盘,4,289,-,-12,-,-,-,+1(110),+1(7),-,-3,+3(96),-,+1(36),-,33%,Bronze,杨烨锋,张宸赫,项天聪,N,N
152,95,南京理工大学,天梯赛 136，出击！,4,295,-,-6,-,-,-,+1(172),+1(7),-,-2,+1(72),-,+1(44),-,0%,Bronze,陈宇航,许廷阳,谭清海,N,N
153,,山东大学,你，去比赛了吧...和我不认识的人一起,4,309,-,-,-,-,-,+1(132),+1(9),-,-19,+1(113),-,+1(55),-,0%,Bronze,危弘毅,孙晨涵,缪若凡,N,N
154,96,天津大学,北洋水师pro max ultra ti,4,318,-,-,-,-,-,+1(149),+1(9),-,-4,+1(88),-,+2(52),-,20%,Bronze,韦德敏,刘清源,张纪同,N,N
155,97,浙大宁波理工学院,2026一战成硕,4,318,-,-,-,-,-,+1(155),+1(7),-,-5,+1(102),-,+1(54),-,0%,Bronze,陈泽楷,周艺杰,余健林,N,N
156,98,重庆科技大学,午后的茶时间,4,322,-,-,-,-,-,+1(135),+1(7),-,-19,+1(93),-,+2(67),-,20%,Bronze,程琪淋,廖章昊,代一,N,N
157,,华中科技大学,长夜杯空,4,332,-,-6,-,-,-,+2(104),+1(7),-,-8,+1(53),-,+4(88),-,50%,Bronze,李鑫,邓本永,万睿朋,N,N
158,99,华中农业大学,天糖制造,4,344,-,-,-,-,-,-6,+1(10),-,+1(61),+1(211),-,+2(42),-,20%,Bronze,刘泽成,张可凡,王思学,N,N
159,,宁波大学,初音未来-纳西妲-芙宁娜第一可爱喵,4,351,-,-,-,-,-,+2(163),+1(5),-,-7,+1(98),-,+2(45),-,33%,Bronze,何沐,杨晨,方梓安,N,N
160,,电子科技大学,UESTC_安黛因母鸡卡,4,357,-,-5,-,-,-,+2(122),+1(8),-,-,+1(155),-,+1(52),-,20%,Bronze,胡新奇,李书奇,蒋帅泉,N,N
161,100,云南大学,安卓队伍,4,365,-,-,-,-,-,+1(192),+1(7),-,-15,+1(99),-,+2(47),-,20%,Bronze,周志昊,高凌豪,毕洲铭,N,N
162,,东华大学,回忆的书页可以推开噩梦,4,374,-,-,-,-,-,+1(188),+1(5),-,-5,+1(104),-,+2(57),-,20%,Bronze,鲍威凌,张晓高,蔡晋,N,N
163,101,浙江工商大学,猫猫骑士团,4,382,-,-,-,-,-,+1(162),+1(7),-,-8,+1(182),-,+1(31),-,0%,Bronze,张任杰,卢嘉亮,杨毅博,N,N
164,,吉林大学,终焉夜雨,4,391,-,-,-,-,-,+3(161),+2(7),-,-11,+1(65),-,+4(38),-,60%,Bronze,欧阳承风,席乐媛,唐德睿,N,N
165,102,浙江机电职业技术学院,倒吊兔,4,394,-,-,-,-,-,+1(205),+1(7),-,-2,+1(144),-,+1(38),-,0%,Bronze,洪志伦,游晨昕,沈芸,N,N
166,,大连理工大学,回答我，xcpc怎么打才队,4,396,-,-,-,-,-,+1(166),+1(11),-,-5,+2(108),-,+3(51),-,42%,Bronze,蒋承峻,蔡卓轩,潘逸涵,N,N
167,103,齐鲁工业大学,负重越野,4,397,-,-,-,-,-,+2(183),+1(4),-,-16,+1(117),-1,+2(53),-,33%,Bronze,廉昌业,魏文泽,吴斌,N,N
168,104,河南师范大学,起个简单点的吧,4,397,-,-,-,-,-,+1(200),+1(9),-,-8,+2(129),-,+1(39),-,20%,Bronze,骆怡娉,许恩铎,荆文超,N,N
169,105,福建理工大学,队友邀请赛打铁了,4,410,-,-,-,-,-,+1(206),+1(10),-,-1,+2(91),-,+2(63),-,33%,Bronze,郑少豪,汤宏彬,周世杰,N,N
170,106,商丘师范学院,一觉睡到优菈复刻,4,413,-,-,-,-,-,+1(229),+1(7),-,-2,+1(110),-,+2(47),-,20%,Bronze,汪明哲,殷华翔,贾易臻,N,N
171,,南方科技大学,南方科技大学-哈奇马斯,4,421,-,-1,-,-,-,+1(93),+2(20),-,-2,+2(196),-,+1(72),-,33%,Bronze,王惠民,丁哲昊,李滨,N,N
172,107,广西师范大学,哇哈哈哈哈哈,4,423,-,-,-,-,-,+1(227),+1(8),-,-3,+2(132),-,+1(36),-,20%,Bronze,陈毅逊,周紫阳,马振涛,N,N
173,108,武汉纺织大学,我的青春AC果然物语,4,429,-,-,-,-,-,+1(204),+2(11),-,-2,+2(134),-,+1(40),-,33%,Bronze,裘贺宝,周黄灏,王鑫,N,N
174,109,南通大学,复制粘贴,4,430,-,-,-,-,-,+3(173),+1(11),-,-11,+2(125),-,+2(41),-,50%,Bronze,牛小帅,魏炜宸,陈乾,N,N
175,110,西南民族大学,永远都像初次见你那样，使我心荡漾,4,435,-,-,-,-,-,+1(247),+1(6),-,-9,+3(113),-,+1(29),-,33%,Bronze,张伟模,石珈豪,王海潮,N,N
176,111,中国石油大学（北京）克拉玛依校区,三个绿名,4,443,-,-7,-,-,-,+1(272),+1(13),-,-2,+2(77),-,+1(61),-,20%,Bronze,蔡昊烨,刘佳一,邬圣锋,N,N
177,112,深圳大学,古故菇,4,455,-,-1,-,-,-,+2(224),+1(11),-,-7,+1(141),-,+1(59),-,20%,Bronze,林文伟,李晗,李子炫,N,N
178,113,沈阳师范大学,今夜，星光灿烂,4,458,-,-,-,-,-,+1(227),+1(6),-,-2,+1(137),-,+3(48),-,33%,Bronze,谌致远,章传亮,朱少泽,N,N
179,,南京邮电大学,AK的芙莉莲,4,460,-,-,-,-,-,+2(240),+1(7),-,-2,+1(103),-,+2(70),-,33%,Bronze,熊鼎,杨珈懿,耿嘉泽,N,N
180,,东北师范大学,深度睡眠,4,466,-,-,-,-,-,+1(115),+1(6),-,-2,+3(245),-,+1(60),-,33%,Bronze,张稷穗,赵新睿,缪弘毅,N,N
181,,杭州电子科技大学,杭电十队,4,467,-,-,-,-,-,-4,+1(7),-,+3(252),+1(111),-,+1(57),-,33%,Bronze,吴宝欣,叶育豪,张王彬,N,N
182,,浙江工商大学,男生ACM单字极品ID,4,473,-,-,-,-,-,-,+1(7),-,+1(107),+5(207),-,+2(52),-,55%,Bronze,姚益浩,邬博丞,丁豪,N,N
183,114,中国地质大学（北京）,前途一片完犊紫,4,474,-,-2,-,-,-,+1(175),+1(6),-,-9,+1(139),-,+4(94),-,42%,Bronze,丁智星,胡葭懿,杨欣川,N,N
184,,南开大学,数智省身_desuwa,4,479,-,-,-,-,-,+1(246),+1(6),-,-11,+2(141),-,+2(46),-,33%,Bronze,陈馨颍,陈伯远,曲恒睿,N,N
185,115,浙江财经大学,不吃香菜,4,482,-,-,-,-,-,+1(222),+1(9),-,-2,+2(167),-,+2(44),-,33%,Bronze,赵子腾,王鑫宇,何益繁,N,N
186,116,兰州大学,思政大模型,4,493,-,-1,-,-,-,+1(151),+1(12),-,-1,+1(255),-,+2(55),-,20%,Bronze,任墨涵,郑宇航,方佳成,N,N
187,117,浙江师范大学,未名征途烙星痕,4,494,-,-,-,-,-,+4(255),+1(8),-,-4,+1(120),-,+1(51),-,42%,Bronze,曹海,沈睿,杨琳,N,N
188,,四川大学,重生之全都能做队,4,497,-,-,-,-,-,+3(210),+2(19),-,-5,+2(123),-,+2(45),-,55%,Bronze,唐文可,张翰辰,王凯睿,N,N
189,,深圳大学,青春5d0学姐不会梦见ACM少年,4,497,-,-,-,-,-,+2(168),+1(11),-,-2,+3(215),-,+1(43),-,42%,Bronze,冉起,吴岱琳,徐嘉哲,N,N
190,118,华中师范大学,麻衣学姐想念ZZZ,4,503,-,-,-,-,-,+1(208),+1(9),-,-7,+4(144),-,+2(62),-,50%,Bronze,王绪毅,邹卓昂,晏维阳,N,N
191,119,山东大学（威海）,青春蟒蛇少年不会梦到TLE学姐,4,510,-,-,-,-,-,+1(248),+1(6),-,-2,+2(163),-,+1(73),-,20%,Bronze,刘艺航,刘旸,陈甲申,N,N
192,120,山东师范大学,码跃秦川,4,519,-,-,-,-,-,-9,+2(7),-,+3(180),+1(163),-,+2(89),-,50%,Bronze,喻齐,李浩,王尧,N,N
193,121,郑州大学,样例没过去但ac,4,526,-,-,-,-,-,-10,+2(12),-,+2(119),+3(219),-,+3(56),-,60%,Bronze,薛天齐,周政,吴鑫,N,N
194,122,哈尔滨工程大学,起个人类队名吧球球了,4,527,-,-,-,-,-,+3(265),+1(7),-,-7,+1(112),-,+2(83),-,42%,Bronze,欧阳龙池,李昀轩,郭奕辰,N,N
195,123,河南大学,好想玩道德与法治6,4,534,-,-,-,-,-,+2(267),+1(9),-,-2,+2(176),-,+1(42),-,33%,Bronze,范恒嘉,张帆,宋明贤,N,N
196,124,湖南科技大学,她不在榜上也不在我身旁,4,537,-,-1,-,-,-,+4(216),+1(9),-,-2,+3(168),-,+1(44),-,55%,Bronze,江宇,马思忱,芦建辉,N,N
197,125,西北工业大学,define int long long,4,542,-,-,-,-,-,+1(177),+1(8),-,-4,+1(245),-,+3(72),-,33%,Bronze,文煜州,代常睿,于博源,N,N
198,,东北大学,必码温,4,543,-,-,-,-,-,-10,+1(8),-,+1(170),+5(218),-,+2(47),-,55%,Bronze,钟炳毅,王浩旸,唐俊杰,N,N
199,126,无锡学院,一觉醒来全世界打a水平上升一万倍,4,544,-,-,-,-,-,+1(249),+1(7),-,-7,+4(167),-,+2(41),-,50%,Bronze,张万里,李志豪,昊梓平,N,N
200,127,西安欧亚学院,略去过程QED,4,545,-,-,-,-,-,+5(271),+1(10),-,-4,+1(131),-,+1(53),-,50%,Bronze,吴天乐,刘家瑞,林川翔,N,N
201,,浙大宁波理工学院,最后的机会,4,550,-1,-1,-,-,-,+1(259),+1(9),-,-4,+2(159),-1,+2(83),-1,33%,Bronze,吴东,宋欣远,虞琦,N,N
202,128,上海大学,蒟蒻联盟,4,552,-,-,-,-,-,+1(208),+1(7),-,-8,+5(158),-,+3(59),-,60%,Bronze,戴于洋,包嘉旻,陈仕杰,N,N
203,129,中国传媒大学,别WA了好吗,4,553,-1,-,-,-,-,-5,+2(36),-,+1(217),+2(156),-,+2(84),-,42%,Bronze,李萌,卢嘉诚,丁家宝,N,N
204,,云南大学,维什戴尔实在是太吃操作了,4,553,-,-,-,-,-,+1(244),+2(11),-,-14,+2(157),-,+3(61),-,50%,Bronze,张鑫宇,马永琦,林知非,N,N
205,,武汉大学,容我烧烤一下队友,4,564,-,-,-,-,-,+7(266),+1(8),-,-3,+1(106),-,+2(44),-,63%,Bronze,黄祯,李书纬,丁启航,N,N
206,130,福州大学,回来吧科比牢大，我最骄傲的信仰,4,564,-,-,-,-,-,+1(283),+1(11),-,-10,+2(174),-,+2(56),-,33%,Bronze,陈泽煦,李子墨,颜荣琛,N,N
207,131,华南农业大学,比赛没一个醒的,4,564,-,-1,-,-,-,+1(288),+1(6),-,-4,+1(179),-,+2(71),-,20%,Bronze,邓皓泽,李炫彰,黄卓铭,N,N
208,132,山东建筑大学,大明湖水怪,4,571,-,-,-,-,-,+3(252),+1(8),-,-3,+1(148),-,+2(103),-,42%,Bronze,冯振荆,庄文轩,于丁浩,N,N
209,133,西南财经大学,队友队友想不想和我打一辈子icpc喵喵喵,4,578,-,-,-,-,-,+1(271),+1(12),-,-6,+2(186),-,+2(69),-,33%,Bronze,陈瑾,朱哲含,韩宇轩,N,N
210,134,南阳理工学院,巨大的贡献，巨大的牺牲巨大的carry,4,585,-,-,-,-,-,+8(296),+1(9),-,-3,+1(100),-,+1(40),-,63%,Bronze,叶昱彤,陈泺冰,周硕涵,N,N
211,,福州大学,孤注一掷！,4,589,-,-,-,-,-,-,+1(8),-,+1(164),+4(218),-,+3(99),-,55%,Bronze,王郑涵,黄佳鹏,蔡永康,N,N
212,,南京邮电大学,故我在,4,589,-1,-1,-1,-1,-1,+8(222),+1(6),-1,-1,+1(82),-1,+3(99),-,69%,Bronze,曾援,宋名玮,周希明,N,N
213,,江西师范大学,Genshin Impact start,4,589,-,-,-,-,-,+4(295),+2(14),-,-9,+1(133),-,+1(67),-,50%,Bronze,刘家福,龚向阳,罗一鸣,N,N
214,135,暨南大学,卡常的概念神人们,4,592,-,-,-,-,-,+2(244),+1(7),-,-6,+1(139),-,+4(122),-,50%,Bronze,王睿鑫,陈梓宏,周嘉杰,N,N
215,136,江西财经大学,关注哔站复活小聪明谢谢喵,4,593,-,-,-,-,-,+3(193),+1(7),-,-11,+3(230),-,+2(63),-,55%,Bronze,黄亦诚,彭俊杰,李鑫,N,N
216,137,湖南大学,蝴蝶穿花,4,593,-1,-1,-,-,-,+1(244),+1(10),-,-2,+7(174),-,+1(45),-,60%,Bronze,陈明哲,李知夏,萧楚寒,N,N
217,,山东科技大学,兰树号,4,600,-,-,-,-,-,+2(266),+1(8),-,-,+3(173),-,+2(73),-,50%,Bronze,王世奇,周景然,黄涛,N,N
218,138,盐城工学院,红烧狮子头,4,603,-,-,-,-,-,+3(297),+1(12),-,-,+2(182),-,+1(52),-,42%,Bronze,曹翔,张扬,叶学成,N,N
219,139,乐山师范学院,与你相恋到生命尽头,4,617,-,-,-,-,-,+1(255),+1(8),-,-3,+4(218),-,+2(56),-,50%,Bronze,曾绍武,陈曦,李沐翰,N,N
220,140,山东农业大学,人闲桂花落,4,621,-,-,-,-,-,+2(255),+1(10),-,-4,+1(165),-,+4(111),-,50%,Bronze,郑嘉诚,范鹏,陈文达,N,N
221,,大连理工大学,这么六！,4,645,-,-4,-,-,-,+8(293),+1(4),-,-,+2(59),-,+2(109),-,69%,Bronze,毛祥宇,刘泽轩,钟剑辉,N,N
222,141,郑州轻工业大学,来找我的985学长,4,664,-,-,-,-,-,+6(290),+1(8),-,-,+2(160),-,+2(66),-,63%,Bronze,刘家贤,曾郭康,赵梓昊,N,N
223,,山东理工大学,熵减新生,4,670,-,-,-,-,-,+1(205),+1(9),-,-5,+3(228),-,+5(108),-,60%,Bronze,袁烨,张俊,刘超,N,N
224,,同济大学,Islands,4,680,-,-,-,-,-,+1(239),+1(9),-,-8,+4(245),-,+3(87),-,55%,Bronze,韩廷叙,但泰然,王琨瑀,N,N
225,142,浙江农林大学,Blessing,4,700,-,-,-,-,-,+2(272),+1(7),-,-2,+3(197),-,+3(124),-,55%,Bronze,罗俊升,程培哲,潘宇健,N,N
226,143,中国科学院大学,动态数组,4,737,-,-,-,-,-,+1(256),+1(8),-,-3,+5(230),-,+4(103),-,63%,Bronze,陈麒安,张高翔,张家诚,N,N
227,,香港科技大学（广州）,那很有生活了,4,742,-,-,-,-,-,+6(276),+1(9),-,-8,+1(133),-1,+5(144),-1,69%,Bronze,左眩瑞,许博涵,刘芮宇,N,N
228,,南京航空航天大学,原子牌锅贴,4,744,-,-,-,-,-,+2(240),+1(12),-,-,+3(174),-,+4(198),-,60%,Bronze,张森睿,池明轩,黄耘青,N,N
229,,浙大城市学院,不如睡大觉,4,758,-,-,-,-,-,+2(281),+1(5),-,-1,+1(241),-,+4(151),-,50%,Bronze,谢尚哲,张雪松,颜硕建,N,N
230,,上海科技大学,期中时在做什么？有没有空？可以来西安吗？,4,766,-,-,-6,-,-,+1(234),+1(7),-,-,+2(291),-,+5(134),-,55%,Bronze,姜昕宇,王俊篪,陈钊堃,N,N
231,,南京农业大学,码到成功,4,786,-,-,-,-,-,-,+1(16),-,+1(203),+6(252),-,+4(155),-,66%,Bronze,吴雨凡,张贤成,陈锦坤,N,N
232,144,香港中文大学（深圳）,聚散似浮萍,4,800,-,-,-,-,-,+2(239),+1(11),-,+2(291),-2,-,+3(179),-,50%,Bronze,王中天,苏祈骁,欧奕阳,N,N
233,,兰州大学,黄河远上白云间,4,802,-,-,-,-,-,-,+1(9),-,+15(292),+1(159),-,+2(42),-,78%,Bronze,时哲涵,邵逸帆,吴平,N,N
234,,南京理工大学,我才不是猫猫头,4,810,-,-,-,-,-,-,+1(18),-,+6(227),+3(256),-,+5(89),-,73%,Bronze,王承孟,姜岩琦,施政,N,N
235,,湖南大学,瓦学弟的打铁之旅,4,813,-,-,-,-,-,+3(254),+1(14),-,-6,+4(204),-,+5(161),-,69%,Bronze,刘继云,邱琼林,蔡芸涛,N,N
236,,西北工业大学,原神拯救世界,4,843,-,-,-,-,-,+5(279),+1(8),-,-,+7(255),-,+3(61),-,75%,Bronze,叶韫韩,谭意铭,肖放,N,N
237,,湖南科技大学,告诉我为什么,4,849,-,-,-,-,-,-,+1(9),-,+9(296),+1(248),-,+3(96),-,71%,Bronze,旷豪杰,易刚,张帅,N,N
238,,武汉理工大学,败犬ACMer太多了！,4,921,-,-,-,-,-,+6(291),+1(16),-,-,+3(229),-,+5(165),-,73%,Bronze,张旭东,张震宇,王泽宁,N,N
239,145,西安工业大学,敢同恶鬼争高下，不向霸王让寸分,3,145,-,-,-,-,-,-,+1(5),-,-2,+1(105),-,+1(35),-,0%,Bronze,邓琦文,肖兴隃,施昺琛,N,N
240,,哈尔滨工业大学（威海）,教练我不想再WA了,3,165,-,-,-,-,-,-4,+1(6),-,-3,+2(96),-,+1(43),-,25%,Bronze,郑怡恒,杜中坤,庄则栋,N,N
241,,哈尔滨工业大学（深圳）,奶龙耄耋Doro合体,3,175,-,-2,-,-,-,-,+1(10),-,-27,+1(107),-,+1(58),-,0%,Honorable,樊卓意,李杰,牛志洋,N,N
242,,西南民族大学,（O）998244353,3,196,-,-,-,-,-,-,+1(13),-,-5,+1(142),-,+1(41),-,0%,Honorable,傅子益,江星星,甘梓廷,N,N
243,146,燕山大学,燕大1队,3,198,-,-,-,-,-,-12,+1(7),-,+1(142),-7,-,+1(49),-,0%,Honorable,张宇成,申达,计凯喆,N,N
244,147,湖南农业大学,会赢的,3,215,-,-,-,-,-,-2,+1(8),-,-4,+3(108),-,+2(39),-,50%,Honorable,董振华,李海芬,李南翃,N,N
245,148,广东外语外贸大学,最棒的小羊,3,224,-,-,-,-,-,-,+1(6),-,-2,+3(139),-,+1(39),-,40%,Honorable,麦思睿,王祉乔,梁国祥,N,N
246,,长春理工大学,是长理不是厂里,3,228,-,-,-,-,-,-12,+1(7),-,-1,+1(148),-,+2(53),-,25%,Honorable,罗卫泽,骆柏荣,徐瑞奇,N,N
247,149,郑州经贸学院,阿比盖尔之花,3,235,-,-,-,-,-,-7,+1(8),-,-3,+1(138),-,+2(69),-,25%,Honorable,王哲,张海乐,席玮辰,N,N
248,,华南农业大学,开O4应该能过吧,3,238,-,-,-,-,-,-3,+1(4),-,-3,+2(126),-,+2(68),-,40%,Honorable,邹炜泉,叶子琦,阮贵鹏,N,N
249,,福州大学,让我康康,3,238,-,-,-,-,-,-3,+1(8),-,-7,+1(152),-,+1(78),-,0%,Honorable,傅世杰,何顺康,何楚杰,N,N
250,,江西财经大学,彩虹海,3,239,-,-,-,-,-,-6,+1(8),-,-,+2(160),-,+1(51),-,25%,Honorable,肖丛宇,杨源鑫,喻琰,N,N
251,150,五邑大学,博士队员与他们的猿人队长,3,245,-,-,-,-,-,-1,+1(10),-,-,+3(146),-,+1(49),-,40%,Honorable,冯凯翔,黄达聪,李晟熙,N,N
252,151,中国人民解放军信息工程大学,重生之我在信大,3,246,-,-,-,-,-,-5,+1(8),-,-2,+1(108),-,+3(90),-,40%,Honorable,蔡智勋,闫国基,赵凌睿,N,N
253,152,湘潭大学,山羊不排队,3,248,-,-,-,-,-,-,+1(11),-,+1(151),-5,-,+1(86),-,0%,Honorable,罗琨,谭毅恒,欧阳嘉骏,N,N
254,153,西安科技大学,来财,3,248,-,-,-,-,-,-,+2(8),-,-4,+1(156),-,+2(44),-,40%,Honorable,李姜帅,袁伯琦,罗元,N,N
255,154,江西农业大学,你们的生命不会呐喊吗！,3,254,-,-,-,-,-,-3,+1(6),-,-6,+1(147),-,+3(61),-,40%,Honorable,闫卡特,罗宇豪,徐浩东,N,N
256,,东北大学秦皇岛分校,蓦然回首,3,257,-,-,-,-,-,-6,+1(13),-,-2,+3(144),-,+2(40),-,50%,Honorable,尚昀飞,陈天文,龚唯涵,N,N
257,155,扬州大学,柚子醋蒸虾头,3,258,-,-,-,-,-,-1,+1(7),-,-2,+3(168),-,+1(43),-,40%,Honorable,余兴正,宋世荣,蒋蠡,N,N
258,,中国石油大学（华东）,UPC1988,3,260,-,-,-,-,-,-6,+1(8),-,-1,+2(158),-,+2(54),-,40%,Honorable,王一同,林嘉伟,徐烨,N,N
259,,浙江师范大学,样例能过就AC,3,264,-,-,-,-,-,-2,+1(11),-,-2,+2(162),-,+2(51),-,40%,Honorable,李宇廷,严惟傲,林初凡,N,N
260,156,中南民族大学,二兆亿的流年,3,266,-,-,-,-,-,-9,+1(11),-,-2,+3(142),-,+2(53),-,50%,Honorable,李赛,吴佳明,丁墨涵,N,N
261,157,南京林业大学,长夜月,3,268,-,-,-,-,-,-13,+1(7),-,-,+1(156),-,+3(65),-,40%,Honorable,唐俊峰,苏锦翔,许子由,N,N
262,158,上海海洋大学,牢铁传说之陨落的天才,3,270,-,-,-,-,-,-5,+1(8),-,-2,+1(132),-,+2(110),-,25%,Honorable,庄勇腾,张华文,杨镇宇,N,N
263,159,湖南财政经济学院,死手快敲,3,270,-,-,-,-,-,-6,+1(8),-,-,+1(169),-,+2(73),-,25%,Honorable,张帆,申维聪,阳金波,N,N
264,160,青岛农业大学,手写的从前,3,271,-,-,-,-,-,-1,+1(7),-,-,+1(159),-,+3(65),-,40%,Honorable,王科锦,刘世征,张方博,N,N
265,,浙江师范大学,听取WA声一片,3,286,-,-,-,-,-,-,+1(8),-,-8,+1(186),-,+2(72),-,25%,Honorable,樊彬,倪千淇,赵文博,N,N
266,161,成都锦城学院,樱花泪,3,288,-,-,-,-,-,-4,+1(9),-,-2,+1(165),-,+2(94),-,25%,Honorable,程义威,何轩逸,邓力豪,N,N
267,162,徐州工程学院,徐工最后的倔强,3,300,-,-,-,-,-,-3,+1(6),-,-2,+2(147),-,+4(67),-,57%,Honorable,陈光雨,顾宇燿,尹基胜,N,N
268,163,阿坝师范学院,南蛮入侵,3,302,-,-,-,-,-,-5,+1(4),-,-,+3(159),-,+3(59),-,57%,Honorable,胡航,冯浩,刘付焮,N,N
269,,西北工业大学,勇敢牛牛,3,307,-,-,-,-,-,-3,+1(8),-,-2,+3(164),-,+2(75),-,50%,Honorable,陆华飞,余丁宸睿,郭锦程,N,N
270,164,湖北第二师范学院,老登首秀给个机会 qwq,3,313,-,-,-,-,-,-,+1(8),-,-7,+1(159),-,+4(86),-,50%,Honorable,贺宇杰,刘俊康,张进,N,N
271,165,上海海事大学,放学后 Algorithm Time,3,324,-,-,-,-,-,-,+1(4),-,-6,+1(165),-,+4(95),-,50%,Honorable,顾以为,常缪洋,郑天罡,N,N
272,,厦门大学,月夜见海月,3,324,-,-,-,-,-,-3,+1(7),-,-3,+1(176),-,+3(101),-,40%,Honorable,宋浩元,陈嘉硕,江彦韬,N,N
273,166,河南农业大学,请求头,3,326,-,-,-,-,-,-,+1(8),-,-,+2(219),-,+2(59),-,40%,Honorable,张鹏举,杨光,王浩宇,N,N
274,,西北农林科技大学,绕远路才是我的最短捷径,3,328,-,-,-,-,-,+1(214),+1(7),-,-,-7,-,+2(87),-,25%,Honorable,郑枫,杨沐辰,韩邦远,N,N
275,167,华东理工大学,王者,3,329,-,-,-,-,-,+1(259),+1(7),-,-,-3,-,+1(63),-,0%,Honorable,赵迪,宋安迪,王渝情,N,N
276,168,上海应用技术大学,那一天的AC，AC起来,3,332,-,-,-,-,-,-8,+2(11),-,-2,+1(151),-,+3(110),-,50%,Honorable,项家挺,毛梓进,王圣涵,N,N
277,,西安交通大学,死者苏生,3,339,-,-4,-,-,-,+6(81),+1(14),-,-,-2,-,+3(104),-,70%,Honorable,朱子铭,钟煜宸,于文卓,N,N
278,169,江南大学,凹嗷奥熬袄,3,339,-,-,-,-,-,+1(203),+2(14),-,-11,-,-,+2(82),-,40%,Honorable,钱逸晗,林彤,洪昱,N,N
279,170,南昌航空大学,无牌不叫,3,339,-,-,-,-,-,-4,+1(9),-,+3(232),-6,-,+1(58),-,40%,Honorable,于峰,邹仁杰,赖剑峰,N,N
280,171,浙江中医药大学,赛博老中医,3,342,-,-,-,-,-,-,+1(9),-,-5,+1(217),-,+2(96),-,25%,Honorable,王震,黄超逸,何子涵,N,N
281,,杭州师范大学,我要对你实行我的AC专属权,3,343,-,-,-,-,-,+1(282),+1(7),-,-,-9,-,+1(54),-,0%,Honorable,葛宇逍,陈宇雯,陈玥汕,N,N
282,,山东科技大学,鹰号,3,345,-,-,-,-,-,-1,+1(11),-,-,+2(186),-,+3(88),-,50%,Honorable,秦立杰,徐涵煜,杨竣凯,N,N
283,172,中国矿业大学,码到成功,3,345,-,-,-,-,-,-2,+1(15),-,-2,+2(250),-,+1(60),-,25%,Honorable,林昱达,何铭昊,晁荣卫,N,N
284,173,南阳师范学院,比AC多一点的AD钙奶,3,349,-,-,-,-,-,-,+1(6),-,-2,+5(173),-,+2(70),-,62%,Honorable,黄雯建,闵龙隆,王子龙,N,N
285,,中国矿业大学,矿兵出击,3,349,-,-,-,-,-,-3,+1(12),-,-1,+4(185),-,+3(52),-,62%,Honorable,卜炜珏,赵际云,杨骐玮,N,N
286,174,辽宁大学,月影宵行,3,357,-,-,-,-,-,-1,+1(7),-,-,+4(210),-,+2(60),-,57%,Honorable,高斐鸿,夏宇杰,庞宇呈,N,N
287,,广东工业大学,呜哇,3,369,-,-,-,-,-,-,+1(8),-,-6,+3(266),-,+1(55),-,40%,Honorable,侯宇鹏,陶齐晖,林鸿永,N,N
