Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
202,,香港科技大学（广州）,ICPC速通队,4,640,+2(171),-3,-,-,-,-,+2(58),-,-,+1(28),-,+4(283),-,55%,Honorable,王海彬,张子涵,司徒子瑄,N,N
203,,南京信息工程大学,今天也是随机做题的一天,4,653,+4(206),-,-1,-,-,-,+1(26),-,-,+2(17),-,+4(264),-,63%,Honorable,余天成,李鸿硕,刘城垚,N,N
204,116,深圳技术大学,SZTU_未闻WA名,4,661,+8(223),-,-,-,-,-,+3(47),-,-,+1(33),-,+3(138),-,73%,Honorable,伊轩文,罗星辉,武家辉,N,N
205,117,湘潭大学,加我微信请排队,4,662,+8(185),-,-,-,-,-,+2(45),-,-,+1(26),-,+4(186),-,73%,Honorable,王文渊,邹泽林,黄明广,N,N
206,118,香港城市大学（东莞）,"让我们说中文，欢迎来到ICPC的世界，
你准备好成为ICPC传奇了吗？",4,662,+5(192),-1,+3(283),-,-,-,+1(37),-,-,+1(30),-,-9,-,60%,Honorable,郭旺乐,李冉曦,袁庚麒,N,N
207,119,中国地质大学（北京）,当太阳升起时就把罚时忘掉,4,664,+6(186),-3,-,-1,-,-,+1(29),-,-,+1(28),-,+6(221),-,71%,Honorable,夏冬,许桥飞,刘雨澈,N,N
208,120,浙江工业大学之江学院,做博丽灵梦谈古明地恋睡古明地觉,4,668,-13,+2(198),-,-,-,-,+2(27),-,-,+1(52),-,+5(271),-,60%,Honorable,徐锐,钱嘉炜,肖方涛,N,N
209,121,西南大学,星海,4,669,+3(93),+7(294),-,-,-,-,+3(45),-,-,+2(17),-,-14,-,73%,Honorable,李尹棋,蒋天逸,李倬君,N,N
210,122,安徽大学,众梦之聚,4,676,+2(63),-,-2,-,-,-,+2(18),-,-,+2(36),-,+11(299),-,76%,Honorable,周宇轩,姚锐,许钧剑,N,N
211,,湖南大学,样例过不交样例不过交样例过一半不交一半样例不过一半交一半,4,763,+9(299),-,-,-,-,-,+2(29),-,-,+1(41),-,+3(174),-,73%,Honorable,许斌洋,叶如桐,陈宏,N,N
212,123,中国计量大学,兄弟，我还想拿牌,4,774,+11(245),-3,-,-,-,-,+2(22),-,-,+1(20),-,+6(167),-,80%,Honorable,曹炳涛,何劭弘,吴仁钘,N,N
213,,南开大学,数智省身_早早早,3,84,+1(48),-7,-,-,-,-,+1(13),-,-,+1(23),-,-4,-,0%,Honorable,谭易,母焯行,郁卓阳,N,N
214,124,苏州大学,憧憬学会STL,3,116,+1(67),-4,-,-,-,-,+1(19),-,-,+1(30),-,-2,-,0%,Honorable,周子尧,李宇杰,范宇辰,N,N
215,125,南昌大学,我不想当WA学弟,3,131,+2(61),-9,-2,-,-,-,+1(28),-,-,+1(22),-,-,-,25%,Honorable,汪宇翔,梁锦超,谢星航,N,N
216,126,河海大学,LGBTQIPKDXUSACM,3,138,+2(69),-5,-,-,-,-,+1(28),-,-,+1(21),-,-,-,25%,Honorable,马王丰,肖爱伦,林煜斌,N,N
217,,浙大宁波理工学院,仿生小猫会遇见电子阿雅吗？,3,147,+1(81),-2,-,-,-,-,+1(22),-,-,+1(44),-,-4,-,0%,Honorable,刘佳乐,丁智宇,叶仲豪,N,N
218,,哈尔滨工业大学（威海）,"∀ a ∈ {X, Y, Z}, count_S(a) ≥ 2",3,166,+2(79),-8,-,-,-,-,+2(34),-,-,+1(13),-,-7,-,40%,Honorable,李昕烨,郑尊文,许展翔,N,N
219,127,宁波大学,骨钉斩奎隆,3,176,+1(71),-3,-,-,-,-,+3(29),-,-,+1(36),-,-9,-,40%,Honorable,金施成,刘洁,赵晨翔,N,N
220,,北京理工大学,编程小纵队,3,178,+2(102),-5,-,-,-,-,+1(37),-,-,+1(19),-,-3,-,25%,Honorable,李旭邦,张之杰,刘逸彬,N,N
221,,上海大学,全做不队,3,183,+4(97),-12,-,-,-,-,+1(11),-,-,+1(15),-,-,-,50%,Honorable,郭懿涵,陈亦善,赵文宇,N,N
222,,北京林业大学,助力六级听力全队,3,188,+1(105),-,-,-,-,-,+2(34),-,-,+1(29),-,-1,-,25%,Honorable,陈昊然,应旭东,黄泽升,N,N
223,128,华南农业大学,沉粥侧畔蟑螂过,3,194,+2(96),-4,-1,-,-,-,+2(37),-,-,+1(21),-,-3,-,40%,Honorable,温雨佳,钟志轩,钱志远,N,N
224,,华东理工大学,的泛因特隆隆,3,198,+2(108),-6,-,-,-,-,+1(31),-,-,+1(39),-,-,-,25%,Honorable,张勉,孙启翔,贾正坤,N,N
225,129,哈尔滨工程大学,队里只有一只二刺猿所以起名还是问fufu吧¿,3,210,+3(100),-,-,-,-,-,+1(31),-,-,+1(39),-,-8,-,40%,Honorable,赵艺凯,李焱冉,万德俊,N,N
226,130,西安理工大学,风与天空,3,218,+2(109),-2,-,-,-,-,+2(24),-,-,+1(45),-,-3,-,40%,Honorable,周杨,齐思远,李明泽,N,N
227,,西北工业大学,呼神护卫,3,218,+1(110),-3,-,-,-,-,+2(39),-,-,+1(49),-,-,-,25%,Honorable,万梓宸,魏子尧,刘骐铭,N,N
228,131,北京城市学院,DreamFire,3,226,-4,-5,-,-,-,-,+1(21),-,-,+1(11),-,+2(174),-,25%,Honorable,党金鹏,姜耀东,张依林,N,N
229,,广东工业大学,无限随机,3,233,+3(115),-6,-,-,-,-,+2(39),-,-,+1(19),-,-2,-,50%,Honorable,许圣坤,何炜华,吴小鹏,N,N
230,,南京理工大学,样例过了就是过,3,239,+4(84),-1,-,-,-,-,+3(29),-,-,+1(26),-,-4,-,62%,Honorable,吴可泓,薄闻乐,杨炫,N,N
231,,西南财经大学,柳浪湾流浪汉,3,239,+3(126),-5,-,-,-,-,+1(31),-,-,+1(42),-,-,-,40%,Honorable,董翼恺,雷雨豪,黄俊尧,N,N
232,132,广州大学,无条件相信草神,3,243,+3(81),-,-,-,-,-,+3(39),-,-,+1(43),-,-,-,57%,Honorable,杨逍,王承宇,谢宇峰,N,N
233,133,台州学院,让我们ac吧，我们什么都会做的,3,244,+2(113),-1,-,-,-,-,+2(41),-,-,+1(50),-,-1,-,40%,Honorable,吴文龙,高汪杨,蔡涵彬,N,N
234,134,湖北工业大学,备用机位,3,245,+3(128),-13,-,-,-,-,+2(34),-,-,+1(23),-,-,-,50%,Honorable,周奕昊,张哲,祝浩,N,N
235,,成都信息工程大学,冷焰,3,247,-4,-4,-,-,-,-,+2(39),-,-,+2(52),-,+2(96),-,50%,Honorable,陈帅,袁铭远,王浩然,N,N
236,,北京邮电大学,注意力涣散导致的,3,248,+3(119),-1,-,-,-,-,+2(29),-,-,+1(40),-,-3,-,50%,Honorable,梁浩然,周弋然,王晨阳,N,N
237,,深圳大学,扣1生成队名,3,255,+4(109),-3,-,-,-,-,+2(45),-,-,+1(21),-,-2,-,57%,Honorable,邹文博,陈昂雄,杨毅博,N,N
238,,深圳大学,起名真是难,3,267,+2(140),-1,-,-,-,-,+1(32),-,-,+2(55),-,-,-,40%,Honorable,赵昱棠,杨哲,黄一展,N,N
239,,苏州大学,WA了十发后终于TLE了,3,269,+4(125),-3,-,-,-,-,+2(26),-1,-,+1(38),-,-2,-,57%,Honorable,黎子卿,田浦汛,成嘉益,N,N
240,135,信息工程大学,花生可,3,280,+3(121),-2,-4,-,-,-,+4(31),-,-,+1(28),-,-,-,62%,Honorable,黄颂凯,李鸣铭,王瑞雪,N,N
241,136,河北工业大学,不需要 ap 和 aj，需要 ac,3,281,+4(159),-,-,-,-,-,+1(24),-,-,+1(38),-,-,-,50%,Honorable,朱宸岐,杜凌文,张天铄,N,N
242,,杭州师范大学,散落飘零,3,290,-14,-7,-,-,-,-,+2(39),-,-,+1(18),-,+4(153),-,57%,Honorable,邓量,潘铖棋,詹伟,N,N
243,137,大连海事大学,偶然相遇Acceptism,3,291,+4(155),-,-,-,-,-,+2(32),-,-,+1(24),-,-,-,57%,Honorable,任品豪,梅宇涵,石俊锋,N,N
244,138,东华大学,猫尾草,3,291,+3(193),-3,-,-,-,-,+1(35),-,-,+1(23),-,-,-,40%,Honorable,刘一杰,占宏,詹子涵,N,N
245,139,江苏大学,ujs1,3,296,+1(148),-6,-,-,-,-,+3(30),-,-,+2(58),-,-,-,50%,Honorable,蒋立冲,杨润楷,戴亦丁,N,N
246,,武汉理工大学,WA出三室一厅,3,315,+3(131),-,-,-,-,-,+3(43),-,-,+2(41),-,-,-,62%,Honorable,罗韬,倪锋,杨发通,N,N
247,140,贵州大学,ITZY,3,323,+5(136),-3,-,-,-,-,+2(46),-,-,+2(21),-,-2,-,66%,Honorable,宋超,杨尚卫,覃思越,N,N
248,141,北京师范大学,何以AC,3,327,+6(184),-,-,-4,-,-,+1(13),-,-,+1(30),-,-,-,62%,Honorable,黄梓杰,王嘉炜,陈尧森,N,N
249,,南京邮电大学,要开始了哟,3,330,+2(176),-5,-,-,-,-,+4(39),-,-,+1(35),-,-6,-,57%,Honorable,江明轩,李树泓,徐文韬,N,N
250,142,西华师范大学,云烟成雨，晴霁无理,3,331,+4(167),-,-,-,-,-,+2(34),-,-,+1(50),-,-,-,57%,Honorable,熊细鸿,陈龙骏,曹荣智,N,N
251,,长沙理工大学,美好的事可不可以发生在我身上,3,334,+3(175),-1,-,-,-,-,+2(55),-,-,+1(44),-,-2,-,50%,Honorable,向超,葛邵云,刘培,N,N
252,143,浙江万里学院,轮回之糸,3,340,+5(203),-4,-,-,-,-,+1(25),-,-,+1(32),-,-,-,57%,Honorable,张宇帆,关天泽,江若妍,N,N
253,144,上海电力大学,Extends Pavilion of Hidden Xia,3,344,+5(151),-,-,-,-,-,+1(30),-,-,+2(63),-,-1,-,62%,Honorable,林奕恒,徐思睿,杨逸凡,N,N
254,145,吉利学院,吉利太美,3,347,-4,-3,-,-,-,-,+3(31),-,-,+1(35),-,+1(241),-,40%,Honorable,罗志豪,何正,严嘉诚,N,N
255,,中南大学,听说有原石领我就来了,3,349,+5(146),-3,-,-,-,-,+2(32),-,-,+2(51),-,-1,-,66%,Honorable,张亦凡,袁尉峰,李定一,N,N
256,,东北大学,东北大学_盐焗酱肘子&红烧果粒橙,3,349,+6(163),-1,-,-,-,-,+2(26),-,-,+1(40),-,-,-,66%,Honorable,陈志诚,张俊城,李心言,N,N
257,,哈尔滨工程大学,不故障机器人使用创造性AI创造WA,3,352,+5(161),-7,-,-,-,-,+2(28),-,-,+2(43),-,-,-,66%,Honorable,李泽东,徐子煊,张艺凡,N,N
258,,东南大学,三个入机,3,353,+5(183),-,-2,-,-,-,+1(14),-,-,+3(36),-,-,-,66%,Honorable,袁铭泽,孔维霄,吴泽宇,N,N
259,,华南师范大学,区间合并,3,355,-9,-6,-,-,-,-,+1(42),-,-,+2(25),-,+2(248),-,40%,Honorable,陈华昊,蓝子童,林昊,N,N
260,,湘潭大学,可爱柚子厨,3,364,+5(159),-4,-,-,-,-,+3(48),-,-,+1(37),-,-2,-,66%,Honorable,邹瑞,黄文乐,逯锦湘,N,N
261,146,鲁东大学,三只珍妮,3,376,-18,-,-,-,-,-,+2(57),-,-,+3(52),-,+4(147),-,66%,Honorable,孙健强,袁正杰,李俊锋,N,N
262,147,中南林业科技大学,考研也要打XCPC,3,387,+6(177),-,-,-,-,-,+3(54),-,-,+1(16),-,-9,-,70%,Honorable,李逢浩,吴梦瑶,周子未,N,N
263,148,河北师范大学,黎明微光,3,395,+2(203),-,-,-,-,-,+2(68),-,-,+1(84),-,-,-,40%,Honorable,袁凯鑫,桂晟航,黄信坚,N,N
264,149,青岛大学,AC for the rise of QDU,3,408,+7(194),-4,-,-,-,-,+1(58),-,-1,+1(36),-,-6,-,66%,Honorable,王毅翔,温瑞波,何亚汀,N,N
265,,北京交通大学,三指针,3,417,+2(107),-,-,-,-,-,+8(50),-,-,+3(60),-,-,-,76%,Honorable,刘孟哲,王云瑜,李禹澎,N,N
266,150,广西大学,队名WA2了,3,421,+7(215),-4,-,-,-,-,+2(47),-,-,+1(19),-,-,-,70%,Honorable,郑毅,杜永坤,陈君屹,N,N
267,,北京邮电大学,RE冒号0,3,424,+4(199),-,-,-,-,-,+4(65),-,-,+1(40),-,-,-,66%,Honorable,马廷良,吴宗阳,周一鸣,N,N
268,151,中国矿业大学,中文队名不太会取的队,3,425,+8(138),-3,-,-,-,-,+4(51),-,-,+1(36),-,-,-,76%,Honorable,严川浙,周博岩,周天翊,N,N
269,152,西南石油大学,海百合海底譚,3,427,+6(231),-,-,-,-,-,+2(42),-,-,+1(34),-,-,-,66%,Honorable,罗赐曦,龚云飞,霍奂鑫,N,N
270,,武汉理工大学,武理最速WA传说,3,441,-6,-,-,-,-,-,+3(68),-,-,+2(55),-,+2(238),-,57%,Honorable,徐炳戌,郭逸非,吴一铭,N,N
271,153,新疆大学,最后一舞,3,442,+7(225),-,-,-,-,-,+2(36),-,-,+1(41),-,-2,-,70%,Honorable,刘宇轩,黄梓峰,邱开崟,N,N
272,154,郑州大学,你不笑，我笑,3,452,+8(263),-3,-,-,-,-,+1(21),-,-,+1(28),-,-,-,70%,Honorable,程申夫,刘开阳,郭易哲,N,N
273,155,集美大学,不断闪回,3,475,+5(254),-,-,-,-,-,+2(39),-,-,+2(62),-,-1,-,66%,Honorable,刘烨冬,韩斌,李清域,N,N
274,156,华中师范大学,人生何处不青山,3,483,+10(182),-1,-,-,-,-,+3(37),-,-,+1(44),-,-5,-,78%,Honorable,赵毅,项思语,余成鸣,N,N
275,,河海大学,落英缤纷之期,3,489,+7(279),-,-,-,-,-,+2(37),-,-,+1(33),-,-8,-,70%,Honorable,陈培印,谭炜烨,邵然,N,N
276,157,北京化工大学,拔雪寻春,3,545,+9(265),-,-,-,-,-,+3(46),-,-,+1(34),-,-5,-,76%,Honorable,刘卓凡,张弘弛,叶鼎豪,N,N
277,158,上海师范大学,不会线性基的数学队,3,549,+11(230),-,-,-,-,-,+2(29),-,-,+2(50),-,-1,-,80%,Honorable,李嘉晟,王俊涵,刘恒刚,N,N
278,159,成都东软学院,小马宝莉不会在遇见彩虹之前使用士力架脉动回来,3,617,+9(268),-,-,-,-,-,+2(18),-,-,+5(71),-,-,-,81%,Honorable,吴庭信,王俊喆,陈一夫,N,N
279,160,南京师范大学,队伍名字,3,663,+6(247),-,-,-,-,-,+5(128),-,-,+2(88),-,-5,-,76%,Honorable,张昊宇,华博文,朱禹丞,N,N
280,161,广东培正学院,我们要2打3了,3,782,+18(216),-10,-,-,-,-,+2(35),-,-,+5(91),-,-,-,88%,Honorable,沈亦鱼,黄铭锋,潘旗舰,N,N
281,,武汉大学,永恒的武汉大学,2,52,-6,-4,-,-2,-,-,+1(16),-,-,+1(36),-,-,-,0%,Honorable,李致远,田子轶,赵天星,N,N
282,162,河南理工大学,河狸诸葛亮,2,53,-8,-1,-,-,-,-,+1(25),-,-,+1(28),-,-2,-,0%,Honorable,常曜璘,蒲叶,张荣昌,N,N
283,163,乐山师范学院,与你相恋到生命尽头,2,58,-5,-3,-,-,-,-,+1(23),-,-,+1(35),-,-2,-,0%,Honorable,李沐翰,陈曦,曾绍武,N,N
284,164,中北大学,天文学家摘鑫鑫,2,75,-1,-,-,-,-,-,+1(35),-,-,+1(40),-,-,-,0%,Honorable,孙天赐,关清文,程伯文,N,N
285,165,重庆大学,AAA在线AK,2,75,-8,-,-,-,-,-,+1(45),-,-,+1(30),-,-,-,0%,Honorable,康懿骢,侯楠,童昊昱,N,N
286,166,四川农业大学,我们有铁牌,2,75,-8,-,-,-,-,-,+1(28),-,-,+1(47),-,-2,-,0%,Honorable,唐源泉,聂宇豪,陈俊炜,N,N
287,167,华中农业大学,憧憬成为AC大帝,2,84,-5,-,-,-,-,-,+1(45),-,-,+2(19),-,-,-,33%,Honorable,刘睿哲,阮崇轩,赵俊杰,N,N
288,,浙江农林大学,计算练习生,2,85,-3,-,-,-,-,-,+1(36),-,-,+1(49),-,-,-,0%,Honorable,赵利泺,徐凯杭,熊奕炫,N,N
289,168,武汉纺织大学,扣一送金牌,2,87,-5,-1,-,-,-,-,+2(42),-,-,+1(25),-,-,-,33%,Honorable,曾繁昊,孙嘉麒,朱佳伟,N,N
290,,北京化工大学,挑灯问梦,2,88,-6,-,-,-,-,-,+2(31),-,-,+1(37),-,-5,-,33%,Honorable,范力烨,江浩,周好,N,N
291,169,南京工业大学,AC一题就算win,2,90,-5,-,-,-,-,-,+2(37),-,-,+1(33),-,-9,-,33%,Honorable,张伯衡,蔡家豪,胡成超,N,N
292,170,泉州师范学院,0123456789,2,94,-7,-2,-,-,-,-,+1(46),-,-,+2(28),-,-,-,33%,Honorable,王嘉铭,阳捷,崔韩磊,N,N
293,171,齐鲁工业大学,我再也不搞抽象了QAQ,2,95,-10,-,-,-,-,-,+2(39),-,-,+1(36),-,-,-,33%,Honorable,刘迅阁,李乐瑶,刘鑫雨,N,N
294,172,重庆邮电大学,蓝桥杯猫之队,2,96,-9,-,-,-,-,-,+2(29),-,-,+1(47),-,-,-,33%,Honorable,刘永奇,杨杰,曾海红,N,N
295,173,江西师范大学,I have no idea.,2,99,-3,-3,-,-,-,-,+2(45),-,-,+1(34),-,-,-,33%,Honorable,杨加航,陈泽帆,王诗琳,N,N
296,,华南农业大学,想队名这种事情不要啊,2,101,-5,-,-,-,-,-,+3(39),-,-,+1(22),-,-,-,50%,Honorable,陈伟鹏,刘晓宇,辛运滋,N,N
297,174,四川师范大学,交一发就交一发,2,104,-3,-,-,-,-,-,+2(30),-,-,+1(54),-,-6,-,33%,Honorable,林诗淇,王梓,林桐,N,N
298,175,长春理工大学,wrss说出门在外要保护好自己,2,105,-14,-2,-,-,-,-,+2(40),-,-,+1(45),-,-,-,33%,Honorable,李佳阳,满统勋,何宇航,N,N
299,176,广东外语外贸大学,竹杖芒鞋轻胜马,2,119,-3,-,-,-,-,-,+1(52),-,-,+1(67),-,-,-,0%,Honorable,黄健琛,梁志鹏,陈紫名,N,N
300,,南京邮电大学,圆头耄耋,2,120,-6,-3,-,-,-,-,+1(46),-,-,+3(34),-,-,-,50%,Honorable,张艺翀,陈昊泽,阚文博,N,N
301,177,浙江财经大学,零基础但不是零,2,121,-9,-,-,-,-,-,+2(41),-,-,+1(60),-,-,-,33%,Honorable,林帮吉,蒋文昊,王浩名,N,N
302,178,南阳理工学院,所谓月色,2,121,-12,-,-,-,-,-,+2(36),-,-,+1(65),-,-,-,33%,Honorable,张雷鸣,杨利恒,姜良超,N,N
303,179,山东科技大学,亚特兰蒂斯号,2,139,-2,-,-,-,-,-,+3(53),-,-,+2(26),-,-5,-,60%,Honorable,李卓航,张高鸣,郭一鸣,N,N
304,180,武汉科技大学,漫步AC,2,139,-9,-,-,-,-,-,+2(49),-,-,+1(70),-,-,-,33%,Honorable,刘思瑜,许良彬,周炜皓,N,N
305,,华南师范大学,过了样例就算对,2,140,-7,-,-,-,-,-,+3(39),-,-,+1(61),-,-,-,50%,Honorable,丁林,曾翔,何文标,N,N
306,,重庆大学,小AC找妈妈,2,142,-13,-,-,-,-,-,+2(54),-,-,+1(68),-,-,-,33%,Honorable,刘佳庆,焦耀天,沈祺昊,N,N
307,181,东莞理工学院,加训大队,2,142,-9,-,-,-,-,-,+2(51),-,-,+1(71),-,-,-,33%,Honorable,梁展榕,张宇铭,罗企翔,N,N
308,182,黑龙江大学,地灵殿刷铁机,2,143,-7,-5,-,-,-,-,+5(44),-,-,+1(19),-,-,-,66%,Honorable,倪子钧,连振翔,朱赛容,N,N
309,183,西华大学,X-ray,2,148,-2,-,-,-,-,-,+2(75),-,-,+1(53),-,-,-,33%,Honorable,先江涛,吴祖厅,熊伟,N,N
310,,浙江理工大学,sadasd,2,187,-6,-,-,-,-,-,+4(91),-,-,+1(36),-,-,-,60%,Honorable,郭轩宇,王一韬,崔家超,N,N
311,,重庆邮电大学,憧憬成为ACM高手,2,190,-13,-,-,-,-,-,+3(61),-,-,+1(89),-,-1,-,50%,Honorable,王磊铭,李永康,张志学,N,N
312,184,阿坝师范学院,Echo,2,191,-1,-,-,-,-,-,+4(58),-,-,+1(73),-,-1,-,60%,Honorable,唐鹏,唐杰,蒋东军,N,N
313,,西华大学,高处不胜寒,2,205,-4,-3,-,-,-,-,+4(60),-,-,+1(85),-,-,-,60%,Honorable,朱俊豪,银敏皓,税小红,N,N
314,185,西南民族大学,桀桀桀,2,226,-1,-,-,-,-,-,+3(80),-,-,+1(106),-,-,-,50%,Honorable,李汶航,陈子川,滕召宇,N,N
315,,西南民族大学,十一月的肖邦,2,252,-6,-,-,-,-,-,+3(47),-,-,+3(125),-,-,-,66%,Honorable,王睿琦,汪子豪,刘家豪,N,N
316,,中国人民大学,异步并行队,2,265,-6,-,-,-,-,-,+5(101),-,-,+2(64),-,-,-,71%,Honorable,胡博玮,曾翎一,夏维汉,N,N
317,,兰州大学,B站关注桃乐思Dorothy谢谢喵,2,268,-9,-1,-,-,-,-,+4(157),-,-,+1(51),-,-,-,60%,Honorable,张远哲,叶皓,黄秋宁,N,N
318,186,北京工业大学,相信奇迹,2,297,-7,-,-,-,-,-,+11(67),-,-,+1(30),-,-,-,83%,Honorable,王辉,曲晟,李济帆,N,N
319,187,西北农林科技大学,三只羊,2,330,-7,-,-,-,-,-,+7(132),-,-,+1(78),-,-3,-,75%,Honorable,邓雅议,陈青泽,刘书瑞,N,N
320,188,合肥大学,A npc,2,533,-5,-,-,-,-,-,+7(159),-,-,+4(194),-,-,-,81%,Honorable,陈源,田思洋,胡畔然,N,N
